Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Cognitive function,X4288.Time to answer,CCL2,C-C motif chemokine 2,17032,-0.0399365840379339,0.00510171282840923,-0.0499359411816159,-0.0299372268942518,5.2436294431402e-15
Cognitive function,X4288.Time to answer,HMBS,Porphobilinogen deaminase,17357,-0.0316514822726716,0.00423397233535297,-0.0399500680499634,-0.0233528964953798,8.05121299644133e-14
Cognitive function,X4288.Time to answer,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",17318,-0.0534890724057903,0.00729211470523651,-0.0677816172280539,-0.0391965275835268,2.31193674475444e-13
Cognitive function,X4288.Time to answer,OMG,Oligodendrocyte-myelin glycoprotein,17116,0.0475206573834623,0.00652585028373596,0.0347299908273398,0.0603113239395848,3.43433244242896e-13
Cognitive function,X4288.Time to answer,TGM2,Protein-glutamine gamma-glutamyltransferase 2,17189,-0.0555300106267762,0.00763506573464141,-0.0704947394666733,-0.040565281786879,3.66670960390924e-13
Cognitive function,X4288.Time to answer,BLVRB,Flavin reductase,17207,-0.0498815430272058,0.0069783225699502,-0.0635590552643082,-0.0362040307901034,9.15387654669126e-13
Cognitive function,X4288.Time to answer,PSMG3,Proteasome assembly chaperone 3,17171,-0.036487992092621,0.00516543644105075,-0.0466122475170805,-0.0263637366681615,1.68136171702972e-12
Cognitive function,X4288.Time to answer,CA2,Carbonic anhydrase 2,17136,-0.0500068015310482,0.0070872375060529,-0.0638977870429119,-0.0361158160191846,1.7805739297917e-12
Cognitive function,X4288.Time to answer,ALDH1A1,Retinal dehydrogenase 1,17207,-0.037556901673997,0.00546660851425791,-0.0482714543619425,-0.0268423489860515,6.6291276112248e-12
Cognitive function,X4288.Time to answer,PSMG4,Proteasome assembly chaperone 4,14678,-0.0387986135877025,0.00598327893812521,-0.0505258403064279,-0.0270713868689771,9.18716103287858e-11
Cognitive function,X4288.Time to answer,PKLR,Pyruvate kinase PKLR,17225,-0.0440188177482563,0.00680245961531693,-0.0573516385942775,-0.0306859969022352,9.99741114882612e-11
Cognitive function,X4288.Time to answer,RBKS,Ribokinase,16782,-0.033505941089988,0.00531150326263638,-0.0439164874847553,-0.0230953946952207,2.89401238833727e-10
Cognitive function,X4288.Time to answer,AARSD1,Alanyl-tRNA editing protein Aarsd1,17116,-0.034433472731444,0.00556742181058935,-0.0453456194801991,-0.0235213259826888,6.35878551970092e-10
Cognitive function,X4288.Time to answer,CARHSP1,Calcium-regulated heat-stable protein 1,16789,-0.0328298359248778,0.00531841652948195,-0.0432539323226625,-0.0224057395270932,6.86076831391376e-10
Cognitive function,X4288.Time to answer,CENPF,Centromere protein F,14878,-0.0349741007600228,0.00566864973551998,-0.046084654241642,-0.0238635472784036,7.01752383871586e-10
Cognitive function,X4288.Time to answer,AHSP,Alpha-hemoglobin-stabilizing protein,17169,-0.0541632628818928,0.00879086293867676,-0.0713933542416993,-0.0369331715220864,7.37534134618533e-10
Cognitive function,X4288.Time to answer,CXCL14,C-X-C motif chemokine 14,16874,0.0386768303326123,0.00631587693534502,0.0262977115393361,0.0510559491258886,9.34257877580618e-10
Cognitive function,X4288.Time to answer,PSMD9,26S proteasome non-ATPase regulatory subunit 9,17116,-0.0345260303634835,0.0057227097720712,-0.045742541516743,-0.0233095192102239,1.64095111960335e-09
Cognitive function,X4288.Time to answer,DAPP1,Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide,17171,0.0701830071667329,0.0116476012538679,0.0473537087091518,0.0930123056243139,1.7199694298598e-09
Cognitive function,X4288.Time to answer,DNAJA4,DnaJ homolog subfamily A member 4,15110,-0.0441062554546568,0.00734953347651167,-0.0585113410686197,-0.0297011698406939,2.00306834907707e-09
Cognitive function,X4288.Time to answer,CA1,Carbonic anhydrase 1,16819,-0.0367021985054742,0.00616917093467636,-0.0487937735374398,-0.0246106234735085,2.74649259704629e-09
Cognitive function,X4288.Time to answer,GIPC3,PDZ domain-containing protein GIPC3,15069,0.0541266965173786,0.00947099780522748,0.0355635408191327,0.0726898522156244,1.11785256900787e-08
Cognitive function,X4288.Time to answer,CAT,Catalase,14922,-0.0322057590426743,0.00564708561630439,-0.0432740468506309,-0.0211374712347176,1.19896306907154e-08
Cognitive function,X4288.Time to answer,CXCL3,C-X-C motif chemokine 3,17181,0.0548027628265711,0.00961976361990572,0.0359480261315559,0.0736574995215863,1.24009705150731e-08
Cognitive function,X4288.Time to answer,CNTN1,Contactin-1,17414,0.0155361358468897,0.00275010057285921,0.0101459387240856,0.0209263329696937,1.63625021057972e-08
Cognitive function,X4288.Time to answer,PSME2,Proteasome activator complex subunit 2,16978,-0.0201828066791531,0.00359284121406554,-0.0272247754587215,-0.0131408378995846,1.9677451385401e-08
Cognitive function,X4288.Time to answer,CRTAC1,Cartilage acidic protein 1,17414,0.0167915604331463,0.00299839740759819,0.0109147015142539,0.0226684193520388,2.17368319284345e-08
Cognitive function,X4288.Time to answer,PRDX2,Peroxiredoxin-2,14854,-0.0357095834652941,0.00643964763284819,-0.0483312928256766,-0.0230878741049117,2.98512238419753e-08
Cognitive function,X4288.Time to answer,EHD3,EH domain-containing protein 3,14760,0.0614283028378985,0.0111450694662106,0.0395839666841257,0.0832726389916712,3.61343170695806e-08
Cognitive function,X4288.Time to answer,HPCAL1,Hippocalcin-like protein 1,17388,0.0386615071163452,0.0070282326228804,0.0248861711754996,0.0524368430571907,3.83222215953391e-08
Cognitive function,X4288.Time to answer,ANXA11,Annexin A11,17144,0.0340880154582735,0.00620667380812031,0.0219229347943577,0.0462530961221893,4.02709114356295e-08
Cognitive function,X4288.Time to answer,CLNS1A,Methylosome subunit pICln,14729,-0.0200015586853893,0.00366834438113755,-0.0271915136724189,-0.0128116036983597,5.04740983324684e-08
Cognitive function,X4288.Time to answer,DNM1,Dynamin-1,15069,0.0610512736200041,0.0112200710727047,0.0390599343175029,0.0830426129225053,5.37331616190283e-08
Cognitive function,X4288.Time to answer,PTPN6,Tyrosine-protein phosphatase non-receptor type 6,17248,0.0459531853861044,0.00845438368451149,0.0293825933644619,0.0625237774077469,5.54079134986803e-08
Cognitive function,X4288.Time to answer,CXCL5,C-X-C motif chemokine 5,17154,0.0618033680154113,0.0114602514620139,0.0393412751498641,0.0842654608809585,7.02691156331884e-08
Cognitive function,X4288.Time to answer,ARG1,Arginase-1,17186,-0.0275126900551792,0.00510753070559472,-0.0375234502381448,-0.0175019298722135,7.2711259516562e-08
Cognitive function,X4288.Time to answer,PMVK,Phosphomevalonate kinase,16754,0.0561411031348329,0.0104988137043102,0.0355634282743848,0.076718777995281,9.04097440050199e-08
Cognitive function,X4288.Time to answer,UBAC1,Ubiquitin-associated domain-containing protein 1,17116,-0.0178845455285413,0.0033791791898665,-0.0245077367406796,-0.011261354316403,1.22096963986208e-07
Cognitive function,X4288.Time to answer,DCTD,Deoxycytidylate deaminase,14823,0.0483551170471816,0.00914135545726919,0.030438060350934,0.0662721737434293,1.24254155523059e-07
Cognitive function,X4288.Time to answer,PPME1,Protein phosphatase methylesterase 1,17116,-0.0307352925804748,0.00581258016590521,-0.042127949705649,-0.0193426354553006,1.25373663399891e-07
Cognitive function,X4288.Time to answer,CNTNAP2,Contactin-associated protein-like 2,17171,0.0220670571226491,0.00418957603462727,0.0138554880947797,0.0302786261505186,1.40243064881721e-07
Cognitive function,X4288.Time to answer,PDE5A,"cGMP-specific 3',5'-cyclic phosphodiesterase",14823,0.0512659411588416,0.00975695042720819,0.0321423183215136,0.0703895639961697,1.50648888359114e-07
Cognitive function,X4288.Time to answer,PSTPIP2,Proline-serine-threonine phosphatase-interacting protein 2,14288,0.0542609169359634,0.0103703047564649,0.0339351196132922,0.0745867142586346,1.69750489839841e-07
Cognitive function,X4288.Time to answer,ANKRD54,Ankyrin repeat domain-containing protein 54,16795,-0.0302221363400054,0.00580011294610448,-0.0415903577143702,-0.0188539149656406,1.90446860813566e-07
Cognitive function,X4288.Time to answer,CASP7,Caspase-7,15110,0.0423191217366344,0.00813507787534672,0.0263743691009549,0.058263874372314,1.99675162010799e-07
Cognitive function,X4288.Time to answer,PRTFDC1,Phosphoribosyltransferase domain-containing protein 1,16789,0.0559499445741581,0.0107589038629665,0.0348624930027437,0.0770373961455726,2.01263058709124e-07
Cognitive function,X4288.Time to answer,GLRX,Glutaredoxin-1,17113,-0.0299433448441393,0.00580483966589818,-0.0413208305892997,-0.0185658590989788,2.51929754119535e-07
Cognitive function,X4288.Time to answer,CD69,Early activation antigen CD69,17121,0.0440030701123856,0.00855663865314168,0.0272320583522279,0.0607740818725433,2.74002466930061e-07
