Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Physical measures,X23098.Weight,SEZ6L,Seizure 6-like protein,50582,-0.134387946630781,0.00334716197919764,-0.140948384110008,-0.127827509151553,0
Physical measures,X23098.Weight,NCAN,Neurocan core protein,50878,-0.174262910331196,0.00455604453855824,-0.183192757626771,-0.165333063035622,1.11253699656998e-308
Physical measures,X23098.Weight,DNER,Delta and Notch-like epidermal growth factor-related receptor,50325,-0.101694629639548,0.00313786860776243,-0.107844852110762,-0.0955444071683334,4.64319999462092e-228
Physical measures,X23098.Weight,LEP,Leptin,50440,0.2609354115331,0.00820088251710426,0.244861681799575,0.277009141266624,5.55460851768313e-220
Physical measures,X23098.Weight,SLITRK1,SLIT and NTRK-like protein 1,42575,-0.125819653840045,0.00395295271572859,-0.133567441162873,-0.118071866517217,9.74282066158465e-220
Physical measures,X23098.Weight,CHGB,Secretogranin-1,50712,-0.154086513708263,0.00495228407984056,-0.163792990504751,-0.144380036911776,1.49728851575037e-210
Physical measures,X23098.Weight,MOG,Myelin-oligodendrocyte glycoprotein,50862,-0.122325321117904,0.00403038985921343,-0.130224885241962,-0.114425756993846,1.52931095756961e-200
Physical measures,X23098.Weight,SCG3,Secretogranin-3,50490,-0.123779794893684,0.00408992930706322,-0.131796056335528,-0.11576353345184,2.05694881796084e-199
Physical measures,X23098.Weight,VGF,Neurosecretory protein VGF,43767,-0.108263926041589,0.00369525097893147,-0.115506617960295,-0.101021234122883,7.05966161307966e-187
Physical measures,X23098.Weight,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,49881,-0.115726625909581,0.00400592343019475,-0.123578235832763,-0.1078750159864,5.24921519369074e-182
Physical measures,X23098.Weight,LRTM2,Leucine-rich repeat and transmembrane domain-containing protein 2,43767,-0.0918405727120625,0.00321542679131293,-0.0981428092230359,-0.0855383362010892,8.48962269671744e-178
Physical measures,X23098.Weight,WFIKKN2,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",50490,-0.114990175196708,0.00415573246776621,-0.12313541083353,-0.106844939559886,2.84244287522219e-167
Physical measures,X23098.Weight,RTBDN,Retbindin,50201,-0.0986906983733495,0.00362475887350376,-0.105795225765417,-0.0915861709812822,4.73666812186052e-162
Physical measures,X23098.Weight,B4GAT1,"Beta-1,4-glucuronyltransferase 1",50455,-0.0796300407752095,0.00299986106228518,-0.0855097684572885,-0.0737503130931305,3.42042975431015e-154
Physical measures,X23098.Weight,PTPRR,Receptor-type tyrosine-protein phosphatase R,43743,-0.115215949206663,0.00447771851911085,-0.123992277504121,-0.106439620909206,6.34416334820973e-145
Physical measures,X23098.Weight,KLK6,Kallikrein-6,50500,-0.0893722340270781,0.00375282434087081,-0.0967277697351849,-0.0820166983189713,1.15050011793201e-124
Physical measures,X23098.Weight,NELL2,Protein kinase C-binding protein NELL2,50657,-0.0842495898637375,0.0035429920002302,-0.0911938541841887,-0.0773053255432863,2.64001554913825e-124
Physical measures,X23098.Weight,MYOM3,Myomesin-3,42887,0.268367170948091,0.0114292007111347,0.245965937554267,0.290768404341915,3.7364963824277e-121
Physical measures,X23098.Weight,KLK14,Kallikrein-14,50862,-0.131013353127486,0.00570814711683113,-0.142201321476475,-0.119825384778497,5.48495326299671e-116
Physical measures,X23098.Weight,LEPR,Leptin receptor,50440,-0.0874619042126622,0.00381582698442697,-0.0949409251021391,-0.0799828833231854,1.12700160961257e-115
