Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,FGFBP1,Fibroblast growth factor-binding protein 1,29566,0.133757730422071,0.00204051827900405,0.129758314595223,0.137757146248919,0
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,GCG,Pro-glucagon,28797,-0.393192148008824,0.00795524167541268,-0.408784421692633,-0.377599874325015,0
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,MFGE8,Lactadherin,29443,-0.148073876918348,0.00278755000784314,-0.153537474933721,-0.142610278902976,0
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PLA2G7,Platelet-activating factor acetylhydrolase,29443,0.144253420780687,0.00194499490997393,0.140441230757138,0.148065610804236,0
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PRAP1,Proline-rich acidic protein 1,24938,-0.104412193124734,0.00264019121243376,-0.109586967901104,-0.0992374183483634,0
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PYY,Peptide YY,24111,-0.251679399826409,0.0062774638616509,-0.263983228995245,-0.239375570657573,0
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,TMPRSS15,Enteropeptidase,29349,-0.233342991453461,0.00586433985993714,-0.244837097578938,-0.221848885327985,0
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,MAMDC4,Apical endosomal glycoprotein,24793,-0.139826380552013,0.00359696249547968,-0.146876427043153,-0.132776334060873,1.11253692925392e-308
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,IGSF9,Protein turtle homolog A,24922,-0.202139941245165,0.00537763658103122,-0.212680108943986,-0.191599773546343,8.14084827111585e-301
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PRSS8,Prostasin,29347,-0.0996409683542332,0.00266789098515407,-0.104870034685135,-0.0944119020233312,2.65783195669747e-298
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,C9,Complement component C9,24951,0.127564887068055,0.00345985757011641,0.120783566230627,0.134346207905483,8.36314242876017e-290
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,NPY,Pro-neuropeptide Y,29725,-0.150794405949337,0.00429376555479635,-0.159210186436738,-0.142378625461937,8.94297285964383e-265
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,IGFBP1,Insulin-like growth factor-binding protein 1,29761,0.271942378214416,0.00795830440073679,0.256344101588972,0.28754065483986,4.72155469158706e-251
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,FGFBP3,Fibroblast growth factor-binding protein 3,24845,0.07368209299263,0.00241309007439653,0.0689524364468127,0.0784117495384472,4.75102095988308e-201
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PPY,Pancreatic prohormone,29400,-0.203330294641226,0.006671973470109,-0.216407362642639,-0.190253226639812,7.44128801329968e-201
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,GIP,Gastric inhibitory polypeptide,24240,-0.102201703407997,0.00335250651156226,-0.108772616170659,-0.0956307906453352,2.48523780625848e-200
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,TFPI,Tissue factor pathway inhibitor,29435,0.0623181506178028,0.00207754231216414,0.0582461676859611,0.0663901335496446,9.49291264148047e-195
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,AGRP,Agouti-related protein,29786,-0.103887519510969,0.00346676052615354,-0.11068237014223,-0.0970926688797078,2.06466421834719e-194
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PON3,Serum paraoxonase/lactonase 3,29581,0.054412475965257,0.00186003891447831,0.0507667996928796,0.0580581522376345,1.79282449052904e-185
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,OXT,Oxytocin-neurophysin 1,29694,-0.261732365110515,0.00912838351778462,-0.279623996805373,-0.243840733415657,2.28967085259134e-178
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,SLC39A5,Zinc transporter ZIP5,29434,-0.099247924930448,0.00350357440535933,-0.106114930764952,-0.0923809190959437,3.45470275795517e-174
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,LGALS4,Galectin-4,29454,-0.100859411913502,0.00358653371819627,-0.107889018001167,-0.0938298058258378,9.94486059398375e-172
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,APOF,Apolipoprotein F,24951,0.046189586410703,0.00164579722371904,0.0429638238522136,0.0494153489691923,1.17131347215534e-170
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,IL17RB,Interleukin-17 receptor B,29034,0.094931377589656,0.00352843643419001,0.0880156421786436,0.101847113000668,1.66295625791233e-157
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ACY1,Aminoacylase-1,29478,-0.105039655554184,0.00406289635604309,-0.113002932412028,-0.0970763786963394,9.43350831925546e-146
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,SCG2,Secretogranin-2,29559,-0.0555390368327794,0.00214831421576552,-0.0597497326956798,-0.0513283409698789,9.58097070206922e-146
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,MUC13,Mucin-13,28774,-0.0871178922778215,0.00339407765171828,-0.0937702844751893,-0.0804655000804536,1.11798136426506e-143
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ASGR1,Asialoglycoprotein receptor 1,29218,-0.0499952108886232,0.0019605661833066,-0.0538379206079041,-0.0461525011693423,6.98640114136099e-142
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ACE2,Angiotensin-converting enzyme 2,28916,-0.0866014933082132,0.0034066948983261,-0.0932786153089324,-0.0799243713074941,5.2543862270382e-141
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CA14,Carbonic anhydrase 14,29725,0.0594603431085895,0.00234624866446715,0.0548616957262339,0.0640589904909451,3.34494011004587e-140
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,TNFSF10,Tumor necrosis factor ligand superfamily member 10,29786,0.0428144023266163,0.00171420156883095,0.0394545672517076,0.046174237401525,2.80600091111965e-136
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,MVK,Mevalonate kinase,28931,-0.131069679581793,0.00524828376611026,-0.141356315763369,-0.120783043400217,3.27609942968874e-136
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",29566,-0.0572964482621694,0.00229958528279218,-0.0618036354164421,-0.0527892611078968,1.25677808454586e-135
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,GPR37,Prosaposin receptor GPR37,28916,-0.103697840450806,0.00436958411800159,-0.112262225322089,-0.0951334555795224,2.57021856934901e-123
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,NFASC,Neurofascin,29786,-0.0442152662116613,0.00187026179494893,-0.0478809793297612,-0.0405495530935614,1.95663721838463e-122
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CHI3L1,Chitinase-3-like protein 1,28935,-0.122415876693969,0.00520088018629822,-0.132609601859113,-0.112222151528824,2.33547323807779e-121
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CPA2,Carboxypeptidase A2,29577,-0.0993121369435602,0.00430714750574088,-0.107754146054812,-0.0908701278323081,1.32377263893292e-116
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,MEP1A,Meprin A subunit alpha,24805,-0.109598620412922,0.00475178006238577,-0.118912109335198,-0.100285131490646,1.76277596953239e-116
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CES1,Liver carboxylesterase 1,29489,-0.122570614911465,0.00532650159134384,-0.133010558030499,-0.112130671792431,3.78662158759447e-116
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,29218,-0.0491808158997061,0.00216894228519136,-0.0534319427786812,-0.0449296890207311,7.46568460330968e-113
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,MET,Hepatocyte growth factor receptor,29507,0.029613720883074,0.00130758640498279,0.0270508515293078,0.0321765902368403,1.34649732512801e-112
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,FAM3B,Protein FAM3B,29349,-0.0531787608702791,0.00235767383979988,-0.0577998015962868,-0.0485577201442713,1.05631611290973e-111
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,IGFBPL1,Insulin-like growth factor-binding protein-like 1,29478,-0.0493599908598182,0.00224461235839545,-0.0537594310822733,-0.0449605506373631,2.55214256465488e-106
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,NHLRC3,NHL repeat-containing protein 3,23825,-0.0465397265565478,0.0021216372900842,-0.0506981356451129,-0.0423813174679828,1.31697584294765e-105
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PTPRS,Receptor-type tyrosine-protein phosphatase S,29820,0.035346571733584,0.00162868117974737,0.0321543566212792,0.0385387868458888,1.23278773384682e-103
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,KIT,Mast/stem cell growth factor receptor Kit,29545,0.0419718531175654,0.00194536987506208,0.0381589281624437,0.0457847780726871,1.89931403608588e-102
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,INHBC,Inhibin beta C chain,29443,-0.0587877245051147,0.00272689897115048,-0.0641324464885697,-0.0534430025216598,2.73259092659169e-102
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,MME,Neprilysin,29349,-0.112994126327839,0.00530790277711455,-0.123397615770984,-0.102590636884695,8.37272276032444e-100
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,FGF21,Fibroblast growth factor 21,29674,-0.166182582832874,0.00782814530916535,-0.181525747638838,-0.15083941802691,2.83669416080106e-99
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,AMOT,Angiomotin,24381,-0.0565726843937156,0.00266721146696798,-0.0618004188689729,-0.0513449499184584,6.00650591498491e-99
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ADGRG1,Adhesion G-protein coupled receptor G1,29349,-0.09614984623545,0.00457331984504993,-0.105113553131748,-0.0871861393391521,2.068899200032e-97
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,LPL,Lipoprotein lipase,29478,0.0647966612593927,0.00311026484029337,0.0587005421724177,0.0708927803463678,1.06256735227063e-95
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PTH,Parathyroid hormone,24195,-0.111586183845748,0.00536248719886988,-0.122096658755533,-0.101075708935963,2.47525758395615e-95
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,UPB1,Beta-ureidopropionase,24922,-0.124704794607878,0.00605044225056989,-0.136563661418995,-0.112845927796761,1.32599001811455e-93
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CCL16,C-C motif chemokine 16,29820,-0.070789769790948,0.0034560001935618,-0.0775635301703291,-0.0640160094115668,1.32324503625504e-92
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PLA2G10,Group 10 secretory phospholipase A2,29218,-0.0797742346763833,0.0039029456530374,-0.0874240081563366,-0.07212446119643,3.29636329827161e-92
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,VMO1,Vitelline membrane outer layer protein 1 homolog,29349,-0.0913572925196118,0.00450244979623871,-0.10018209412024,-0.082532490918984,6.56207952406219e-91
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CTSD,Cathepsin D,27442,-0.0536667491539674,0.00269600557652508,-0.0589509200839565,-0.0483825782239782,1.49986800338621e-87
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ANGPTL7,Angiopoietin-related protein 7,29725,-0.0485078103741142,0.00244398660058172,-0.0532980241112544,-0.0437175966369741,4.22670375423358e-87
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,AGR2,Anterior gradient protein 2 homolog,28553,-0.130133551626106,0.00668747955866845,-0.143241011561096,-0.117026091691116,8.50124935440251e-84
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CTSF,Cathepsin F,29566,-0.0511315751852713,0.00265531905151976,-0.0563360005262501,-0.0459271498442926,3.98767573637655e-82
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,GRP,Gastrin-releasing peptide,24240,-0.0687778042329785,0.00357701093655126,-0.0757887456686189,-0.061766862797338,8.83032290960002e-82
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CPM,Carboxypeptidase M,29584,-0.0434861078016682,0.00226551833745103,-0.0479265237430723,-0.0390456918602642,1.28537398655462e-81
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CXADR,Coxsackievirus and adenovirus receptor,29434,-0.0651266900093241,0.00339553950951151,-0.0717819474479667,-0.0584714325706816,1.70944637948311e-81
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,OMD,Osteomodulin,29581,0.0545316523820828,0.00285633377617626,0.0489332381807773,0.0601300665833882,9.11116859444473e-81
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CCN1,CCN family member 1,29301,-0.0953418984231874,0.00499855429393932,-0.105139064839309,-0.0855447320070663,1.28400489431661e-80
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,FTCD,Formimidoyltransferase-cyclodeaminase,24804,-0.106497065311333,0.00563850207655591,-0.117548529381383,-0.0954456012412838,5.19212092864294e-79
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,GDF15,Growth/differentiation factor 15,29820,-0.0552864721100693,0.00294332376088903,-0.0610553866814118,-0.0495175575387268,2.91085113640789e-78
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,AREG,Amphiregulin,29349,-0.0567471724688338,0.00303004258000953,-0.0626860559256524,-0.0508082890120151,8.30418794415445e-78
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CGREF1,Cell growth regulator with EF hand domain protein 1,29478,-0.0528747393893279,0.00282504469261034,-0.0584118269868442,-0.0473376517918116,1.02804865595026e-77
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CCL15,C-C motif chemokine 15,29820,-0.0542898159005165,0.00291599112979471,-0.0600051585149141,-0.0485744732861189,6.28267522864637e-77
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,DEFB4A_DEFB4B,Beta-defensin 4A,29036,-0.181197298925055,0.00975737844399105,-0.200321760675277,-0.162072837174832,1.55392800377043e-76
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ALPI,Intestinal-type alkaline phosphatase,24229,-0.151547271759879,0.00815867427276943,-0.167538273334507,-0.135556270185251,1.74275398123734e-76
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ACAN,Aggrecan core protein,29192,0.0346879578832252,0.00187844069287909,0.0310062141251822,0.0383697016412682,1.0413253407527e-75
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ADIPOQ,Adiponectin,24966,0.0824153523084535,0.00447653325781078,0.0736413471231444,0.0911893574937627,3.4072445144845e-75
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,29594,0.0532314860062049,0.00289685240728828,0.0475536552879199,0.0589093167244899,5.38854764282397e-75
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,29566,-0.0435655760241387,0.00237535569494169,-0.0482212731862244,-0.0389098788620529,1.01950443124824e-74
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,AFM,Afamin,24966,-0.0235787236092414,0.00129160774410242,-0.0261102747876821,-0.0210471724308006,5.69230176313958e-74
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,VPS37A,Vacuolar protein sorting-associated protein 37A,29349,-0.0959357054895363,0.00526954138280317,-0.106264006599831,-0.0856074043792421,1.18439082240476e-73
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,28916,-0.100814188945608,0.0055418798610196,-0.111676273473206,-0.0899521044180095,1.55648808049716e-73
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,PSRC1,Proline/serine-rich coiled-coil protein 1,28797,-0.0708785344725627,0.0039182966078239,-0.0785583958238975,-0.0631986731212278,9.82661682270883e-73
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,NTRK3,NT-3 growth factor receptor,29694,0.025567646052323,0.00143528794964164,0.0227544816710254,0.0283808104336207,1.29353334788319e-70
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,C4BPB,C4b-binding protein beta chain,29566,0.0472768946944428,0.00265745912139946,0.0420682748164999,0.0524855145723858,1.96083014168216e-70
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,GLA,Alpha-galactosidase A,24329,-0.0443893126217453,0.00249442310015749,-0.049278381898054,-0.0395002433454366,2.1452402269774e-70
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,CFHR4,Complement factor H-related protein 4,24892,0.0861968599440104,0.0048630412654925,0.0766652990636451,0.0957284208243757,7.25062665034183e-70
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,EPO,Erythropoietin,29434,-0.0890755530578577,0.00503110505989969,-0.0989365189752611,-0.0792145871404544,8.84279395750993e-70
NMR metabolomics,X23601.Cholesteryl Esters to Total Lipids in Small VLDL percentage,REN,Renin,29478,-0.0893140380873305,0.00504811486723848,-0.0992083432271179,-0.0794197329475431,1.09844033064422e-69
