Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TGM2,Protein-glutamine gamma-glutamyltransferase 2,47272,0.0235533478025225,0.0039834906014493,0.0157457062236819,0.0313609893813632,3.38766461328008e-09
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CA2,Carbonic anhydrase 2,47185,0.0217687390093467,0.00371709979342627,0.0144832234142312,0.0290542546044621,4.76200674657524e-09
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSME2,Proteasome activator complex subunit 2,46752,0.0113216574189244,0.00194082851675152,0.00751763352609144,0.0151256813117574,5.46612902060108e-09
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CAT,Catalase,40430,0.0158538950648804,0.00287444197136565,0.0102199888010037,0.0214878013287571,3.49977227861199e-08
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSMG3,Proteasome assembly chaperone 3,47292,0.0149231185848579,0.0027272007425857,0.00957780512938994,0.0202684320403259,4.47352899522526e-08
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,47345,0.0187392994065272,0.00344480769281638,0.0119874763286071,0.0254911224844473,5.35836532768318e-08
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PKLR,Pyruvate kinase PKLR,47396,0.0188616562474725,0.00350959184573439,0.011982856229833,0.0257404562651119,7.72360555451339e-08
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AK1,Adenylate kinase isoenzyme 1,47345,0.0181993860006759,0.00339426678460797,0.0115466231028443,0.0248521488985075,8.27810158962861e-08
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",47595,0.0204090405595843,0.00384815529223312,0.0128666561868074,0.0279514249323612,1.14052805294754e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HMBS,Porphobilinogen deaminase,47737,0.012129061283785,0.00231118969199532,0.00759912948747414,0.0166589930800958,1.54437721257092e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AHSP,Alpha-hemoglobin-stabilizing protein,47266,0.0236555616384725,0.0045549658998035,0.0147278284748577,0.0325832948020874,2.07390620106803e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DDI2,Protein DDI1 homolog 2,40097,0.0210528658759209,0.00411489026850639,0.0129876809496484,0.0291180508021934,3.13081215570982e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SLC4A1,Band 3 anion transport protein,41017,0.0128960313441452,0.00252112509152849,0.00795462616474941,0.0178374365235411,3.14836374395417e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BOLA2_BOLA2B,BolA-like protein 2,39907,0.0147472148754261,0.00289702227491672,0.00906905121658931,0.0204253785342628,3.58790895439139e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BLVRB,Flavin reductase,47336,0.0178587411392878,0.0035406158850697,0.0109191340045512,0.0247983482740244,4.5766622692792e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ANKRD54,Ankyrin repeat domain-containing protein 54,46216,0.0154934403313835,0.00307658945528624,0.00946332499902251,0.0215235556637446,4.77360042732202e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CA1,Carbonic anhydrase 1,46282,0.0162382005493487,0.00323640408738693,0.0098948485380703,0.0225815525606271,5.25803836320889e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AMPD3,AMP deaminase 3,40903,0.0190318752882161,0.00379801762754687,0.0115877607382243,0.026475989838208,5.43727460359852e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GLRX,Glutaredoxin-1,47059,0.0151947351234485,0.00304454064992443,0.00922743544959665,0.0211620347973004,6.03396866453904e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,C9orf40,Uncharacterized protein C9orf40,40821,0.0212817346490393,0.00430131298425348,0.0128511611999025,0.0297123080981762,7.5382328819836e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSMD9,26S proteasome non-ATPase regulatory subunit 9,47118,0.0146780238732259,0.00297448552293702,0.00884803224826938,0.0205080154981825,8.05710459065873e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSME1,Proteasome activator complex subunit 1,46896,0.00979412509285105,0.0019886909007268,0.00589629092742653,0.0136919592582756,8.4685540117172e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LXN,Latexin,46747,0.017714167818314,0.00361327999129785,0.0106321390353703,0.0247961966012578,9.493302169366e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ATG4A,Cysteine protease ATG4A,46216,0.0155339005224397,0.00317093341329982,0.00931887103237201,0.0217489300125073,9.67288360820982e-07
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,UBAC1,Ubiquitin-associated domain-containing protein 1,47118,0.00900173570085892,0.00184046440050529,0.00539442547586855,0.0126090459258493,1.00648427777697e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ATXN3,Ataxin-3,40903,0.0160125031110488,0.00330001210725834,0.0095444793808224,0.0224805268412751,1.22513954484351e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CA3,Carbonic anhydrase 3,47839,0.0155743428507298,0.00324158155565024,0.00922084300165534,0.0219278426998043,1.55568831774825e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PPME1,Protein phosphatase methylesterase 1,47118,0.0153282363913336,0.0032118216865293,0.00903306588573618,0.021623406896931,1.82549532946472e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PRDX2,Peroxiredoxin-2,40323,0.0157774361107072,0.00332070104214698,0.00926886206809915,0.0222860101533153,2.0287208572369e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADD1,Alpha-adducin,40097,0.0174271459776481,0.00370457656410906,0.0101661759119943,0.0246881160433019,2.55686064337188e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AARSD1,Alanyl-tRNA editing protein Aarsd1,47118,0.0137486965063641,0.00295429656920008,0.00795827523073191,0.0195391177819962,3.26763517329911e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RBKS,Ribokinase,46228,0.0124562400433763,0.0027136596904378,0.00713746705011825,0.0177750130366344,4.43985881837758e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,47465,0.0125384644924703,0.00275334873799266,0.00714190096600472,0.0179350280189359,5.27920903369911e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,YOD1,Ubiquitin thioesterase OTU1,39635,0.015196908590602,0.00333874835569375,0.00865296181344227,0.0217408553677618,5.33776468255876e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNAJB2,DnaJ homolog subfamily B member 2,40097,0.0129437028098089,0.00286986280432768,0.00731877171332666,0.0185686339062912,6.49449580843591e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ARG1,Arginase-1,47029,0.0125757116519379,0.00280408827813356,0.00707969862679617,0.0180717246770797,7.31626069959911e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NCF2,Neutrophil cytosol factor 2,47212,0.0202249583348407,0.00457003904230131,0.0112676818119302,0.0291822348577513,9.64099541123846e-06
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NSFL1C,NSFL1 cofactor p47,47742,0.0153349699271537,0.00347882580324393,0.00851647135279562,0.0221534685015118,1.04514507193968e-05
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RILP,Rab-interacting lysosomal protein,47595,0.0139202267063377,0.0031869564867488,0.00767379199231001,0.0201666614203653,1.25726254138958e-05
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CXCL8,Interleukin-8,46993,0.015907952317538,0.00364563720504091,0.00876250339565784,0.0230534012394182,1.28236078022271e-05
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,47391,0.0136810037049763,0.0031578212926354,0.00749167397141087,0.0198703334385417,1.47783277764489e-05
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ACHE,Acetylcholinesterase,40097,0.00754765453475509,0.00175402995840032,0.00410975581629045,0.0109855532532197,1.68872047257019e-05
