Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,28916,0.271042549921565,0.00570285286206887,0.25986495831191,0.28222014153122,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,ADIPOQ,Adiponectin,24966,-0.241016139309331,0.00454849334068691,-0.249931186257077,-0.232101092361585,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,AGRN,Agrin,29581,0.0949198144437583,0.00237260227422911,0.0902695139862692,0.0995701149012473,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,AGRP,Agouti-related protein,29786,0.294210581384474,0.0033299753662552,0.287683829666614,0.300737333102335,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,ASGR1,Asialoglycoprotein receptor 1,29218,0.0977602626710992,0.00202841450995499,0.0937845702315874,0.101735955110611,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,BPIFB1,BPI fold-containing family B member 1,29333,-0.19084718864625,0.00432269250752103,-0.199319665960992,-0.182374711331509,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,C9,Complement component C9,24951,-0.150290061856226,0.00366165595087862,-0.157466907519948,-0.143113216192504,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CCL23,C-C motif chemokine 23,29581,0.142188629382305,0.00282214411697099,0.136657226913042,0.147720031851569,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CCL27,C-C motif chemokine 27,29478,0.240202678025977,0.00410403556617056,0.232158768316283,0.248246587735672,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CCN1,CCN family member 1,29301,0.369982669728207,0.00488610496854608,0.360405903989857,0.379559435466557,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,29349,0.105667815451482,0.00216383074543923,0.101426707190421,0.109908923712543,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CD4,T-cell surface glycoprotein CD4,29383,0.12284944897294,0.00199028816851818,0.118948484162644,0.126750413783235,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CDKN1A,Cyclin-dependent kinase inhibitor 1,29349,0.310827785846023,0.00726035753486688,0.296597485077684,0.325058086614363,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CES1,Liver carboxylesterase 1,29489,0.292732473014916,0.00545915968965292,0.282032520023196,0.303432426006635,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CPM,Carboxypeptidase M,29584,0.0961219168025851,0.00235868630159353,0.0914988916514618,0.100744941953708,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CRIP2,Cysteine-rich protein 2,29218,0.121917148824671,0.00246797038461472,0.117079926870826,0.126754370778515,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CXCL13,C-X-C motif chemokine 13,29694,0.190387129417181,0.00415900869651336,0.182235472372015,0.198538786462347,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,CXCL6,C-X-C motif chemokine 6,29786,0.217603389689123,0.0052889419162463,0.20723706353328,0.227969715844966,0
NMR metabolomics,X23643.Triglycerides to Total Lipids in Medium HDL percentage,DEFB4A_DEFB4B,Beta-defensin 4A,29036,0.495640711202459,0.0100184780413634,0.476004494241386,0.515276928163531,0
