Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",C4BPB,C4b-binding protein beta chain,23360,0.108707873106367,0.00616939267457939,0.0966158634641919,0.120799882748543,4.80126235692852e-69
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",GUSB,Beta-glucuronidase,23419,0.124687536564275,0.00930928921569973,0.106441329701503,0.142933743427046,9.27816550092242e-41
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",SMOC1,SPARC-related modular calcium-binding protein 1,23496,0.058618739765732,0.00510026770767155,0.0486222150586957,0.0686152644727682,1.72089487808475e-30
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",IL18R1,Interleukin-18 receptor 1,23546,0.0569919805937196,0.00504744115169403,0.0470989959363993,0.0668849652510399,1.72617287047856e-29
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",APOC1,Apolipoprotein C-I,20201,0.0630578078581182,0.00564366874712344,0.0519962171137562,0.0741193986024801,6.70567838479551e-29
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",PDGFC,Platelet-derived growth factor C,22744,0.0486841752324765,0.00440676616253218,0.0400469135539134,0.0573214369110396,2.65799000651234e-28
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",ANGPTL3,Angiopoietin-related protein 3,23325,0.0603334403906093,0.00552108779402306,0.0495121083143241,0.0711547724668945,9.9089352756441e-28
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",HHEX,Hematopoietically-expressed homeobox protein HHEX,20168,0.11908080866676,0.0114154094562613,0.0967066061324883,0.141455011201033,2.06488071931482e-25
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",APCS,Serum amyloid P-component,20063,0.0538456481275257,0.00519625843801663,0.0436609815890131,0.0640303146660383,4.25427884534864e-25
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",CD99L2,CD99 antigen-like protein 2,23321,0.0376913888843851,0.00367033473894247,0.0304975327960578,0.0448852449727123,1.09506401291926e-24
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",TNFSF10,Tumor necrosis factor ligand superfamily member 10,23546,0.0408851400074093,0.00400367691312245,0.0330379332576893,0.0487323467571293,1.97248093233246e-24
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",PLA2G7,Platelet-activating factor acetylhydrolase,23321,0.0503357654411251,0.00498931008684552,0.0405567176709078,0.0601148132113423,6.93821266048872e-24
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",PROC,Vitamin K-dependent protein C,23361,0.0387003721483064,0.00389487143308347,0.0310664241394628,0.04633432015715,3.21991629006897e-23
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",MENT,Protein MENT,19766,0.0339787168283186,0.00345232258949941,0.0272121645528998,0.0407452691037374,8.35211934298051e-23
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",LGALS4,Galectin-4,23303,-0.0827845385663144,0.00845015577011181,-0.0993468438757335,-0.0662222332568952,1.28507540053705e-22
Health and medical history,"X6154#3.Medication for pain relief, constipation, heartburn_Paracetamol",ERN1,Serine/threonine-protein kinase/endoribonuclease IRE1,20128,0.0551932337057944,0.00567764022616933,0.0440650588625025,0.0663214085490862,2.74284076097786e-22
