Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,SELENOP,Selenoprotein P,44611,0.0567200390898268,0.0076572768510239,0.04171177646182,0.0717283017178337,1.31130875584766e-13
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,DDC,Aromatic-L-amino-acid decarboxylase,51148,0.0989625893079602,0.0165352003338874,0.0665535966535408,0.13137158196238,2.17873621202122e-09
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,FOLR1,Folate receptor alpha,51142,0.0545557016001812,0.00978795541853702,0.0353713089798486,0.0737400942205137,2.50554930925359e-08
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,PTH,Parathyroid hormone,43316,-0.122529303662305,0.0274253699121313,-0.176283028690082,-0.0687755786345273,7.92518285103043e-06
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CD99L2,CD99 antigen-like protein 2,51234,-0.0336311633148464,0.00817528743920536,-0.0496547266956889,-0.0176075999340039,3.89875127236232e-05
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,NRP2,Neuropilin-2,51234,0.0403005624463862,0.00981966337045912,0.0210540222402863,0.059547102652486,4.06576619954145e-05
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase,42624,-0.043910020560978,0.011030317424242,-0.0655294427124924,-0.0222905984094636,6.87835119659122e-05
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,VAMP5,Vesicle-associated membrane protein 5,50290,-0.071205424405105,0.0184365543482249,-0.107341070927626,-0.0350697778825842,0.00011251710360679
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,CLEC6A,C-type lectin domain family 6 member A,50015,-0.0609736392046785,0.0160269733282924,-0.0923865069281317,-0.0295607714812254,0.000142295098437721
Health and medical history,X6155#1.Vitamin and mineral supplements_Vitamin A,ASGR2,Asialoglycoprotein receptor 2,44576,-0.0334219933633483,0.0088314990625088,-0.0507317315258655,-0.016112255200831,0.00015427665110385
