Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,ACP5,Tartrate-resistant acid phosphatase type 5,25633,50,2.05 [1.25-3.36],0.0042721335362106
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,ADH1B,All-trans-retinol dehydrogenase,21779,48,1.51 [1.11-2.06],0.0086742798573892
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,ATP1B4,Protein ATP1B4,21461,46,0.33 [0.14-0.75],0.0078525176539895
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CA12,Carbonic anhydrase 12,25395,46,2.57 [1.46-4.51],0.0010272394319089
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CCL7,C-C motif chemokine 7,25482,47,1.63 [1.25-2.14],0.0003862798030076
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",22217,47,2.22 [1.27-3.89],0.005348156638159
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CRIM1,Cysteine-rich motor neuron 1 protein,25650,49,5.18 [1.89-14.15],0.0013506484520497
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CSTB,Cystatin-B,25150,49,2.53 [1.59-4.02],8.34191309962171e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CXCL16,C-X-C motif chemokine 16,25781,50,4.93 [1.88-12.88],0.001144845966306
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,DEFB4A_DEFB4B,Beta-defensin 4A,25160,46,1.28 [1.08-1.51],0.0040007390416553
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,EDDM3B,Epididymal secretory protein E3-beta,22127,47,0.37 [0.19-0.74],0.0050383909236339
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,EP300,Histone acetyltransferase p300,21639,44,1.98 [1.41-2.80],9.537310090660296e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,EPHX2,Bifunctional epoxide hydrolase 2,25057,47,1.60 [1.27-2.01],5.752658735633756e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,F9,Coagulation factor IX,25576,50,5.32 [1.50-18.87],0.0095784891791079
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,FN1,Fibronectin,22300,47,3.32 [1.35-8.19],0.0091719099117063
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,GAS6,Growth arrest-specific protein 6,25649,50,4.06 [1.56-10.58],0.0041886817191722
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,GOLM2,Protein GOLM2,25735,50,3.28 [1.45-7.44],0.0043386542358066
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,GPNMB,Transmembrane glycoprotein NMB,24835,48,3.45 [1.43-8.32],0.0059487060879355
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,GSTA3,Glutathione S-transferase A3,24914,46,1.49 [1.13-1.97],0.0050469648889456
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,HAVCR2,Hepatitis A virus cellular receptor 2,25528,49,2.45 [1.29-4.67],0.0062129241167024
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,IL10RA,Interleukin-10 receptor subunit alpha,24996,48,1.40 [1.09-1.81],0.0093851445154436
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,IL1RN,Interleukin-1 receptor antagonist protein,25482,49,1.68 [1.23-2.28],0.001049873186844
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,KLK13,Kallikrein-13,24962,45,2.52 [1.46-4.36],0.0009535561311988
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,KYNU,Kynureninase,25782,48,1.99 [1.20-3.31],0.0077205603438144
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,LGALS3BP,Galectin-3-binding protein,22300,47,2.29 [1.31-4.01],0.0037858007154096
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,LILRA4,Leukocyte immunoglobulin-like receptor subfamily A member 4,21565,46,1.62 [1.15-2.28],0.0056335166701588
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,NUP50,Nuclear pore complex protein Nup50,21565,46,1.77 [1.18-2.64],0.0053247897697961
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PLAUR,Urokinase plasminogen activator surface receptor,25354,49,3.37 [1.42-7.99],0.0059228530350784
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PRTN3,Myeloblastin,24841,50,1.63 [1.14-2.33],0.0070979237911496
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PTP4A3,Protein tyrosine phosphatase type IVA 3,21639,44,1.73 [1.25-2.38],0.0008447201508412
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,RGS8,Regulator of G-protein signaling 8,24996,48,1.39 [1.08-1.79],0.0098131467041934
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,RNASET2,Ribonuclease T2,25710,50,2.42 [1.26-4.62],0.0076511518159103
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,RNF43,E3 ubiquitin-protein ligase RNF43,21842,47,1.61 [1.24-2.09],0.0003037489688803
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,S100P,Protein S100-P,25057,47,1.54 [1.11-2.14],0.0094141159142157
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SHD,SH2 domain-containing adapter protein D,21521,46,1.32 [1.08-1.62],0.005881111353616
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SIGLEC1,Sialoadhesin,25650,49,2.75 [1.65-4.58],9.606281920763656e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SPON1,Spondin-1,25569,49,2.36 [1.33-4.22],0.0035646404420831
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,21842,47,0.31 [0.13-0.75],0.0092856184980649
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TREM2,Triggering receptor expressed on myeloid cells 2,25522,49,1.98 [1.25-3.14],0.003690071118775
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,WFDC12,WAP four-disulfide core domain protein 12,25689,47,1.61 [1.12-2.31],0.0094562872886812
