Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",AMN,Protein amnionless,27142,852,1.19 [1.05-1.34],0.0073599555002193
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",CALB1,Calbindin,27576,868,0.83 [0.72-0.94],0.0050380151792703
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",CCL18,C-C motif chemokine 18,27291,861,1.12 [1.03-1.22],0.0056158203097787
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",CD207,C-type lectin domain family 4 member K,27115,850,1.24 [1.06-1.45],0.0070535920382144
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",CLSTN3,Calsyntenin-3,24092,759,1.35 [1.09-1.68],0.0057062259962735
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",FGF6,Fibroblast growth factor 6,23462,734,1.23 [1.08-1.40],0.0016756852394579
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",HEBP1,Heme-binding protein 1,27185,848,1.15 [1.05-1.27],0.0028409987853716
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",IL16,Pro-interleukin-16,27982,878,0.80 [0.69-0.93],0.0042566011860003
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",NBL1,Neuroblastoma suppressor of tumorigenicity 1,27796,877,0.73 [0.58-0.92],0.0083234389154694
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",PAEP,Glycodelin,27501,854,0.90 [0.84-0.96],0.0007186589563856
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",PRKCQ,Protein kinase C theta type,27142,852,0.79 [0.67-0.92],0.0024307786466184
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",RLN2,Prorelaxin H2,23593,743,0.85 [0.77-0.94],0.0009299154482151
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",SIRT5,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",27017,844,1.20 [1.09-1.32],0.0001398420018301
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",SMAD5,Mothers against decapentaplegic homolog 5,27576,868,0.68 [0.51-0.90],0.007752730116787
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",TNFSF13,Tumor necrosis factor ligand superfamily member 13,27831,871,1.35 [1.08-1.69],0.0091007752372417
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",VSIG2,V-set and immunoglobulin domain-containing protein 2,24011,758,1.16 [1.04-1.29],0.0096720939345354
