Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ABL1,Tyrosine-protein kinase ABL1,27333,261,1.23 [1.06-1.43],0.0076671489879294
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACTN2,Alpha-actinin-2,23169,229,1.38 [1.14-1.67],0.001156755661579
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACVRL1,Serine/threonine-protein kinase receptor R3,27218,262,2.33 [1.53-3.56],8.088678136932461e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADA2,Adenosine deaminase 2,27277,267,1.88 [1.48-2.38],2.57424636958198e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23254,228,1.43 [1.12-1.82],0.004239470299766
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27644,270,2.29 [1.60-3.26],4.942548029021488e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23808,235,1.91 [1.33-2.75],0.0004864368090639
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAMTSL4,ADAMTS-like protein 4,23318,228,2.41 [1.43-4.06],0.0009624231985634
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRE1,Adhesion G protein-coupled receptor E1,23808,235,1.34 [1.09-1.66],0.0065911545649126
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRE2,Adhesion G protein-coupled receptor E2,27592,271,1.86 [1.29-2.69],0.0009670965053203
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRE5,Adhesion G protein-coupled receptor E5,27650,272,1.82 [1.31-2.51],0.0003083816791628
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AKR1C4,Aldo-keto reductase family 1 member C4,26957,265,0.72 [0.57-0.92],0.0088401788951053
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ALCAM,CD166 antigen,27787,273,2.23 [1.30-3.81],0.003474236679907
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ALPP,"Alkaline phosphatase, placental type",27333,261,1.16 [1.04-1.28],0.0053868580733987
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANGPT2,Angiopoietin-2,27681,270,1.52 [1.17-1.99],0.00208304130833
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANGPTL2,Angiopoietin-related protein 2,27506,271,1.46 [1.12-1.89],0.0050301667236577
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANGPTL3,Angiopoietin-related protein 3,27454,270,1.48 [1.10-1.98],0.0088640308281381
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANKRA2,Ankyrin repeat family A protein 2,23066,227,0.69 [0.54-0.89],0.0038253354471889
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,27333,261,1.35 [1.10-1.66],0.0043510706579428
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,B2M,Beta-2-microglobulin,23972,237,1.42 [1.12-1.80],0.0039607777658498
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,BACH1,Transcription regulator protein BACH1,27405,264,1.21 [1.05-1.40],0.0095110792824082
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,BAG6,Large proline-rich protein BAG6,26957,265,1.59 [1.19-2.12],0.0018287273665359
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,BAMBI,BMP and activin membrane-bound inhibitor homolog,26810,262,1.56 [1.11-2.18],0.0094670823629689
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,BLMH,Bleomycin hydrolase,27787,273,1.64 [1.23-2.20],0.0007621429218553
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,BSG,Basigin,27692,273,2.11 [1.23-3.61],0.0064293021496801
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,BTN2A1,Butyrophilin subfamily 2 member A1,27592,271,1.79 [1.20-2.67],0.0040075735315039
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,C9,Complement component C9,23941,235,1.57 [1.21-2.05],0.0008046949106153
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CA12,Carbonic anhydrase 12,27333,261,1.64 [1.22-2.21],0.0010182488671702
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CALCA,Calcitonin,27208,264,1.26 [1.06-1.50],0.008310539696891
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CCL15,C-C motif chemokine 15,27787,273,1.51 [1.21-1.88],0.0002407873206131
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CCL17,C-C motif chemokine 17,27417,269,1.21 [1.07-1.36],0.0014866452931899
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CCL20,C-C motif chemokine 20,27738,273,1.22 [1.11-1.35],7.57570652869329e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CCL21,C-C motif chemokine 21,27592,271,1.34 [1.10-1.63],0.0039972362237325
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CCL3,C-C motif chemokine 3,27405,264,1.20 [1.06-1.37],0.0042500277880379
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CCN3,CCN family member 3,27750,273,1.83 [1.39-2.42],1.9528662180672088e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD22,B-cell receptor CD22,27738,273,1.44 [1.12-1.84],0.0046603199396335
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD27,CD27 antigen,27549,268,1.52 [1.18-1.96],0.0012033351755086
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD274,Programmed cell death 1 ligand 1,27260,264,1.58 [1.19-2.08],0.0012902622707349
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD276,CD276 antigen,27458,270,1.53 [1.12-2.07],0.0066341526282415
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD28,T-cell-specific surface glycoprotein CD28,26810,262,1.56 [1.20-2.02],0.0009216454262989
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD300A,CMRF35-like molecule 8,23420,225,2.07 [1.36-3.15],0.0007071096403122
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD300C,CMRF35-like molecule 6,27691,271,1.60 [1.19-2.16],0.0021118305934982
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD300E,CMRF35-like molecule 2,27579,269,1.71 [1.33-2.20],2.417634346019972e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD300LF,CMRF35-like molecule 1,27681,270,1.31 [1.09-1.59],0.0050506809867697
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD302,CD302 antigen,27333,261,1.85 [1.32-2.58],0.0003498678245016
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD48,CD48 antigen,27544,270,1.69 [1.18-2.42],0.0040315313166776
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD5,T-cell surface glycoprotein CD5,27643,269,1.54 [1.16-2.05],0.0030643002879767
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD72,B-cell differentiation antigen CD72,23420,225,1.60 [1.21-2.13],0.0011187956672499
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD74,HLA class II histocompatibility antigen gamma chain,27691,271,1.63 [1.22-2.18],0.0009906554341411
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD79B,B-cell antigen receptor complex-associated protein beta chain,27738,273,1.63 [1.32-2.02],7.772914373894756e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD80,T-lymphocyte activation antigen CD80,23928,234,1.82 [1.31-2.54],0.0003659359023139
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CD83,CD83 antigen,27405,264,1.50 [1.10-2.05],0.0098176401305331
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CDCP1,CUB domain-containing protein 1,27260,264,1.44 [1.18-1.77],0.0004371904231067
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CDSN,Corneodesmosin,27645,272,1.41 [1.10-1.79],0.0060116147577155
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,23926,234,1.51 [1.13-2.03],0.0053619285063772
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",23874,236,1.49 [1.12-1.98],0.0059938739481606
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CHRDL1,Chordin-like protein 1,27544,270,1.70 [1.21-2.41],0.0024902370513755
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CKAP4,Cytoskeleton-associated protein 4,27603,272,1.75 [1.21-2.52],0.00279034005963
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CKB,Creatine kinase B-type,23926,234,1.55 [1.26-1.90],2.447085904987001e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CLC,Galectin-10,27413,268,1.30 [1.13-1.50],0.0002632687353995
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CLEC10A,C-type lectin domain family 10 member A,27260,264,1.53 [1.13-2.06],0.0060265272198688
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CLEC4D,C-type lectin domain family 4 member D,27405,264,1.28 [1.08-1.52],0.005005198578984
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CLEC5A,C-type lectin domain family 5 member A,27364,268,1.73 [1.21-2.48],0.0028193094449922
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CLEC6A,C-type lectin domain family 6 member A,26810,262,1.38 [1.10-1.72],0.0046480123837137
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,CLEC7A,C-type lectin domain family 7 member A,27738,273,1.36 [1.09-1.69],0.0068901095531049
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,COL4A1,Collagen alpha-1(IV) chain,27453,269,1.58 [1.22-2.05],0.0005165833067407
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,COL6A3,Collagen alpha-3(VI) chain,27787,273,1.83 [1.37-2.43],3.530870172830615e-05
