Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,AARSD1,Alanyl-tRNA editing protein Aarsd1,27057,335,0.79 [0.66-0.94],0.0072093159490208
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,ACYP1,Acylphosphatase-1,23104,273,0.77 [0.64-0.92],0.0038753417695348
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,AHSP,Alpha-hemoglobin-stabilizing protein,27141,336,0.85 [0.76-0.94],0.0026944348204848
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,AK1,Adenylate kinase isoenzyme 1,27179,332,0.81 [0.69-0.94],0.0066029525705603
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,AKR1C4,Aldo-keto reductase family 1 member C4,26682,331,1.26 [1.09-1.44],0.0011128688703739
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,ANGPTL4,Angiopoietin-related protein 4,27267,335,0.71 [0.57-0.87],0.00135736491736
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,ATG4A,Cysteine protease ATG4A,26542,329,0.79 [0.67-0.94],0.0071802386445052
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,ATXN3,Ataxin-3,23644,284,0.71 [0.59-0.85],0.0002577813665535
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,BATF,Basic leucine zipper transcriptional factor ATF-like,23036,273,0.79 [0.67-0.94],0.0089241231620554
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,BLOC1S2,Biogenesis of lysosome-related organelles complex 1 subunit 2,22918,278,1.20 [1.06-1.36],0.0039240325955651
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,BLVRB,Flavin reductase,27182,337,0.78 [0.67-0.91],0.0013612298798212
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,BOLA2_BOLA2B,BolA-like protein 2,23087,279,0.75 [0.61-0.92],0.0053580235886954
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,C9orf40,Uncharacterized protein C9orf40,23574,283,0.81 [0.71-0.93],0.0034386116882784
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CA1,Carbonic anhydrase 1,26551,327,0.77 [0.66-0.90],0.0008833990935297
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CA2,Carbonic anhydrase 2,27092,335,0.77 [0.67-0.88],0.0001570720077402
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CARHSP1,Calcium-regulated heat-stable protein 1,26518,323,0.68 [0.56-0.83],0.0001091893683621
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CAT,Catalase,23349,281,0.74 [0.60-0.92],0.0072437397847058
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CCDC28A,Coiled-coil domain-containing protein 28A,23036,273,1.73 [1.18-2.52],0.0047595854167555
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CD276,CD276 antigen,27180,334,1.58 [1.20-2.08],0.0010529852331404
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CDSN,Corneodesmosin,27370,338,1.40 [1.12-1.74],0.0025662696195225
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CENPF,Centromere protein F,23246,277,0.73 [0.58-0.92],0.0063224389522825
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CLEC7A,C-type lectin domain family 7 member A,27461,339,1.39 [1.14-1.70],0.0012691245111084
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CLPS,Colipase,27141,336,0.82 [0.72-0.95],0.0061730140450585
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CNDP1,Beta-Ala-His dipeptidase,27274,335,0.77 [0.63-0.93],0.0071211205068274
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CST6,Cystatin-M,26459,325,1.37 [1.12-1.69],0.0027107481931732
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DDI2,Protein DDI1 homolog 2,23200,275,0.75 [0.65-0.88],0.0001999658459301
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DNAJA4,DnaJ homolog subfamily A member 4,23644,284,0.79 [0.67-0.92],0.0031865102690304
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DNAJB2,DnaJ homolog subfamily B member 2,23200,275,0.67 [0.53-0.83],0.0003329471262876
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DNAJC9,DnaJ homolog subfamily C member 9,23574,283,0.82 [0.70-0.95],0.0067658142022671
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DSG4,Desmoglein-4,26971,335,1.41 [1.17-1.70],0.0002752425705405
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DTYMK,Thymidylate kinase,23699,284,0.77 [0.65-0.91],0.001899547448219
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DUSP29,Dual specificity phosphatase 29,23036,273,1.21 [1.05-1.39],0.0079387671570102
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,27179,332,0.80 [0.69-0.93],0.0041278157254554
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,FABP9,Fatty acid-binding protein 9,27135,337,1.27 [1.08-1.50],0.0040188519718758
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,FOLH1,Glutamate carboxypeptidase 2,23018,272,1.13 [1.04-1.23],0.0053506229685717
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,GPR101,Probable G-protein coupled receptor 101,22918,278,1.21 [1.05-1.39],0.0089508503288822
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",27323,340,0.78 [0.68-0.89],0.0001852249401401
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,HBQ1,Hemoglobin subunit theta-1,27407,340,0.80 [0.68-0.94],0.0082636577087256
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,HBZ,Hemoglobin subunit zeta,23699,284,0.86 [0.77-0.96],0.0073715876697035
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,IDS,Iduronate 2-sulfatase,27461,339,5.24 [1.63-16.81],0.0053909054278295
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,IL17RB,Interleukin-17 receptor B,26790,333,1.32 [1.10-1.58],0.0024622652525532
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,IMPACT,Protein IMPACT,23644,284,0.73 [0.60-0.90],0.0025502916972489
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,KDM3A,Lysine-specific demethylase 3A,23018,272,1.16 [1.05-1.28],0.0036394753231711
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,KLF4,Krueppel-like factor 4,22918,278,0.61 [0.45-0.84],0.0021377670627922
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,KLK7,Kallikrein-7,22579,268,1.46 [1.10-1.93],0.0079718342408723
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,27230,333,0.78 [0.66-0.92],0.0033416972083802
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,MTPN,Myotrophin,26682,331,1.40 [1.11-1.75],0.0039295309950498
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,NAPRT,Nicotinate phosphoribosyltransferase,23644,284,0.55 [0.37-0.80],0.0021832819587711
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,NCLN,Nicalin,26640,328,1.21 [1.05-1.39],0.0075025520473226
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,NEB,Nebulin,22941,276,1.39 [1.10-1.76],0.0053656594716689
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,NEDD4L,E3 ubiquitin-protein ligase NEDD4-like,23018,272,0.69 [0.56-0.87],0.0011465129470995
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,NT5C1A,Cytosolic 5'-nucleotidase 1A,23644,284,0.57 [0.38-0.85],0.0058307128276517
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,NTF3,Neurotrophin-3,27135,337,0.69 [0.52-0.91],0.0096288388269328
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,PEBP1,Phosphatidylethanolamine-binding protein 1,27182,337,0.79 [0.67-0.93],0.0058603448430055
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,PKLR,Pyruvate kinase PKLR,27228,334,0.82 [0.71-0.95],0.0096568721740944
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,PQBP1,Polyglutamine-binding protein 1,26542,329,0.69 [0.56-0.85],0.0005303595950788
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,PRDX2,Peroxiredoxin-2,23310,280,0.75 [0.62-0.90],0.002546576824729
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,PRKAG3,5'-AMP-activated protein kinase subunit gamma-3,23036,273,1.52 [1.14-2.03],0.0039278149142938
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,PSMD9,26S proteasome non-ATPase regulatory subunit 9,27057,335,0.77 [0.64-0.92],0.0039481790262225
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,PSMG4,Proteasome assembly chaperone 4,23018,272,0.70 [0.56-0.87],0.0015943524505839
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,RAB6B,Ras-related protein Rab-6B,26518,323,1.26 [1.06-1.49],0.0084232864682817
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,RANBP1,Ran-specific GTPase-activating protein,23087,279,0.73 [0.58-0.90],0.0040990046230673
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SEPTIN8,Septin-8,23598,283,0.54 [0.37-0.79],0.0014602036724178
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SEZ6,Seizure protein 6 homolog,23036,273,1.70 [1.23-2.34],0.0011890772525219
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SFTPA1,Pulmonary surfactant-associated protein A1,26542,329,1.21 [1.05-1.39],0.0073778315955513
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SFTPA2,Pulmonary surfactant-associated protein A2,26542,329,1.31 [1.10-1.57],0.0023509646870676
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SH3GLB2,Endophilin-B2,23644,284,0.72 [0.61-0.86],0.0001962070817051
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SIGLEC15,Sialic acid-binding Ig-like lectin 15,26518,323,0.82 [0.70-0.95],0.0068315597211509
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SNCA,Alpha-synuclein,23200,275,0.85 [0.77-0.94],0.0015328751784402
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SNX15,Sorting nexin-15,23200,275,0.73 [0.58-0.90],0.0035190132616971
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SOD1,Superoxide dismutase [Cu-Zn],26613,330,0.74 [0.60-0.91],0.0037014605501376
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SOX9,Transcription factor SOX-9,23036,273,1.94 [1.29-2.93],0.0016167270488963
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,ST13,Hsc70-interacting protein,23200,275,0.69 [0.56-0.85],0.0003592167254173
