Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ABL1,Tyrosine-protein kinase ABL1,24579,1861,1.11 [1.04-1.17],0.0006547182769852
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ACE2,Angiotensin-converting enzyme 2,24220,1857,1.29 [1.20-1.40],5.282466417903734e-11
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ACP6,Lysophosphatidic acid phosphatase type 6,24846,1883,1.09 [1.02-1.16],0.0090634797471944
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ACVRL1,Serine/threonine-protein kinase receptor R3,24483,1862,1.58 [1.34-1.87],7.775231331712845e-08
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,21415,1614,1.42 [1.22-1.65],6.304665384450642e-06
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,24974,1905,0.77 [0.64-0.91],0.0027576866777016
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,24754,1888,0.81 [0.74-0.89],6.9741918511291525e-06
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ADAMTSL2,ADAMTS-like protein 2,21525,1620,1.37 [1.19-1.59],2.0438337613810287e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ADAMTSL4,ADAMTS-like protein 4,20989,1585,1.32 [1.07-1.62],0.0087164826142108
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ADGRD1,Adhesion G-protein coupled receptor D1,21072,1600,1.19 [1.05-1.36],0.007035127474226
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ADM,Pro-adrenomedullin,24887,1888,1.67 [1.43-1.95],1.495001586762739e-10
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AGR2,Anterior gradient protein 2 homolog,23887,1814,1.12 [1.07-1.16],6.090648305644509e-08
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AGR3,Anterior gradient protein 3,24036,1826,1.14 [1.07-1.22],0.0001148701244517
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AGRN,Agrin,24793,1889,1.29 [1.15-1.46],3.27010211182747e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AHNAK2,Protein AHNAK2,20989,1585,1.29 [1.09-1.51],0.0024129242368576
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AIFM1,"Apoptosis-inducing factor 1, mitochondrial",24532,1857,1.05 [1.01-1.10],0.0086538867823733
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AKR1B1,Aldo-keto reductase family 1 member B1,24081,1831,1.07 [1.02-1.13],0.0095417765623046
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ALPP,"Alkaline phosphatase, placental type",24579,1861,1.08 [1.04-1.13],4.121228252842936e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AMBP,Protein AMBP,24852,1886,1.91 [1.56-2.34],5.424836810488819e-10
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AMN,Protein amnionless,24192,1848,1.14 [1.05-1.24],0.0022451232792064
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ANGPT2,Angiopoietin-2,24887,1888,1.31 [1.18-1.45],4.857191635990234e-07
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ANGPTL1,Angiopoietin-related protein 1,24353,1856,1.24 [1.08-1.42],0.0026642759645036
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ANGPTL7,Angiopoietin-related protein 7,24887,1888,1.21 [1.09-1.35],0.0004804652030116
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ANXA10,Annexin A10,24088,1828,1.12 [1.06-1.17],6.1372247623928455e-06
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ANXA5,Annexin A5,24014,1822,1.21 [1.06-1.38],0.0058571379600694
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",APOA2,Apolipoprotein A-II,21552,1627,1.15 [1.05-1.27],0.003588086206099
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",APOD,Apolipoprotein D,20575,1574,0.84 [0.74-0.96],0.0081667557463997
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",APOF,Apolipoprotein F,21552,1627,0.79 [0.68-0.93],0.0039419966343213
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",APOM,Apolipoprotein M,24707,1884,0.82 [0.70-0.95],0.0088015666199316
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AREG,Amphiregulin,24579,1861,1.23 [1.14-1.33],2.767159713953939e-07
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ARHGEF12,Rho guanine nucleotide exchange factor 12,24621,1874,1.06 [1.01-1.10],0.0079881087077893
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ASGR1,Asialoglycoprotein receptor 1,24521,1863,1.62 [1.41-1.85],3.069967853423157e-12
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ASGR2,Asialoglycoprotein receptor 2,21552,1627,1.52 [1.28-1.81],2.810401425675288e-06
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ATOX1,Copper transport protein ATOX1,24754,1888,1.10 [1.04-1.16],0.0014903034265969
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ATP6V1F,V-type proton ATPase subunit F,24040,1827,1.10 [1.04-1.17],0.0020705760351202
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",ATRAID,All-trans retinoic acid-induced differentiation factor,21415,1614,1.22 [1.06-1.39],0.0048396562997844
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",AXIN1,Axin-1,24621,1874,1.06 [1.01-1.11],0.0086257694062631
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",B2M,Beta-2-microglobulin,21577,1632,1.24 [1.11-1.40],0.0002613978288355
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",B4GALT1,"Beta-1,4-galactosyltransferase 1",24793,1889,1.37 [1.18-1.59],2.9317558717177064e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BACH1,Transcription regulator protein BACH1,24621,1874,1.09 [1.03-1.15],0.0020175503435276
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BCAN,Brevican core protein,24521,1863,0.83 [0.73-0.94],0.0030438785984217
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",21533,1627,1.30 [1.12-1.50],0.0004887774972592
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BMPER,BMP-binding endothelial regulator protein,21072,1600,1.52 [1.24-1.86],4.888479216515305e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,20922,1582,1.18 [1.07-1.31],0.0013710500753899
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BPIFA2,BPI fold-containing family A member 2,20218,1528,0.92 [0.88-0.97],0.000714317392872
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BRK1,Protein BRICK1,24088,1828,1.21 [1.10-1.33],6.620741884100752e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BST2,Bone marrow stromal antigen 2,24895,1890,1.15 [1.07-1.24],9.840692884963428e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BTN2A1,Butyrophilin subfamily 2 member A1,24793,1889,1.24 [1.05-1.45],0.009560003595817
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",BTN3A2,Butyrophilin subfamily 3 member A2,24621,1874,1.36 [1.22-1.50],4.559451527778994e-09
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",CA14,Carbonic anhydrase 14,24887,1888,0.74 [0.66-0.84],1.072968801611497e-06
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",CA6,Carbonic anhydrase 6,24597,1874,0.87 [0.81-0.93],1.4951274118405447e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",CALCA,Calcitonin,24473,1862,1.15 [1.07-1.24],8.960450252693858e-05
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",CANT1,Soluble calcium-activated nucleotidase 1,24623,1874,1.43 [1.17-1.75],0.0005169651808824
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",CAPG,Macrophage-capping protein,24473,1857,1.12 [1.04-1.20],0.0018876829396212
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",CASC3,Protein CASC3,20923,1579,1.20 [1.07-1.34],0.0018418821438272
Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",CBLN4,Cerebellin-4,24887,1888,0.74 [0.65-0.84],3.0723515426022567e-06
