Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,APCS,Serum amyloid P-component,24042,142,0.54 [0.35-0.84],0.0053922783609677
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,ART3,Ecto-ADP-ribosyltransferase 3,27874,155,0.50 [0.33-0.77],0.0017113136876447
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,ASAH1,Acid ceramidase,23983,142,0.54 [0.37-0.80],0.0020491718459797
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,BRD1,Bromodomain-containing protein 1,23760,138,1.68 [1.15-2.45],0.0074355217102449
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,C3,Complement C3,23008,135,0.48 [0.30-0.75],0.0015971474714297
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CD226,CD226 antigen,23526,136,0.47 [0.31-0.70],0.0002490491028694
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CD248,Endosialin,24212,142,0.48 [0.32-0.72],0.0003834053256872
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CD36,Platelet glycoprotein 4,23526,136,0.48 [0.32-0.72],0.0004045916037863
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CD40,Tumor necrosis factor receptor superfamily member 5,27779,151,0.66 [0.48-0.90],0.0096560839322318
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",27691,151,0.81 [0.70-0.95],0.0091018837293649
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CLUL1,Clusterin-like protein 1,27739,151,0.64 [0.47-0.89],0.0070581860532252
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CPA1,Carboxypeptidase A1,28118,155,0.69 [0.54-0.88],0.0025558313576665
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CRX,Cone-rod homeobox protein,27269,150,1.18 [1.06-1.30],0.0017088002550272
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,CSRP3,Cysteine and glycine-rich protein 3,23445,136,1.27 [1.11-1.45],0.0004070134756489
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,DSCAM,Down syndrome cell adhesion molecule,24175,141,1.85 [1.20-2.85],0.0056165829318967
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,DYNC1H1,Cytoplasmic dynein 1 heavy chain 1,24077,140,0.47 [0.29-0.75],0.00147227731843
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,EGFLAM,Pikachurin,24088,141,0.31 [0.17-0.55],6.113815233301767e-05
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,FCAR,Immunoglobulin alpha Fc receptor,27734,152,0.62 [0.46-0.85],0.0026972881895091
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,FCN1,Ficolin-1,24177,140,0.74 [0.60-0.93],0.0093811145004026
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,FCRL5,Fc receptor-like protein 5,27784,153,0.67 [0.52-0.87],0.0021458288799481
Chapter VI Diseases of the nervous system,Systemic atrophies primarily affecting the central nervous system,FGFBP3,Fibroblast growth factor-binding protein 3,24158,142,0.50 [0.32-0.77],0.0018694632407266
