Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,ACTA2,"Actin, aortic smooth muscle",23777,60,1.87 [1.37-2.55],8.640067960550805e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,ADAMTSL2,ADAMTS-like protein 2,20988,57,3.58 [2.00-6.39],1.623558353551396e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,ADM,Pro-adrenomedullin,24413,61,6.21 [2.56-15.09],5.498702890633766e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,AGRN,Agrin,24304,62,2.95 [1.75-4.98],5.098402866912882e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,ANXA5,Annexin A5,23565,60,2.84 [1.71-4.71],5.2472651120259125e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,AREG,Amphiregulin,24097,62,2.60 [1.84-3.65],4.425202466907804e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,ATRAID,All-trans retinoic acid-induced differentiation factor,20919,57,1.69 [1.32-2.16],3.225901233741433e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,B4GALT1,"Beta-1,4-galactosyltransferase 1",24304,62,3.95 [2.10-7.40],1.8815786264685767e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,BAMBI,BMP and activin membrane-bound inhibitor homolog,23611,59,2.60 [1.66-4.07],3.2589414633546616e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,BMPER,BMP-binding endothelial regulator protein,20537,55,7.89 [3.65-17.06],1.4872175843160026e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,BSG,Basigin,24444,61,8.71 [2.97-25.56],8.143698723229903e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,BTN2A1,Butyrophilin subfamily 2 member A1,24304,62,4.91 [2.42-9.99],1.1042344710558472e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,C7,Complement component C7,20518,56,4.51 [2.27-8.99],1.8044344269870623e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,CCL15,C-C motif chemokine 15,24501,63,2.41 [1.56-3.71],7.302214209376895e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,CD27,CD27 antigen,24264,62,2.97 [1.88-4.69],2.8387732560829654e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,CD28,T-cell-specific surface glycoprotein CD28,23611,59,2.73 [1.72-4.34],2.1443414869989363e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,CD300A,CMRF35-like molecule 8,20537,55,5.10 [2.51-10.38],6.874564617849697e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,CD300E,CMRF35-like molecule 2,24338,61,3.06 [1.86-5.02],9.549790661209572e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,CD59,CD59 glycoprotein,23322,59,5.81 [3.02-11.15],1.2999097552800125e-07
