Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Hemiplegia,ACVRL1,Serine/threonine-protein kinase receptor R3,27950,169,3.59 [2.23-5.76],1.2365061184610745e-07
Chapter VI Diseases of the nervous system,Hemiplegia,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28538,167,0.30 [0.18-0.52],1.086845073694132e-05
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRG2,Adhesion G-protein coupled receptor G2,28189,166,0.46 [0.34-0.61],1.812131774999428e-07
Chapter VI Diseases of the nervous system,Hemiplegia,ADM,Pro-adrenomedullin,28443,169,5.39 [3.26-8.92],4.966021636220832e-11
Chapter VI Diseases of the nervous system,Hemiplegia,AMBP,Protein AMBP,28406,169,5.93 [3.15-11.16],3.534326054165733e-08
Chapter VI Diseases of the nervous system,Hemiplegia,AREG,Amphiregulin,28064,167,2.17 [1.74-2.72],1.2648903309969848e-11
Chapter VI Diseases of the nervous system,Hemiplegia,ASGR1,Asialoglycoprotein receptor 1,27999,169,2.99 [2.06-4.33],7.09902410673377e-09
Chapter VI Diseases of the nervous system,Hemiplegia,ASGR2,Asialoglycoprotein receptor 2,24517,150,3.82 [2.26-6.47],5.71574802608183e-07
Chapter VI Diseases of the nervous system,Hemiplegia,B4GALT1,"Beta-1,4-galactosyltransferase 1",28316,170,3.30 [2.19-4.99],1.3772574894565593e-08
Chapter VI Diseases of the nervous system,Hemiplegia,BTN2A1,Butyrophilin subfamily 2 member A1,28316,170,2.55 [1.62-4.00],5.083422117698104e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CA6,Carbonic anhydrase 6,28086,165,0.63 [0.51-0.78],1.5210818479475254e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CD27,CD27 antigen,28255,167,2.05 [1.54-2.74],8.937843447463416e-07
Chapter VI Diseases of the nervous system,Hemiplegia,CD276,CD276 antigen,28172,170,2.38 [1.62-3.48],9.067047590583477e-06
Chapter VI Diseases of the nervous system,Hemiplegia,CD300E,CMRF35-like molecule 2,28353,169,1.86 [1.37-2.53],8.22891238173259e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CD302,CD302 antigen,28064,167,2.56 [1.78-3.69],4.83357702811068e-07
Chapter VI Diseases of the nervous system,Hemiplegia,CD7,T-cell antigen CD7,23761,139,1.86 [1.38-2.51],5.047596799215593e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CD74,HLA class II histocompatibility antigen gamma chain,28457,168,2.07 [1.45-2.97],6.234249433049384e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CD79B,B-cell antigen receptor complex-associated protein beta chain,28526,169,1.87 [1.44-2.44],2.971011377437406e-06
Chapter VI Diseases of the nervous system,Hemiplegia,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",24426,147,1.94 [1.46-2.58],6.101279370551816e-06
Chapter VI Diseases of the nervous system,Hemiplegia,CHGA,Chromogranin-A,24486,148,1.35 [1.16-1.56],7.823550841646443e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CHI3L1,Chitinase-3-like protein 1,27524,159,1.39 [1.19-1.61],2.483551285067136e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CKAP4,Cytoskeleton-associated protein 4,28376,167,3.00 [2.14-4.23],2.6545436419404955e-10
Chapter VI Diseases of the nervous system,Hemiplegia,CLEC7A,C-type lectin domain family 7 member A,28526,169,2.02 [1.51-2.72],2.644464382202158e-06
Chapter VI Diseases of the nervous system,Hemiplegia,CLMP,CXADR-like membrane protein,28443,169,3.23 [1.82-5.74],6.594103473684643e-05
Chapter VI Diseases of the nervous system,Hemiplegia,COL6A3,Collagen alpha-3(VI) chain,28538,167,2.13 [1.51-3.00],1.443707867314916e-05
Chapter VI Diseases of the nervous system,Hemiplegia,COLEC12,Collectin-12,28172,170,2.83 [1.76-4.54],1.5864897559243217e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CTSV,Cathepsin L2,28351,169,0.46 [0.33-0.64],3.867209080601127e-06
Chapter VI Diseases of the nervous system,Hemiplegia,DLL1,Delta-like protein 1,28255,167,2.65 [1.75-4.03],4.833800122068045e-06
Chapter VI Diseases of the nervous system,Hemiplegia,DNER,Delta and Notch-like epidermal growth factor-related receptor,28130,170,0.34 [0.20-0.56],3.120944857933017e-05
