Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ACTA2,"Actin, aortic smooth muscle",27807,136,1.60 [1.27-2.02],6.820235200269748e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ACVRL1,Serine/threonine-protein kinase receptor R3,28070,138,4.32 [2.63-7.08],6.957785637756734e-09
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23900,115,1.74 [1.32-2.28],8.015832076523868e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ADM,Pro-adrenomedullin,28566,140,3.42 [1.94-6.03],2.128339263660589e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,AGRN,Agrin,28437,139,2.06 [1.45-2.93],5.521299350743135e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,AMBP,Protein AMBP,28529,139,4.86 [2.38-9.92],1.4401425109946483e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ANGPT2,Angiopoietin-2,28566,140,2.93 [2.08-4.12],6.747901646849683e-10
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ANGPTL1,Angiopoietin-related protein 1,27889,136,2.93 [1.79-4.79],1.913987346287636e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,AREG,Amphiregulin,28186,140,2.32 [1.81-2.96],1.5384263098402994e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ASGR1,Asialoglycoprotein receptor 1,28119,138,3.31 [2.23-4.91],2.9087096491943462e-09
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,BSG,Basigin,28598,140,4.09 [2.13-7.87],2.43625595882208e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,BST2,Bone marrow stromal antigen 2,28580,140,1.66 [1.38-2.00],5.87196750802264e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,BTN2A1,Butyrophilin subfamily 2 member A1,28437,139,3.05 [1.90-4.91],4.068738340486097e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,C7,Complement component C7,24062,117,2.91 [1.77-4.79],2.580116291987692e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CCDC80,Coiled-coil domain-containing protein 80,28313,138,2.76 [1.90-3.99],8.029365121781707e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CCN3,CCN family member 3,28616,141,2.37 [1.67-3.36],1.5177046772101269e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CCN4,CCN family member 4,28566,140,1.97 [1.43-2.71],3.303929199563984e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CD27,CD27 antigen,28378,140,2.40 [1.79-3.21],4.075707018826475e-09
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CD300E,CMRF35-like molecule 2,28476,139,2.87 [2.11-3.89],1.24460763919308e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CD302,CD302 antigen,28186,140,3.32 [2.31-4.79],1.085801998591822e-10
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CD59,CD59 glycoprotein,27253,137,3.25 [2.10-5.04],1.1920003541038316e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CD74,HLA class II histocompatibility antigen gamma chain,28580,140,2.55 [1.75-3.72],1.1606055774822416e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CD79B,B-cell antigen receptor complex-associated protein beta chain,28649,140,2.01 [1.52-2.65],7.801573277224586e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CDCP1,CUB domain-containing protein 1,28119,138,1.68 [1.32-2.14],2.4602339800646333e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CDH2,Cadherin-2,28313,138,2.63 [1.76-3.93],2.156141432374224e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CHI3L1,Chitinase-3-like protein 1,27643,136,1.47 [1.26-1.73],1.4488470880480474e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CHRDL1,Chordin-like protein 1,28394,139,3.63 [2.38-5.53],2.1005105500627292e-09
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CKAP4,Cytoskeleton-associated protein 4,28498,140,3.30 [2.39-4.54],2.68587551741732e-13
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CKB,Creatine kinase B-type,24593,119,1.82 [1.38-2.41],2.607338187797184e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CLEC5A,C-type lectin domain family 5 member A,28211,138,2.62 [1.70-4.04],1.268959850956713e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CLMP,CXADR-like membrane protein,28566,140,4.09 [2.24-7.48],4.632506683139081e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CNDP1,Beta-Ala-His dipeptidase,28395,140,0.49 [0.38-0.65],2.603094808356782e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,COL18A1,Collagen alpha-1(XVIII) chain,28409,141,6.46 [3.61-11.53],2.8996556459186477e-10
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,COL4A1,Collagen alpha-1(IV) chain,28313,138,2.92 [2.14-4.00],2.0787756621556903e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,COL6A3,Collagen alpha-3(VI) chain,28662,141,3.39 [2.51-4.57],1.2539247161965119e-15
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,COLEC12,Collectin-12,28292,139,4.33 [2.68-7.01],2.420077673639344e-09
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CRIM1,Cysteine-rich motor neuron 1 protein,28437,139,4.52 [2.50-8.20],6.600196734769246e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CRTAC1,Cartilage acidic protein 1,28662,141,0.39 [0.25-0.60],2.4128317959514563e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CSF1,Macrophage colony-stimulating factor 1,28437,139,3.51 [2.17-5.68],2.871242405459706e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CST3,Cystatin-C,28347,139,3.38 [2.23-5.14],1.0264833342895773e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CTSL,Cathepsin L1,28313,138,4.22 [2.53-7.06],3.79393417410524e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CX3CL1,Fractalkine,28119,138,2.22 [1.52-3.24],4.033496206007602e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CXCL13,C-X-C motif chemokine 13,28580,140,1.45 [1.24-1.70],3.0070066925985464e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,CXCL16,C-X-C motif chemokine 16,28607,141,3.46 [1.96-6.11],1.960094573459888e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,DLL1,Delta-like protein 1,28378,140,3.04 [1.96-4.73],7.792019614568317e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,DSC2,Desmocollin-2,27961,136,2.14 [1.52-3.00],1.177576726250706e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,DTX3,Probable E3 ubiquitin-protein ligase DTX3,28186,140,2.97 [1.85-4.78],6.73143002383606e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,EBI3_IL27,Interleukin-27,28529,140,2.86 [2.02-4.06],3.494663594265669e-09
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,EDA2R,Tumor necrosis factor receptor superfamily member 27,28566,140,3.70 [2.80-4.88],2.217805694836509e-20
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,EFNA1,Ephrin-A1,28250,138,3.69 [2.43-5.62],9.90938147353776e-10
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,EFNA4,Ephrin-A4,28070,138,3.63 [2.58-5.10],1.067108776839606e-13
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,EPHA2,Ephrin type-A receptor 2,27295,140,3.55 [2.59-4.86],3.389277303306437e-15
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,EPHB4,Ephrin type-B receptor 4,28662,141,4.17 [2.76-6.30],1.2983974393786184e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,EPHB6,Ephrin type-B receptor 6,28069,138,2.81 [1.80-4.37],4.70182338542863e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,FAM3C,Protein FAM3C,28280,137,3.25 [2.09-5.03],1.4093439807950526e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,FGFR2,Fibroblast growth factor receptor 2,28378,140,4.26 [2.56-7.08],2.2518668471754733e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,FOLR2,Folate receptor beta,28580,140,3.06 [1.93-4.84],1.7564143238932826e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,FSTL3,Follistatin-related protein 3,28250,138,3.44 [2.38-4.96],4.9560737440970696e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,GFAP,Glial fibrillary acidic protein,27579,135,1.82 [1.37-2.43],4.523256688109246e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,GFRA1,GDNF family receptor alpha-1,28529,140,4.71 [3.00-7.38],1.4679999794140276e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,GGT1,Glutathione hydrolase 1 proenzyme,28250,138,1.80 [1.43-2.26],6.309716591382061e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,GUCA2A,Guanylin,28166,138,2.58 [1.73-3.84],3.039369327369725e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,HAVCR1,Hepatitis A virus cellular receptor 1,28529,139,1.87 [1.55-2.26],7.616728739756417e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,HAVCR2,Hepatitis A virus cellular receptor 2,28301,138,3.04 [2.19-4.21],2.496588774030297e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",28294,134,2.73 [1.78-4.17],3.618174961691222e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,HNMT,Histamine N-methyltransferase,27983,137,1.90 [1.43-2.52],9.213793763603452e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,HSPB6,Heat shock protein beta-6,28566,140,2.39 [1.76-3.26],3.093779671418528e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,28079,139,2.95 [1.98-4.38],9.043832309086514e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ICAM3,Intercellular adhesion molecule 3,28662,141,2.77 [1.69-4.53],5.013656547789186e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IFNGR1,Interferon gamma receptor 1,28437,139,2.82 [1.83-4.33],2.5562373164152613e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IGFBP2,Insulin-like growth factor-binding protein 2,28608,141,1.90 [1.50-2.40],7.395745666581438e-08
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IGFBP4,Insulin-like growth factor-binding protein 4,27941,134,2.40 [1.86-3.09],1.3197255849522383e-11
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IGFBP7,Insulin-like growth factor-binding protein 7,28662,141,2.57 [1.98-3.33],8.41387803169778e-13
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IGFBPL1,Insulin-like growth factor-binding protein-like 1,28313,138,3.39 [2.46-4.67],6.239614970193171e-14
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IL18BP,Interleukin-18-binding protein,28395,140,2.94 [1.97-4.37],1.0757776628120321e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IL19,Interleukin-19,27614,137,1.51 [1.28-1.79],1.622652804471178e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IL1RL1,Interleukin-1 receptor-like 1,28560,141,1.93 [1.40-2.65],5.138242225122923e-05
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IL2RA,Interleukin-2 receptor subunit alpha,28130,140,2.00 [1.48-2.72],8.062387235829341e-06
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,IL4R,Interleukin-4 receptor subunit alpha,28294,134,2.35 [1.69-3.25],2.921716736757739e-07
Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,ITGBL1,Integrin beta-like protein 1,24593,119,2.08 [1.44-3.00],9.8528107362678e-05
