Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ADGRG2,Adhesion G-protein coupled receptor G2,22476,794,1.70 [1.34-2.15],9.67642498324864e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,AHNAK,Neuroblast differentiation-associated protein AHNAK,18941,660,1.62 [1.33-1.98],2.4269358809401788e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,BAG3,BAG family molecular chaperone regulator 3,22294,778,1.41 [1.20-1.66],4.135551404664299e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CBLIF,Cobalamin binding intrinsic factor,22450,794,0.83 [0.76-0.91],5.8298257835034325e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CCN3,CCN family member 3,22711,800,1.49 [1.23-1.79],3.057945995660188e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CD99,CD99 antigen,22464,789,2.30 [1.68-3.16],2.3715777090079317e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CFC1,Cryptic protein,21927,762,0.73 [0.63-0.85],4.445718354233897e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,COMP,Cartilage oligomeric matrix protein,22216,780,1.48 [1.23-1.79],4.635299499014351e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CRTAC1,Cartilage acidic protein 1,22744,801,1.97 [1.59-2.45],8.562736557839093e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ELN,Elastin,19478,688,1.61 [1.30-1.99],1.053066022688853e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ITGA11,Integrin alpha-11,22474,787,1.52 [1.28-1.81],2.114623825932502e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,LEP,Leptin,22476,794,0.82 [0.75-0.89],5.630717491860044e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,NELL2,Protein kinase C-binding protein NELL2,22571,792,0.61 [0.48-0.76],1.8258280879799583e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,PDCD1,Programmed cell death protein 1,22646,791,1.37 [1.19-1.59],1.86339033986928e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,PEPD,Xaa-Pro dipeptidase,19487,681,1.79 [1.35-2.37],5.205174045874926e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,STC2,Stanniocalcin-2,22432,789,0.63 [0.50-0.79],4.404946174685449e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,SUSD5,Sushi domain-containing protein 5,18928,665,1.59 [1.27-1.98],3.837684629372837e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,22694,799,1.32 [1.16-1.51],3.106706448902888e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,22333,781,1.36 [1.16-1.58],9.356256753068812e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,TPK1,Thiamin pyrophosphokinase 1,19478,688,1.68 [1.30-2.17],7.07174254402065e-05
