Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CD300E,CMRF35-like molecule 2,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.26 [1.18-1.36],9.34568626534309e-11,trans
CD300E,CMRF35-like molecule 2,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.54 [1.21-1.96],0.000503041176415371,trans
CD300E,CMRF35-like molecule 2,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,1.22 [1.09-1.37],0.000654074773354064,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.11 [1.04-1.18],0.000853472102407401,trans
CD300E,CMRF35-like molecule 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NEU,Wald ratio,1,0.92 [0.87-0.97],0.00191300526372655,trans
CD300E,CMRF35-like molecule 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Wald ratio,1,0.92 [0.88-0.97],0.00228678415766216,trans
CD300E,CMRF35-like molecule 2,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,24,1.11 [1.04-1.18],0.00231323319411372,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1.21 [1.07-1.37],0.00257125896716781,trans
CD300E,CMRF35-like molecule 2,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.02 [1.01-1.03],0.00281449076076067,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,12,1.07 [1.02-1.12],0.00360447371954518,trans
CD300E,CMRF35-like molecule 2,Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORIASIS,Inverse variance weighted,30,1.06 [1.02-1.1],0.00464244475970522,trans
CD300E,CMRF35-like molecule 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,50,1.08 [1.02-1.15],0.00521596299308226,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_NSTEMI,Inverse variance weighted,4,1.05 [1.01-1.09],0.00889847144399705,trans
CD300E,CMRF35-like molecule 2,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.17 [1.04-1.32],0.00914666369654197,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,13,1.12 [1.03-1.22],0.00946279357270132,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.06 [1.02-1.11],0.00958162431740642,trans
CD300E,CMRF35-like molecule 2,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.02 [1.01-1.04],0.0108300150073538,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.07 [1.01-1.12],0.0111556267320554,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,35,1.11 [1.02-1.21],0.0120819507178098,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.05 [1.01-1.1],0.0147360794668512,trans
CD300E,CMRF35-like molecule 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_COAGOTHER,Inverse variance weighted,35,1.01 [1-1.02],0.026786968423158,trans
CD300E,CMRF35-like molecule 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,5,0.95 [0.9-0.99],0.028261903616058,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_DIVERTIC,Inverse variance weighted,50,1.04 [1-1.08],0.0282860269655996,trans
CD300E,CMRF35-like molecule 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,Inverse variance weighted,5,1.14 [1.01-1.28],0.0309690031338652,trans
CD300E,CMRF35-like molecule 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,Inverse variance weighted,27,1.11 [1.01-1.21],0.032285247768143,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.04 [1-1.07],0.0333269990436268,trans
CD300E,CMRF35-like molecule 2,Chapter VI Diseases of the nervous system,G6_DEGENOTH,Wald ratio,1,0.95 [0.91-1],0.0335188531829296,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.03 [1-1.06],0.0388160106604189,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.02 [1-1.05],0.0396146983231506,trans
CD300E,CMRF35-like molecule 2,Chapter X Diseases of the respiratory system,COPD_LATER,Wald ratio,1,1.09 [1-1.18],0.0439899183631745,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_UC_STRICT2,Inverse variance weighted,37,1.03 [1-1.07],0.0498376926804276,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.04 [1-1.07],0.0505598932729757,trans
CD300E,CMRF35-like molecule 2,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DERMATITISECZEMA,Inverse variance weighted,36,1.1 [1-1.21],0.0535383594799044,trans
CD300E,CMRF35-like molecule 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LOWBACKPAIN,Inverse variance weighted,10,1.09 [1-1.19],0.0536692672792312,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_CONDUCTIO,Inverse variance weighted,4,1.12 [0.99-1.27],0.0606192193661085,trans
CD300E,CMRF35-like molecule 2,Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,Inverse variance weighted,24,1.05 [1-1.1],0.0639291326738631,trans
CD300E,CMRF35-like molecule 2,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,52,1.03 [1-1.06],0.0706908239387681,trans
CD300E,CMRF35-like molecule 2,Chapter IX Diseases of the circulatory system,I9_PAROXTAC,Inverse variance weighted,7,1.06 [0.99-1.14],0.0724191620361445,trans
