Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
IL1RAP,Interleukin-1 receptor accessory protein,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,0.92 [0.9-0.94],3.06917503877941e-12,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,0.95 [0.93-0.96],2.42137362870124e-11,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,0.93 [0.91-0.95],5.37563635445116e-10,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,0.89 [0.86-0.93],1.19126915098151e-08,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,0.92 [0.89-0.95],1.3085455901853e-06,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,0.94 [0.92-0.97],2.77335705271975e-06,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,0.92 [0.85-1],0.0584736506383052,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,1.07 [0.98-1.16],0.123776973320605,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1.07 [0.98-1.16],0.149251800663452,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,11,1.03 [0.98-1.07],0.282127435537604,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,1.03 [0.97-1.09],0.303298050596343,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,5,0.99 [0.95-1.03],0.665552259303164,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,0.98 [0.91-1.07],0.682541625206579,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,1.01 [0.95-1.08],0.774790636164027,trans
IL1RAP,Interleukin-1 receptor accessory protein,Chapter II Neoplasms,C3_BREAST_EXALLC,Inverse variance weighted,46,1 [0.98-1.02],0.791582233398426,trans
