Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
AGER,Advanced glycosylation end product-specific receptor,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.21 [1.13-1.31],3.99486986416223e-07,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,0.94 [0.89-0.98],0.00569750625399312,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.03 [1.01-1.05],0.00578001931111207,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,0.94 [0.9-0.98],0.00845531563562287,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.04 [1-1.07],0.0296976843287856,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,0.89 [0.78-1.01],0.0606061885422336,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,4,1.12 [0.99-1.27],0.0714134202119295,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,4,1.05 [0.97-1.14],0.198730108244755,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,0.97 [0.92-1.02],0.263837242195883,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,COPD_LATER,Wald ratio,1,0.95 [0.88-1.04],0.279410692896138,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,0.89 [0.72-1.1],0.284315617166254,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.84 [0.61-1.16],0.29833149013407,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.88 [0.65-1.19],0.400674832217016,trans
AGER,Advanced glycosylation end product-specific receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Inverse variance weighted,5,0.96 [0.86-1.08],0.523392058683983,trans
AGER,Advanced glycosylation end product-specific receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PARATHYRO,Inverse variance weighted,10,0.99 [0.95-1.03],0.693604960587303,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,61,1.01 [0.95-1.07],0.696714316289258,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,0.99 [0.9-1.08],0.76329629290134,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,0.97 [0.71-1.33],0.849352269315994,trans
AGER,Advanced glycosylation end product-specific receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERPARA,Inverse variance weighted,10,1 [0.96-1.04],0.858883340930158,trans
AGER,Advanced glycosylation end product-specific receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,5,1 [0.95-1.05],0.895094169808249,trans
AGER,Advanced glycosylation end product-specific receptor,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.01 [0.89-1.14],0.908698802573895,trans
