Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
REG4,Regenerating islet-derived protein 4,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.24 [1.15-1.34],1.2552001178681e-08,trans
REG4,Regenerating islet-derived protein 4,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.18 [1.11-1.26],2.19971695099998e-07,trans
REG4,Regenerating islet-derived protein 4,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,13,1.12 [1.06-1.19],0.000178797754434252,trans
REG4,Regenerating islet-derived protein 4,Chapter II Neoplasms,CD2_BENIGN_COLORECANI,Inverse variance weighted,17,1.16 [1.06-1.28],0.00197042154641194,trans
REG4,Regenerating islet-derived protein 4,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.36 [1.11-1.68],0.00351724185641719,trans
REG4,Regenerating islet-derived protein 4,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.07 [1.01-1.13],0.0162352894116762,trans
REG4,Regenerating islet-derived protein 4,Chapter IX Diseases of the circulatory system,I9_CARDARR,Inverse variance weighted,2,1.1 [1.02-1.19],0.01925198858922,trans
REG4,Regenerating islet-derived protein 4,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,Wald ratio,1,1.08 [1.01-1.16],0.0243145295960819,trans
REG4,Regenerating islet-derived protein 4,Chapter XI Diseases of the digestive system,K11_GASTRODUOULC,Inverse variance weighted,4,1.25 [1.03-1.52],0.0245226008586558,trans
REG4,Regenerating islet-derived protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,1.09 [1.01-1.17],0.026048643301827,trans
REG4,Regenerating islet-derived protein 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.41 [1.03-1.92],0.0306607273970465,trans
REG4,Regenerating islet-derived protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.18 [1.01-1.37],0.0369138560296902,trans
REG4,Regenerating islet-derived protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Wald ratio,1,1.12 [1.01-1.24],0.0369138560296902,trans
REG4,Regenerating islet-derived protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,1.02 [1-1.05],0.042617253891468,trans
REG4,Regenerating islet-derived protein 4,Chapter X Diseases of the respiratory system,COPD_LATER,Wald ratio,1,1.09 [1-1.18],0.0461429444103627,trans
REG4,Regenerating islet-derived protein 4,Chapter I Certain infectious and parasitic diseases,AB1_BACTINF_NOS,Inverse variance weighted,2,1.13 [1-1.29],0.0468540507734162,trans
REG4,Regenerating islet-derived protein 4,Chapter IX Diseases of the circulatory system,I9_NSTEMI,Inverse variance weighted,4,1.1 [1-1.2],0.0473678299242655,trans
REG4,Regenerating islet-derived protein 4,Chapter XI Diseases of the digestive system,COLITNONINFNAS,Wald ratio,1,1.22 [0.99-1.5],0.06445836355227,trans
REG4,Regenerating islet-derived protein 4,Chapter VI Diseases of the nervous system,G6_NERPLEX,Inverse variance weighted,4,1.18 [0.98-1.43],0.0818453880252368,trans
REG4,Regenerating islet-derived protein 4,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,12,0.96 [0.91-1.01],0.0864513936480238,trans
