Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
NELL1,Protein kinase C-binding protein NELL1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,0.53 [0.46-0.62],7.65064437247922e-17,trans
NELL1,Protein kinase C-binding protein NELL1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Wald ratio,1,0.65 [0.59-0.72],7.65064437247934e-17,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XI Diseases of the digestive system,COLITNONINFNAS,Wald ratio,1,0.68 [0.56-0.84],0.000254882124474281,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,11,0.91 [0.86-0.97],0.00186141683443839,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,0.94 [0.9-0.98],0.00585099046853955,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XI Diseases of the digestive system,K11_DIAHER,Inverse variance weighted,8,0.94 [0.89-0.98],0.00724642540938633,trans
NELL1,Protein kinase C-binding protein NELL1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,0.96 [0.92-0.99],0.0149596211092133,trans
NELL1,Protein kinase C-binding protein NELL1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Wald ratio,1,1.1 [1.01-1.19],0.0250787055600201,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,0.93 [0.88-0.99],0.0319285431900137,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.95 [0.91-1],0.0428720540323932,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,0.96 [0.92-1],0.0630034314815187,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,0.91 [0.83-1.01],0.0640981715539662,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,1.22 [0.97-1.53],0.084396898785326,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.06 [0.99-1.14],0.108808006956818,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHERJOINT,Inverse variance weighted,16,0.92 [0.84-1.02],0.113328353679505,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter IX Diseases of the circulatory system,I9_CARDARR,Inverse variance weighted,2,0.96 [0.92-1.01],0.118264999864093,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,59,1.04 [0.99-1.09],0.126122824395073,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,1.17 [0.95-1.44],0.139596043482977,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,0.97 [0.94-1.01],0.149979171718851,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,Inverse variance weighted,5,0.91 [0.81-1.04],0.156280352868543,trans
NELL1,Protein kinase C-binding protein NELL1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1.24 [0.92-1.66],0.156642437365188,trans
