Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CR1,Complement receptor type 1,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.05 [1.02-1.08],0.000141593493309308,trans
CR1,Complement receptor type 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.06 [1.03-1.09],0.00041086677810794,trans
CR1,Complement receptor type 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.11 [1.04-1.19],0.00283762963347259,trans
CR1,Complement receptor type 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.41 [1.12-1.79],0.00412223689815244,trans
CR1,Complement receptor type 1,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.09 [1.02-1.16],0.00662416624532146,trans
CR1,Complement receptor type 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Wald ratio,1,0.94 [0.89-0.99],0.0151921895461124,trans
CR1,Complement receptor type 1,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.06 [1-1.13],0.0526936027280313,trans
CR1,Complement receptor type 1,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.96 [0.92-1],0.076544527796602,trans
CR1,Complement receptor type 1,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.03 [0.99-1.07],0.0985567363145174,trans
CR1,Complement receptor type 1,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,0.86 [0.7-1.06],0.156337315912209,trans
CR1,Complement receptor type 1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,1.18 [0.93-1.5],0.164850930045808,trans
CR1,Complement receptor type 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,1.05 [0.98-1.12],0.187669748983959,trans
CR1,Complement receptor type 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,0.83 [0.62-1.12],0.222607417411856,trans
CR1,Complement receptor type 1,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.13 [0.92-1.39],0.228460410567009,trans
CR1,Complement receptor type 1,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.05 [0.97-1.13],0.235571252902017,trans
CR1,Complement receptor type 1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1.2 [0.88-1.64],0.242234896696419,trans
CR1,Complement receptor type 1,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.04 [0.97-1.11],0.256408984591664,trans
CR1,Complement receptor type 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,5,1.13 [0.91-1.42],0.263187392807311,trans
CR1,Complement receptor type 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,1.14 [0.85-1.54],0.385483632231042,trans
CR1,Complement receptor type 1,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,4,0.99 [0.96-1.02],0.388373381238658,trans
CR1,Complement receptor type 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,6,1.04 [0.9-1.21],0.587558663641229,trans
CR1,Complement receptor type 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.01 [0.98-1.04],0.712832217867864,trans
CR1,Complement receptor type 1,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,1.03 [0.87-1.22],0.761937769914077,trans
