Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
FABP5,Fatty acid-binding protein 5,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,61,1.06 [1.01-1.12],0.0185283115608956,trans
FABP5,Fatty acid-binding protein 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,1.03 [1-1.06],0.0340000901677658,trans
FABP5,Fatty acid-binding protein 5,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.16 [1.01-1.33],0.0381045419467192,trans
FABP5,Fatty acid-binding protein 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,1.04 [1-1.08],0.03953450895601,trans
FABP5,Fatty acid-binding protein 5,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,1.09 [1-1.19],0.0469460343970223,trans
FABP5,Fatty acid-binding protein 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1.02 [1-1.04],0.060238638619557,trans
FABP5,Fatty acid-binding protein 5,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.28 [0.99-1.66],0.0643310141648896,trans
FABP5,Fatty acid-binding protein 5,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,7,1.07 [1-1.14],0.0656800690829523,trans
FABP5,Fatty acid-binding protein 5,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.08 [1-1.16],0.0659426012939873,trans
FABP5,Fatty acid-binding protein 5,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1.25 [0.91-1.71],0.160706294068528,trans
FABP5,Fatty acid-binding protein 5,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,0.97 [0.92-1.02],0.234192013036846,trans
FABP5,Fatty acid-binding protein 5,Chapter XI Diseases of the digestive system,K11_GALLBILPANC,Inverse variance weighted,21,0.98 [0.94-1.02],0.248951502162796,trans
FABP5,Fatty acid-binding protein 5,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,0.9 [0.74-1.08],0.259821028956353,trans
FABP5,Fatty acid-binding protein 5,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.09 [0.93-1.28],0.266824173649844,trans
