Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CST6,Cystatin-M,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.64 [1.41-1.9],1.57544211320818e-10,trans
CST6,Cystatin-M,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.25 [1.16-1.35],1.89678102224561e-09,trans
CST6,Cystatin-M,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Wald ratio,1,1.04 [1.01-1.07],0.0166906369852527,trans
CST6,Cystatin-M,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Inverse variance weighted,5,0.95 [0.9-1],0.0602824192841635,trans
CST6,Cystatin-M,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERPARA,Inverse variance weighted,10,0.94 [0.89-1.01],0.081950364079301,trans
CST6,Cystatin-M,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,0.81 [0.63-1.04],0.0980938257077194,trans
CST6,Cystatin-M,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PARATHYRO,Inverse variance weighted,10,0.95 [0.89-1.01],0.121087230187352,trans
CST6,Cystatin-M,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,0.98 [0.95-1.02],0.370716535927979,trans
CST6,Cystatin-M,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,2,0.93 [0.77-1.13],0.45387126500772,trans
CST6,Cystatin-M,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,5,0.99 [0.95-1.02],0.502517350973906,trans
CST6,Cystatin-M,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.98 [0.94-1.03],0.514379013055671,trans
CST6,Cystatin-M,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.96 [0.7-1.31],0.792793486275405,trans
CST6,Cystatin-M,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1.04 [0.77-1.4],0.814312064472061,trans
CST6,Cystatin-M,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,0.98 [0.79-1.21],0.839359703182557,trans
CST6,Cystatin-M,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,1.01 [0.88-1.15],0.890807735703793,trans
CST6,Cystatin-M,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,4,0.99 [0.88-1.12],0.905347353318254,trans
CST6,Cystatin-M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1 [0.95-1.05],0.924275280307657,trans
CST6,Cystatin-M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,1 [0.93-1.07],0.96240512870399,trans
CST6,Cystatin-M,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1 [0.88-1.14],0.993395248868322,trans
