Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CGA,Glycoprotein hormones alpha chain,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.7 [0.56-0.87],0.00181401357880712,trans
CGA,Glycoprotein hormones alpha chain,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,0.8 [0.67-0.95],0.0125552513556202,trans
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.06 [1.01-1.11],0.0251737331669479,trans
CGA,Glycoprotein hormones alpha chain,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.06 [1-1.12],0.0549530361843113,trans
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,1.07 [0.99-1.17],0.0805511818998574,trans
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.04 [0.99-1.08],0.0882174134304829,trans
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,5,0.98 [0.95-1],0.0920282644089472,trans
CGA,Glycoprotein hormones alpha chain,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,0.86 [0.71-1.04],0.120489493596842,trans
CGA,Glycoprotein hormones alpha chain,Chapter XIV Diseases of the genitourinary system,N14_MENORRHAGIA,Inverse variance weighted,9,1.05 [0.99-1.12],0.13372644951553,trans
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Inverse variance weighted,5,0.98 [0.95-1.01],0.22537021198615,trans
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Wald ratio,1,0.98 [0.94-1.02],0.231972767217531,trans
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,0.99 [0.97-1.01],0.24938081696785,trans
CGA,Glycoprotein hormones alpha chain,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,1.08 [0.94-1.24],0.252387516677778,trans
CGA,Glycoprotein hormones alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.14 [0.9-1.44],0.274584372822132,trans
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,K11_DIAHER,Inverse variance weighted,8,0.98 [0.94-1.02],0.290522684073467,trans
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1.05 [0.95-1.16],0.307354992844473,trans
CGA,Glycoprotein hormones alpha chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,8,0.99 [0.97-1.01],0.345626982813551,trans
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,0.92 [0.76-1.11],0.373947494375213,trans
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,0.97 [0.91-1.04],0.431968921089111,trans
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,K11_FUNCDYSP,Wald ratio,1,0.95 [0.84-1.08],0.434328744651956,trans
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.05 [0.93-1.17],0.44069906000291,trans
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,1.06 [0.9-1.26],0.462392974524291,trans
CGA,Glycoprotein hormones alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1.01 [0.99-1.03],0.468136393539579,trans
CGA,Glycoprotein hormones alpha chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,0.99 [0.96-1.02],0.514606893855006,trans
CGA,Glycoprotein hormones alpha chain,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,1.07 [0.84-1.35],0.587529924928886,trans
CGA,Glycoprotein hormones alpha chain,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,Wald ratio,1,1.01 [0.96-1.07],0.626280663466078,trans
