Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ICAM1,Intercellular adhesion molecule 1,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.18 [1.12-1.24],1.0341086844752e-10,trans
ICAM1,Intercellular adhesion molecule 1,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.12 [1.08-1.16],1.67520862921843e-10,trans
ICAM1,Intercellular adhesion molecule 1,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.07 [1.05-1.1],1.24976212791765e-09,trans
ICAM1,Intercellular adhesion molecule 1,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.08 [1.05-1.11],4.73645504045067e-09,trans
ICAM1,Intercellular adhesion molecule 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.1 [1.06-1.13],1.55363261147061e-08,trans
ICAM1,Intercellular adhesion molecule 1,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.16 [1.08-1.23],1.04693288076477e-05,trans
ICAM1,Intercellular adhesion molecule 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Wald ratio,1,1.11 [1.05-1.16],7.26788680631369e-05,trans
ICAM1,Intercellular adhesion molecule 1,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.08 [1.04-1.12],0.000152366230773711,trans
ICAM1,Intercellular adhesion molecule 1,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.02 [1.01-1.03],0.000769084460116313,trans
ICAM1,Intercellular adhesion molecule 1,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,35,1.12 [1.04-1.2],0.0019918025353196,trans
ICAM1,Intercellular adhesion molecule 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.03 [1.01-1.04],0.00277663869371689,trans
ICAM1,Intercellular adhesion molecule 1,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.11 [1.03-1.18],0.00315472440983604,trans
