Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
ALCAM,CD166 antigen,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.17 [1.13-1.2],1.22511344803766e-21,trans
ALCAM,CD166 antigen,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.14 [1.1-1.17],7.61461805764927e-17,trans
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.28 [1.18-1.4],1.47024842459874e-08,trans
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.24 [1.14-1.35],8.36379075640407e-07,trans
ALCAM,CD166 antigen,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.15 [1.07-1.24],7.913662304065e-05,trans
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.18 [1.09-1.28],9.56760998075491e-05,trans
ALCAM,CD166 antigen,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.02 [1.01-1.04],0.000115431296276601,trans
ALCAM,CD166 antigen,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Wald ratio,1,1.08 [1.03-1.13],0.00305119917088709,trans
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.11 [1.03-1.19],0.00349142997436146,trans
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.11 [1.02-1.21],0.0138526065645669,trans
ALCAM,CD166 antigen,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.16 [1.02-1.31],0.0204062884722056,trans
ALCAM,CD166 antigen,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.02 [1-1.04],0.0226616991192,trans
ALCAM,CD166 antigen,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Wald ratio,1,1.03 [1-1.06],0.066152775605193,trans
ALCAM,CD166 antigen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,4,1.12 [0.99-1.26],0.0673198179173752,trans
ALCAM,CD166 antigen,Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,Inverse variance weighted,3,1.13 [0.99-1.3],0.0727350490903326,trans
ALCAM,CD166 antigen,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.94 [0.87-1.01],0.0746702676968448,trans
