Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.07 [1.03-1.11],0.000738544528251306,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.05 [1.02-1.08],0.00127096933980141,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.54 [1.12-2.13],0.00854963928008806,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.05 [1.01-1.08],0.00885131050039446,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.08 [1.02-1.15],0.0150704806788528,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.35 [1.04-1.74],0.024546057609934,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.13 [1-1.27],0.0494715576848248,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.03 [1-1.06],0.0536520044090869,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,1.23 [0.99-1.53],0.0665752765575189,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.09 [0.99-1.19],0.0678740793272416,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,1.08 [0.99-1.17],0.0781054562018726,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.05 [0.98-1.14],0.180375496092397,trans
GFER,FAD-linked sulfhydryl oxidase ALR,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.11 [0.95-1.3],0.204565886825282,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,1.03 [0.98-1.08],0.232464057100267,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.04 [0.98-1.1],0.248955759217907,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,1.07 [0.94-1.21],0.336127969677831,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,4,1.06 [0.94-1.21],0.341769726786371,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,1.02 [0.98-1.06],0.376974322379705,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.98 [0.93-1.03],0.41953573667258,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.14 [0.82-1.59],0.42994834020379,trans
GFER,FAD-linked sulfhydryl oxidase ALR,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Wald ratio,1,1.02 [0.97-1.08],0.457880491962187,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,1.02 [0.97-1.07],0.515795412141854,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,1.06 [0.76-1.47],0.74228673758408,trans
GFER,FAD-linked sulfhydryl oxidase ALR,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1 [0.98-1.03],0.747701536354523,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,0.98 [0.86-1.12],0.755789144508928,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,24,1.01 [0.94-1.08],0.794927594972982,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,7,1.01 [0.94-1.08],0.802934639491936,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1.04 [0.76-1.42],0.823950491971286,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1 [0.97-1.04],0.838038813679388,trans
GFER,FAD-linked sulfhydryl oxidase ALR,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,11,1 [0.94-1.05],0.890157898628205,trans
