Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.25 [1.05-1.48],0.0102758616672691,trans
MSMB,Beta-microseminoprotein,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.07 [1.01-1.13],0.0134694235929711,trans
MSMB,Beta-microseminoprotein,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.06 [1.01-1.1],0.0194511894608484,trans
MSMB,Beta-microseminoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Inverse variance weighted,5,0.96 [0.92-0.99],0.0225369394584932,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.06 [1.01-1.11],0.0230030747847114,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,1.09 [1.01-1.19],0.0290352494353845,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,4,1.02 [1-1.03],0.0587100630892074,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.04 [1-1.08],0.0799898807888422,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.13 [0.98-1.31],0.102023000896986,trans
MSMB,Beta-microseminoprotein,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,0.96 [0.9-1.02],0.147919002230096,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,1.12 [0.96-1.31],0.148853744448973,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,1.03 [0.99-1.07],0.161073708692487,trans
MSMB,Beta-microseminoprotein,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,0.93 [0.83-1.04],0.183609374980349,trans
MSMB,Beta-microseminoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,5,0.97 [0.93-1.02],0.200725081258708,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,COPD_LATER,Wald ratio,1,1.04 [0.98-1.1],0.250408275468315,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.01 [0.99-1.02],0.260446764542197,trans
MSMB,Beta-microseminoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.05 [0.95-1.17],0.349881147422652,trans
MSMB,Beta-microseminoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Wald ratio,1,0.97 [0.92-1.03],0.377938927885001,trans
MSMB,Beta-microseminoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Wald ratio,1,0.99 [0.97-1.01],0.383707860150302,trans
MSMB,Beta-microseminoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PARATHYRO,Inverse variance weighted,10,1.01 [0.98-1.04],0.426302263418088,trans
MSMB,Beta-microseminoprotein,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,11,1.02 [0.97-1.07],0.470273957833876,trans
MSMB,Beta-microseminoprotein,Chapter I Certain infectious and parasitic diseases,AB1_MYCOSES,Wald ratio,1,1.05 [0.92-1.19],0.475590150713384,trans
MSMB,Beta-microseminoprotein,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,2,0.94 [0.77-1.13],0.492122653719304,trans
MSMB,Beta-microseminoprotein,Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,Inverse variance weighted,5,0.96 [0.86-1.08],0.508665921147247,trans
MSMB,Beta-microseminoprotein,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,0.96 [0.85-1.09],0.534768566374164,trans
MSMB,Beta-microseminoprotein,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1.02 [0.94-1.12],0.601082627849229,trans
MSMB,Beta-microseminoprotein,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,1.06 [0.85-1.32],0.616652553401672,trans
MSMB,Beta-microseminoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,1.01 [0.98-1.04],0.722005587272006,trans
MSMB,Beta-microseminoprotein,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,1.03 [0.87-1.21],0.733369887586841,trans
MSMB,Beta-microseminoprotein,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,0.98 [0.9-1.08],0.739734420627405,trans
MSMB,Beta-microseminoprotein,Chapter XII Diseases of the skin and subcutaneous tissue,L12_INFECT_SKIN,Wald ratio,1,1.03 [0.84-1.26],0.754589195003942,trans
