Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.08 [1.04-1.12],4.01472616148075e-05,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.05 [1.02-1.07],8.74780712343268e-05,trans
DTNB,Dystrobrevin beta,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.06 [1.03-1.1],0.000347608977602037,trans
DTNB,Dystrobrevin beta,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.13 [1.05-1.22],0.000942459909336073,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.1 [1.03-1.17],0.00257622984310323,trans
DTNB,Dystrobrevin beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,50,1.09 [1.02-1.16],0.0062732385089558,trans
DTNB,Dystrobrevin beta,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.4 [1.09-1.79],0.0077064692017737,trans
DTNB,Dystrobrevin beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,51,1.07 [1.02-1.13],0.0105394855282798,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.04 [1.01-1.08],0.0123972734062982,trans
DTNB,Dystrobrevin beta,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.08 [1.02-1.16],0.0126380756407886,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_DIVERTIC,Inverse variance weighted,50,1.04 [1.01-1.08],0.0153916052960084,trans
DTNB,Dystrobrevin beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,25,1.11 [1.01-1.23],0.0271585800618525,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.07 [1-1.13],0.0335241663901583,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_GALLBILPANC,Inverse variance weighted,21,1.03 [1-1.07],0.0505935071333939,trans
DTNB,Dystrobrevin beta,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.36 [1-1.85],0.0511831145295414,trans
DTNB,Dystrobrevin beta,Chapter IX Diseases of the circulatory system,I9_CARDARR,Inverse variance weighted,2,1.06 [1-1.12],0.0524999600361533,trans
DTNB,Dystrobrevin beta,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,1.04 [1-1.09],0.0781699233271583,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.1 [0.99-1.22],0.0791571853331269,trans
DTNB,Dystrobrevin beta,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.01 [1-1.02],0.0838077205724264,trans
DTNB,Dystrobrevin beta,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,0.91 [0.81-1.02],0.0983884236716224,trans
DTNB,Dystrobrevin beta,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,1.19 [0.97-1.48],0.0989935215255012,trans
DTNB,Dystrobrevin beta,Chapter VI Diseases of the nervous system,G6_MYONEU,Inverse variance weighted,13,1.02 [1-1.04],0.112238471141672,trans
DTNB,Dystrobrevin beta,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Wald ratio,1,0.96 [0.91-1.01],0.123389861891233,trans
DTNB,Dystrobrevin beta,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,0.84 [0.66-1.06],0.143995088634148,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,COLITNONINFNAS,Wald ratio,1,1.16 [0.95-1.43],0.150510493862357,trans
DTNB,Dystrobrevin beta,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,13,1.05 [0.98-1.13],0.153892071887757,trans
DTNB,Dystrobrevin beta,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,5,0.97 [0.93-1.01],0.157001124405527,trans
DTNB,Dystrobrevin beta,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.08 [0.97-1.2],0.169086752482283,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_OTHENTERCOL,Inverse variance weighted,2,1.08 [0.97-1.21],0.170531871841224,trans
DTNB,Dystrobrevin beta,Chapter VI Diseases of the nervous system,G6_NERPLEX,Inverse variance weighted,4,1.22 [0.92-1.62],0.175994763117568,trans
DTNB,Dystrobrevin beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_NOS,Inverse variance weighted,6,1.03 [0.99-1.07],0.178644618855409,trans
DTNB,Dystrobrevin beta,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.97 [0.92-1.01],0.179481480353585,trans
DTNB,Dystrobrevin beta,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,35,0.97 [0.93-1.01],0.180954761495165,trans
