Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
LGMN,Legumain,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,0.85 [0.75-0.97],0.0119252237178328,trans
LGMN,Legumain,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,61,1.06 [1.01-1.12],0.0255434064006173,trans
LGMN,Legumain,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.3 [1.01-1.68],0.0450136886926062,trans
LGMN,Legumain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.03 [1-1.06],0.0504913865851765,trans
LGMN,Legumain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.33 [0.98-1.82],0.0696138531149585,trans
LGMN,Legumain,Chapter XI Diseases of the digestive system,K11_GALLBILPANC,Inverse variance weighted,21,0.97 [0.93-1],0.0703665840277187,trans
LGMN,Legumain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,1.05 [0.99-1.11],0.081629245737484,trans
LGMN,Legumain,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.78 [0.58-1.05],0.106135831365116,trans
LGMN,Legumain,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.06 [0.99-1.14],0.107466529292276,trans
LGMN,Legumain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,1.18 [0.95-1.46],0.134691059058885,trans
LGMN,Legumain,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,0.97 [0.94-1.01],0.139980251516123,trans
LGMN,Legumain,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,0.85 [0.67-1.07],0.15404813586789,trans
LGMN,Legumain,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,0.98 [0.95-1.01],0.162698849115814,trans
LGMN,Legumain,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,0.98 [0.94-1.01],0.165469574731283,trans
LGMN,Legumain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Wald ratio,1,1.07 [0.97-1.19],0.173534594663252,trans
LGMN,Legumain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.11 [0.95-1.29],0.173534594663252,trans
LGMN,Legumain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,1.06 [0.97-1.15],0.193543721012712,trans
LGMN,Legumain,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,0.98 [0.96-1.01],0.207935398942462,trans
LGMN,Legumain,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.04 [0.97-1.11],0.262015815607113,trans
LGMN,Legumain,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,3,1.02 [0.98-1.06],0.285531889345443,trans
LGMN,Legumain,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,0.89 [0.71-1.11],0.287737731576529,trans
LGMN,Legumain,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.06 [0.95-1.18],0.312325513965775,trans
LGMN,Legumain,Chapter XI Diseases of the digestive system,K11_OESSTODUO,Wald ratio,1,1.24 [0.82-1.87],0.316191148439762,trans
LGMN,Legumain,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,1.03 [0.97-1.08],0.319430116874675,trans
LGMN,Legumain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,Inverse variance weighted,3,0.93 [0.82-1.07],0.319447349145179,trans
LGMN,Legumain,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,1.04 [0.96-1.13],0.348077660742034,trans
LGMN,Legumain,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.04 [0.96-1.13],0.349406640187161,trans
LGMN,Legumain,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.86 [0.63-1.19],0.365403592949278,trans
LGMN,Legumain,Chapter X Diseases of the respiratory system,COPD_LATER,Wald ratio,1,1.04 [0.95-1.13],0.384219375714907,trans
LGMN,Legumain,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.03 [0.96-1.11],0.387517858135279,trans
LGMN,Legumain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,7,0.97 [0.91-1.04],0.414488394685383,trans
