Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.3 [1.22-1.39],1.74322256195677e-14,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.12 [1.05-1.18],0.000193060768022017,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter IX Diseases of the circulatory system,I9_NSTEMI,Inverse variance weighted,4,1.07 [1.03-1.11],0.000447018752787644,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XII Diseases of the skin and subcutaneous tissue,L12_DERMATITISECZEMA,Inverse variance weighted,36,1.11 [1.04-1.18],0.00113422908420291,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter IX Diseases of the circulatory system,I9_CARDARR,Inverse variance weighted,2,1.07 [1.03-1.12],0.0017587469820577,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,13,1.09 [1.03-1.17],0.00432739848989346,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SJOGREN,Inverse variance weighted,5,1.05 [1.02-1.09],0.00551420715208484,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,1.08 [1.02-1.14],0.00578730886907875,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,1.13 [1.03-1.25],0.0121757356367477,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,1.14 [1.02-1.26],0.0171384488845496,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,0.96 [0.93-0.99],0.0186151663883106,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.3 [1.04-1.62],0.0188174122426907,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.05 [1.01-1.1],0.0254198589245958,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,Inverse variance weighted,3,1.11 [1.01-1.21],0.0350626462848427,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,5,1.17 [1.01-1.36],0.0351207597739255,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.03 [1-1.05],0.0545004875673529,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NEU,Wald ratio,1,0.96 [0.91-1],0.0707404065237589,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,35,1.05 [0.99-1.12],0.0752551648118626,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Wald ratio,1,0.96 [0.91-1.01],0.0801310753611199,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter X Diseases of the respiratory system,J10_PLEURPLAGUE,Wald ratio,1,0.93 [0.85-1.01],0.0836704809779427,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter IX Diseases of the circulatory system,I9_PAROXTAC,Inverse variance weighted,7,1.04 [0.99-1.09],0.0852064734332556,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter IX Diseases of the circulatory system,I9_TIA,Wald ratio,1,1.19 [0.98-1.44],0.0864033078099555,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.02 [1-1.04],0.0909337251510089,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,0.98 [0.95-1],0.0925113118103467,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.01 [1-1.02],0.0936451875308059,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_SARCOIDOSIS,Inverse variance weighted,7,1.08 [0.98-1.19],0.115307946830242,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.1 [0.97-1.24],0.134876337760883,trans
RELT,Tumor necrosis factor receptor superfamily member 19L,Chapter XI Diseases of the digestive system,K11_CROHN,Inverse variance weighted,3,1.02 [0.99-1.06],0.155576463371362,trans
