Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
VNN2,Vascular non-inflammatory molecule 2,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.07 [1.03-1.12],0.00167163000344651,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.25 [1.02-1.54],0.0309412436958877,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,61,1.08 [1.01-1.16],0.0355530214250093,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.02 [0.99-1.06],0.130699979456685,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.02 [0.99-1.06],0.183935224166445,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.84 [0.63-1.12],0.232126158572219,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.04 [0.97-1.11],0.246733777951385,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.03 [0.98-1.08],0.261316742511784,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.01 [0.99-1.04],0.265289599435119,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.16 [0.88-1.54],0.284569076671638,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.01 [0.98-1.05],0.340732721994552,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,11,1.02 [0.97-1.07],0.494124799175279,trans
VNN2,Vascular non-inflammatory molecule 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.01 [0.98-1.03],0.638679894356099,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,0.98 [0.88-1.09],0.701056865864517,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.03 [0.83-1.27],0.797918369279005,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,0.98 [0.78-1.22],0.829558950077997,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,1.01 [0.83-1.23],0.923417287154606,trans
VNN2,Vascular non-inflammatory molecule 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,3,1 [0.94-1.06],0.940901913243123,trans
VNN2,Vascular non-inflammatory molecule 2,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1 [0.76-1.31],0.982456046246001,trans
