Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.18 [1.12-1.24],4.22960646237502e-11,trans
IL1R2,Interleukin-1 receptor type 2,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.1 [1.07-1.14],2.36532535586495e-09,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.15 [1.08-1.23],4.97355201029948e-05,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.06 [1.02-1.11],0.00847747613995403,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.09 [1-1.19],0.0516515159802826,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,CHRONNAS,Inverse variance weighted,9,0.98 [0.95-1],0.0543516980356719,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.1 [1-1.21],0.0554238208700049,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,K11_CROHN,Inverse variance weighted,3,1.04 [1-1.09],0.0722165943085718,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,1.03 [1-1.07],0.0735258446641296,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.06 [0.99-1.14],0.0870085120467234,trans
IL1R2,Interleukin-1 receptor type 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,1.03 [0.99-1.08],0.0961337681878445,trans
IL1R2,Interleukin-1 receptor type 2,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,1.04 [0.99-1.09],0.132065275063484,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XI Diseases of the digestive system,K11_CD_STRICT2,Inverse variance weighted,8,0.98 [0.96-1.01],0.161818285909246,trans
IL1R2,Interleukin-1 receptor type 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.02 [0.99-1.05],0.234537984445907,trans
IL1R2,Interleukin-1 receptor type 2,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,0.94 [0.84-1.06],0.331841006343618,trans
IL1R2,Interleukin-1 receptor type 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1.02 [0.98-1.06],0.407721147357451,trans
IL1R2,Interleukin-1 receptor type 2,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,1 [0.95-1.06],0.85377013423963,trans
