Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CES2,Cocaine esterase,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.07 [1.04-1.11],2.81339847511117e-06,trans
CES2,Cocaine esterase,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.04 [1.01-1.07],0.0084060921578787,trans
CES2,Cocaine esterase,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.06 [1.01-1.12],0.0260017139160363,trans
CES2,Cocaine esterase,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.04 [0.99-1.09],0.103780740258983,trans
CES2,Cocaine esterase,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.02 [0.99-1.06],0.226353120168415,trans
CES2,Cocaine esterase,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.03 [0.98-1.1],0.237323159841052,trans
CES2,Cocaine esterase,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Wald ratio,1,0.96 [0.88-1.04],0.30452118463182,trans
CES2,Cocaine esterase,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.04 [0.96-1.12],0.375898267106834,trans
CES2,Cocaine esterase,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,0.99 [0.94-1.04],0.612307439420788,trans
CES2,Cocaine esterase,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,0.99 [0.94-1.04],0.642195001010838,trans
CES2,Cocaine esterase,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1.07 [0.78-1.46],0.668037710613883,trans
CES2,Cocaine esterase,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.01 [0.97-1.04],0.711484248071119,trans
CES2,Cocaine esterase,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,3,1 [0.96-1.03],0.796329271702943,trans
CES2,Cocaine esterase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,1 [0.96-1.05],0.930282810011732,trans
CES2,Cocaine esterase,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1 [0.94-1.06],0.985597966765135,trans
