Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.1 [1.04-1.16],0.000759641115726606,trans
FAM20A,Pseudokinase FAM20A,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.5 [1.17-1.91],0.00115324335027213,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,1.07 [1.02-1.13],0.00708345267519839,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,COPD_LATER,Wald ratio,1,1.1 [1.02-1.2],0.0172699449516011,trans
FAM20A,Pseudokinase FAM20A,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.08 [0.99-1.17],0.0732500208837875,trans
FAM20A,Pseudokinase FAM20A,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,13,1.05 [0.99-1.11],0.0853804761824525,trans
FAM20A,Pseudokinase FAM20A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.04 [0.99-1.08],0.103442795961249,trans
FAM20A,Pseudokinase FAM20A,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,1.04 [0.99-1.09],0.108498683853929,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,61,1.05 [0.99-1.11],0.112808635871978,trans
FAM20A,Pseudokinase FAM20A,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,Wald ratio,1,1.15 [0.97-1.38],0.115674154091834,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.12 [0.97-1.28],0.116460813888351,trans
FAM20A,Pseudokinase FAM20A,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.79 [0.59-1.06],0.122541952997654,trans
FAM20A,Pseudokinase FAM20A,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,0.84 [0.67-1.05],0.131336943217985,trans
FAM20A,Pseudokinase FAM20A,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,1.09 [0.96-1.23],0.172650675238635,trans
FAM20A,Pseudokinase FAM20A,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,1.03 [0.99-1.08],0.177318357765641,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,ASTHMA_NAS,Inverse variance weighted,13,0.96 [0.9-1.02],0.177911925885401,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,35,1.02 [0.99-1.06],0.192094780276741,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.03 [0.98-1.07],0.206865084298033,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_DIAHER,Inverse variance weighted,8,0.97 [0.91-1.02],0.223061985946617,trans
FAM20A,Pseudokinase FAM20A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,4,0.93 [0.82-1.05],0.236550020300074,trans
FAM20A,Pseudokinase FAM20A,Chapter V Mental and behavioural disorders,KRA_PSY_SUBSTANCE_EXMORE,Inverse variance weighted,11,1.04 [0.98-1.1],0.240895584156309,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,Inverse variance weighted,59,1.03 [0.98-1.07],0.267920401695179,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_OESSTODUO,Wald ratio,1,1.26 [0.84-1.89],0.2703522417724,trans
FAM20A,Pseudokinase FAM20A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1.03 [0.98-1.09],0.286998421736998,trans
FAM20A,Pseudokinase FAM20A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,1.12 [0.91-1.38],0.289437374820966,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.05 [0.96-1.15],0.299349818609005,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_CD_NOUC,Inverse variance weighted,4,1.01 [0.99-1.04],0.317021403992985,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.03 [0.97-1.1],0.327533904670274,trans
FAM20A,Pseudokinase FAM20A,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,1.04 [0.96-1.13],0.338828624866207,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_CROHN,Inverse variance weighted,3,1.02 [0.98-1.05],0.363081700313074,trans
FAM20A,Pseudokinase FAM20A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,1.04 [0.96-1.13],0.363669956885782,trans
FAM20A,Pseudokinase FAM20A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ACIDOSIS,Wald ratio,1,1.01 [0.98-1.05],0.397917405527238,trans
FAM20A,Pseudokinase FAM20A,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,1.07 [0.9-1.27],0.435471270116561,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_DIVERTIC,Inverse variance weighted,50,0.99 [0.96-1.02],0.452240271183346,trans
FAM20A,Pseudokinase FAM20A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2PERIPH,Wald ratio,1,1.02 [0.97-1.07],0.528169938801143,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.04 [0.93-1.15],0.531538728060403,trans
FAM20A,Pseudokinase FAM20A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,Inverse variance weighted,21,1.02 [0.95-1.09],0.61915564373488,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.01 [0.98-1.03],0.634293681146318,trans
FAM20A,Pseudokinase FAM20A,Chapter V Mental and behavioural disorders,F5_ALCOHOLAC,Inverse variance weighted,3,1.02 [0.95-1.09],0.647368776230386,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,10,1.03 [0.91-1.16],0.688302119990392,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.01 [0.97-1.05],0.713226878008385,trans
FAM20A,Pseudokinase FAM20A,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1.02 [0.9-1.16],0.715931898438116,trans
FAM20A,Pseudokinase FAM20A,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.95 [0.7-1.29],0.726846296088634,trans
FAM20A,Pseudokinase FAM20A,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.01 [0.94-1.09],0.764637992385363,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.04 [0.81-1.32],0.773970130267849,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,1.01 [0.9-1.14],0.811870542716408,trans
FAM20A,Pseudokinase FAM20A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,25,1.02 [0.87-1.19],0.831850342590447,trans
FAM20A,Pseudokinase FAM20A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,7,1.01 [0.92-1.1],0.834655350571821,trans
FAM20A,Pseudokinase FAM20A,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,0.99 [0.85-1.14],0.850660824180349,trans
FAM20A,Pseudokinase FAM20A,Chapter I Certain infectious and parasitic diseases,AB1_GASTROENTERITIS_NOS,Inverse variance weighted,2,0.95 [0.54-1.67],0.870689909340124,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,K11_CD_STRICT2,Inverse variance weighted,8,1 [0.98-1.02],0.881956845452557,trans
FAM20A,Pseudokinase FAM20A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.02 [0.75-1.38],0.917611175430649,trans
FAM20A,Pseudokinase FAM20A,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,4,1 [0.95-1.05],0.933199212749561,trans
FAM20A,Pseudokinase FAM20A,Chapter XI Diseases of the digestive system,CHRONNAS,Inverse variance weighted,9,1 [0.98-1.03],0.933370090876099,trans
