Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
PON1,Serum paraoxonase/arylesterase 1,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,0.88 [0.84-0.93],1.37117315010685e-06,trans
PON1,Serum paraoxonase/arylesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.15 [1.02-1.31],0.0230888048863189,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.23 [1-1.5],0.0462599854012141,trans
PON1,Serum paraoxonase/arylesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,0.98 [0.96-1],0.0900182587267836,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,52,0.99 [0.98-1],0.103554991061118,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,0.87 [0.72-1.04],0.120165441393614,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.16 [0.96-1.41],0.121709598639133,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,1.05 [0.96-1.15],0.257019574551705,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter IX Diseases of the circulatory system,I9_CONDUCTIO,Inverse variance weighted,4,0.97 [0.9-1.04],0.368582830360733,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XI Diseases of the digestive system,K11_CONSTIPATION,Wald ratio,1,1.13 [0.86-1.48],0.373481254779776,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,0.97 [0.91-1.04],0.431480012973463,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,10,0.97 [0.87-1.07],0.515611974751951,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XI Diseases of the digestive system,K11_OTHFUNC,Wald ratio,1,0.95 [0.79-1.15],0.611386908728171,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,Inverse variance weighted,5,1.05 [0.86-1.28],0.635624606255813,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,24,1.02 [0.95-1.09],0.663698317793788,trans
PON1,Serum paraoxonase/arylesterase 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,Inverse variance weighted,3,1.01 [0.97-1.04],0.672459823775855,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,7,1.01 [0.96-1.07],0.689858003261233,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIANAS,Inverse variance weighted,4,0.98 [0.89-1.08],0.695321414985364,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.02 [0.91-1.15],0.703247322134024,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1.03 [0.88-1.2],0.724628778977098,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,1.04 [0.81-1.33],0.76194895672307,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.02 [0.79-1.32],0.861999428864631,trans
PON1,Serum paraoxonase/arylesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,3,1 [0.97-1.03],0.888645168014635,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter VI Diseases of the nervous system,G6_EPIPAROX,Inverse variance weighted,11,0.99 [0.87-1.13],0.898587026825492,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1 [0.94-1.06],0.961272731755917,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,2,0.99 [0.63-1.56],0.97776039962649,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,1 [0.84-1.19],0.982287995869008,trans
PON1,Serum paraoxonase/arylesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Wald ratio,1,1 [0.94-1.07],0.995122237400971,trans
PON1,Serum paraoxonase/arylesterase 1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,1 [0.77-1.29],0.999232704661227,trans
