Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
FGF21,Fibroblast growth factor 21,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,0.85 [0.72-0.99],0.0367213448111723,trans
FGF21,Fibroblast growth factor 21,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.73 [0.54-1],0.0487802224819398,trans
FGF21,Fibroblast growth factor 21,Chapter I Certain infectious and parasitic diseases,AB1_OTHER_BACTERIAL,Wald ratio,1,0.79 [0.62-1],0.052671898731023,trans
FGF21,Fibroblast growth factor 21,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,24,1.07 [0.99-1.14],0.0853440329604552,trans
FGF21,Fibroblast growth factor 21,Chapter II Neoplasms,CD2_BENIGN_COLORECANI,Inverse variance weighted,17,0.96 [0.91-1.01],0.130614305092817,trans
FGF21,Fibroblast growth factor 21,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,1.07 [0.98-1.16],0.133300592531472,trans
FGF21,Fibroblast growth factor 21,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.05 [0.99-1.11],0.142966943634563,trans
FGF21,Fibroblast growth factor 21,Chapter V Mental and behavioural disorders,F5_ALCOHOLAC,Inverse variance weighted,3,0.96 [0.91-1.01],0.145526125276332,trans
FGF21,Fibroblast growth factor 21,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Wald ratio,1,1.04 [0.99-1.1],0.154339605986477,trans
FGF21,Fibroblast growth factor 21,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,0.97 [0.92-1.01],0.155664001454653,trans
FGF21,Fibroblast growth factor 21,Chapter X Diseases of the respiratory system,COPD_EARLY,Inverse variance weighted,3,1.07 [0.97-1.18],0.157964346008608,trans
FGF21,Fibroblast growth factor 21,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,1.09 [0.96-1.23],0.173991577203267,trans
FGF21,Fibroblast growth factor 21,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1.05 [0.98-1.13],0.191905024704187,trans
FGF21,Fibroblast growth factor 21,Chapter XI Diseases of the digestive system,K11_OTHDIG,Inverse variance weighted,12,0.96 [0.9-1.02],0.198797560761218,trans
FGF21,Fibroblast growth factor 21,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.02 [0.99-1.06],0.230477361192531,trans
FGF21,Fibroblast growth factor 21,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_GLUCOPANCREAS,Wald ratio,1,0.95 [0.87-1.03],0.237487418364019,trans
FGF21,Fibroblast growth factor 21,Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,Inverse variance weighted,7,1.06 [0.95-1.19],0.299731608233606,trans
FGF21,Fibroblast growth factor 21,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,Inverse variance weighted,21,1.03 [0.98-1.08],0.302336223022345,trans
FGF21,Fibroblast growth factor 21,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.04 [0.96-1.12],0.326601878088995,trans
FGF21,Fibroblast growth factor 21,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,1.15 [0.86-1.54],0.333363123500888,trans
FGF21,Fibroblast growth factor 21,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,Inverse variance weighted,11,1.02 [0.98-1.05],0.338037467071098,trans
FGF21,Fibroblast growth factor 21,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,13,1.03 [0.97-1.1],0.364750835652176,trans
FGF21,Fibroblast growth factor 21,Chapter IX Diseases of the circulatory system,I9_SEQULAE,Inverse variance weighted,4,0.97 [0.91-1.03],0.367198833432419,trans
FGF21,Fibroblast growth factor 21,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.07 [0.93-1.23],0.372289863064346,trans
