Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
PRND,Prion-like protein doppel,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.08 [1.05-1.12],2.58766447231001e-06,trans
PRND,Prion-like protein doppel,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.41 [1.21-1.64],1.34926146581605e-05,trans
PRND,Prion-like protein doppel,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.16 [1.07-1.25],0.000166130054429527,trans
PRND,Prion-like protein doppel,Chapter XI Diseases of the digestive system,K11_INTESTOTH,Inverse variance weighted,10,1.2 [1.05-1.37],0.00711320069963833,trans
PRND,Prion-like protein doppel,Chapter XI Diseases of the digestive system,K11_OTHFUNC,Wald ratio,1,0.78 [0.62-0.98],0.0321918144165531,trans
PRND,Prion-like protein doppel,Chapter XI Diseases of the digestive system,K11_OESSTODUO,Wald ratio,1,1.54 [1.01-2.34],0.0439118868212603,trans
PRND,Prion-like protein doppel,Chapter XIV Diseases of the genitourinary system,N14_URINOTH,Inverse variance weighted,2,1.22 [1-1.49],0.0485041398860881,trans
PRND,Prion-like protein doppel,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,24,1.07 [1-1.15],0.0636513897666319,trans
PRND,Prion-like protein doppel,Chapter XIV Diseases of the genitourinary system,N14_DIALYSIS,Inverse variance weighted,4,0.94 [0.87-1.01],0.0776843928902841,trans
PRND,Prion-like protein doppel,Chapter VI Diseases of the nervous system,G6_EPIPAROX,Inverse variance weighted,11,1.5 [0.94-2.41],0.0893319276791032,trans
PRND,Prion-like protein doppel,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.79 [0.57-1.09],0.148615972605071,trans
