Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
CDCP1,CUB domain-containing protein 1,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.1 [1.08-1.13],3.89659300608715e-19,trans
CDCP1,CUB domain-containing protein 1,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.11 [1.08-1.14],1.27315341877827e-16,trans
CDCP1,CUB domain-containing protein 1,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.13 [1.1-1.17],3.06036929217316e-16,trans
CDCP1,CUB domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.42 [1.24-1.62],4.40177552881905e-07,trans
CDCP1,CUB domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Wald ratio,1,1.27 [1.16-1.39],4.40177552881907e-07,trans
CDCP1,CUB domain-containing protein 1,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.15 [1.08-1.23],2.26600725531618e-05,trans
CDCP1,CUB domain-containing protein 1,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.14 [1.07-1.22],6.20599727179404e-05,trans
CDCP1,CUB domain-containing protein 1,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.02 [1.01-1.04],0.00015057927966356,trans
CDCP1,CUB domain-containing protein 1,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.09 [1.04-1.15],0.000153106845867529,trans
CDCP1,CUB domain-containing protein 1,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.2 [1.09-1.33],0.000187620358815546,trans
CDCP1,CUB domain-containing protein 1,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.18 [1.08-1.29],0.000353284314126305,trans
CDCP1,CUB domain-containing protein 1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.03 [1.01-1.04],0.000869354431467274,trans
CDCP1,CUB domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,1.19 [1.07-1.32],0.00102540918678182,trans
CDCP1,CUB domain-containing protein 1,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.43 [1.16-1.78],0.00102635412118283,trans
CDCP1,CUB domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.03 [1.01-1.06],0.00370071965095227,trans
CDCP1,CUB domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,1.08 [1.02-1.14],0.00988960413801865,trans
