Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
AGR2,Anterior gradient protein 2 homolog,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.14 [1.05-1.23],0.0012606975062423,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,1.25 [1.06-1.47],0.00640305724145395,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPOOSMNAT,Wald ratio,1,1.16 [1.04-1.3],0.00640305724145395,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,1.12 [1.02-1.23],0.0213310802527269,trans
AGR2,Anterior gradient protein 2 homolog,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,0.78 [0.62-0.99],0.0387297623470111,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_PARATHYRO,Inverse variance weighted,10,0.96 [0.91-1],0.0460377549374916,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XI Diseases of the digestive system,K11_GULC,Wald ratio,1,1.16 [1-1.35],0.0522655386731974,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,Inverse variance weighted,5,1.04 [1-1.08],0.057989771875487,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,Inverse variance weighted,5,1.04 [1-1.09],0.0607951312921624,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,GOUT_NOS,Inverse variance weighted,14,1.03 [1-1.06],0.0661716985576609,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ENDOGLAND,Inverse variance weighted,2,0.83 [0.68-1.02],0.0703560504170724,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,Inverse variance weighted,24,1.02 [1-1.05],0.0723848754796424,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERPARA,Inverse variance weighted,10,0.96 [0.92-1],0.0754444439634512,trans
AGR2,Anterior gradient protein 2 homolog,Chapter IX Diseases of the circulatory system,I9_CONDUCTIO,Inverse variance weighted,4,1.07 [0.99-1.15],0.10017769764562,trans
AGR2,Anterior gradient protein 2 homolog,Chapter IX Diseases of the circulatory system,I9_ATHSCLE,Inverse variance weighted,13,1.04 [0.99-1.09],0.109643469313614,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XI Diseases of the digestive system,K11_OTHFUNC,Wald ratio,1,0.83 [0.65-1.05],0.122885985993591,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Wald ratio,1,0.96 [0.91-1.01],0.124283694454335,trans
AGR2,Anterior gradient protein 2 homolog,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Wald ratio,1,1.07 [0.98-1.17],0.131002252273323,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XI Diseases of the digestive system,K11_GASTRODUOULC,Inverse variance weighted,4,1.12 [0.96-1.31],0.145640027985686,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,35,1.03 [0.99-1.06],0.148550760219733,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XI Diseases of the digestive system,COLITNONINFNAS,Wald ratio,1,1.18 [0.94-1.46],0.149773000628979,trans
AGR2,Anterior gradient protein 2 homolog,Chapter IX Diseases of the circulatory system,I9_PAROXTAC,Inverse variance weighted,7,0.96 [0.9-1.02],0.173825066977968,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSALGIANAS,Inverse variance weighted,2,1.1 [0.96-1.27],0.174715432298509,trans
AGR2,Anterior gradient protein 2 homolog,"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,Wald ratio,1,1.08 [0.97-1.2],0.1814340163359,trans
AGR2,Anterior gradient protein 2 homolog,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,0.96 [0.89-1.02],0.186941379221021,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,Inverse variance weighted,27,0.93 [0.85-1.03],0.187013631148368,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,0.97 [0.92-1.02],0.201956925784906,trans
AGR2,Anterior gradient protein 2 homolog,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHERJOINT,Inverse variance weighted,16,0.94 [0.84-1.04],0.216291491420463,trans
