Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
NID1,Nidogen-1,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,0.62 [0.49-0.8],0.000156544574200661,trans
NID1,Nidogen-1,Chapter V Mental and behavioural disorders,F5_DEPRESSION_DYSTHYMIA,Inverse variance weighted,24,1.09 [1.02-1.18],0.0164014006765856,trans
NID1,Nidogen-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_RHEUMA,Inverse variance weighted,22,1.06 [1.01-1.13],0.0329934830833186,trans
NID1,Nidogen-1,Chapter IX Diseases of the circulatory system,I9_STR,Inverse variance weighted,3,0.89 [0.77-1.03],0.119212372769003,trans
NID1,Nidogen-1,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.11 [0.94-1.3],0.208979472577503,trans
NID1,Nidogen-1,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,21,1.01 [0.99-1.03],0.211028103654674,trans
NID1,Nidogen-1,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.05 [0.97-1.13],0.241558977511012,trans
NID1,Nidogen-1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.16 [0.9-1.49],0.254525827490796,trans
NID1,Nidogen-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,5,1.1 [0.93-1.32],0.268947660516905,trans
NID1,Nidogen-1,Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,0.94 [0.83-1.07],0.334306355905886,trans
NID1,Nidogen-1,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Wald ratio,1,0.93 [0.8-1.09],0.368287789167921,trans
NID1,Nidogen-1,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,1.02 [0.97-1.07],0.406066012977182,trans
NID1,Nidogen-1,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,3,1.16 [0.79-1.69],0.450058865550409,trans
NID1,Nidogen-1,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,6,1.02 [0.97-1.07],0.466993026809501,trans
NID1,Nidogen-1,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,4,1.01 [0.99-1.03],0.490899641511653,trans
NID1,Nidogen-1,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Wald ratio,1,0.92 [0.67-1.25],0.579395144414669,trans
NID1,Nidogen-1,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,4,0.96 [0.83-1.11],0.582804939546968,trans
NID1,Nidogen-1,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,61,1.01 [0.96-1.07],0.586070323402976,trans
NID1,Nidogen-1,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,0.98 [0.92-1.05],0.620020588858855,trans
NID1,Nidogen-1,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,0.99 [0.95-1.04],0.654123748316079,trans
NID1,Nidogen-1,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Wald ratio,1,1.05 [0.84-1.31],0.678690519052127,trans
NID1,Nidogen-1,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.99 [0.72-1.36],0.934786084857138,trans
