Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,ADA2,Adenosine deaminase 2,25914,281,1.78 [1.41-2.24],1.1292886658172127e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22589,250,2.20 [1.59-3.05],2.259238441495332e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,ADAMTSL2,ADAMTS-like protein 2,22655,248,2.82 [2.09-3.81],1.3997285792268304e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,AGRN,Agrin,26206,282,1.90 [1.44-2.52],7.516372737559144e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,AREG,Amphiregulin,25988,274,1.63 [1.36-1.95],7.862361903082298e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",22032,240,2.36 [1.71-3.27],2.1457682544687333e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,C7,Complement component C7,22163,246,2.91 [2.00-4.23],2.057930691643349e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CALCA,Calcitonin,25880,275,1.41 [1.22-1.64],6.403994812433647e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CD302,CD302 antigen,25988,274,2.03 [1.50-2.76],5.317562664206639e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CD80,T-lymphocyte activation antigen CD80,22662,244,2.31 [1.73-3.08],1.3584884132630725e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CDCP1,CUB domain-containing protein 1,25926,277,1.74 [1.45-2.08],1.2866358638972902e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CDH2,Cadherin-2,26090,278,1.93 [1.45-2.57],5.528540354045038e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",22602,250,1.73 [1.38-2.18],2.250373385691937e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CHGA,Chromogranin-A,22655,248,1.32 [1.17-1.49],6.000294332600986e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CHI3L1,Chitinase-3-like protein 1,25474,277,1.35 [1.20-1.52],5.927009728868314e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CKAP4,Cytoskeleton-associated protein 4,26252,281,2.33 [1.68-3.25],4.993504990175722e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,COL6A3,Collagen alpha-3(VI) chain,26406,282,2.21 [1.67-2.93],3.26860858771092e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CSF1,Macrophage colony-stimulating factor 1,26206,282,2.62 [1.85-3.69],4.300053741473279e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CTSL,Cathepsin L1,26090,278,2.55 [1.72-3.79],3.540709419247855e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,CXCL9,C-X-C motif chemokine 9,26206,282,1.36 [1.19-1.55],3.94096592455086e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,DLL1,Delta-like protein 1,26162,279,2.31 [1.65-3.24],1.2264100675304125e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,DSC2,Desmocollin-2,25768,277,1.86 [1.42-2.44],7.800393042770846e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,EDA2R,Tumor necrosis factor receptor superfamily member 27,26334,282,1.93 [1.46-2.55],3.5921367173579426e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,EFNA4,Ephrin-A4,25882,277,2.67 [1.94-3.66],1.2812959415052e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,EPHA2,Ephrin type-A receptor 2,25162,262,2.55 [1.93-3.39],7.757761769821591e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,FABP1,"Fatty acid-binding protein, liver",26072,281,1.26 [1.14-1.39],9.05394764102522e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,FGFR2,Fibroblast growth factor receptor 2,26162,279,3.48 [2.28-5.31],7.159318502106896e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,FSTL3,Follistatin-related protein 3,26033,281,2.14 [1.57-2.90],1.1263274914711898e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,GAST,Gastrin,22602,250,1.26 [1.16-1.37],1.3287351044417315e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,GDF15,Growth/differentiation factor 15,26406,282,1.72 [1.49-1.97],2.996282525598087e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,GFRA1,GDNF family receptor alpha-1,26302,280,2.36 [1.65-3.36],2.41067280112748e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,GOT1,"Aspartate aminotransferase, cytoplasmic",22655,248,1.81 [1.43-2.28],5.470968934873577e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,HGF,Hepatocyte growth factor,26394,282,1.87 [1.42-2.46],9.63596840616688e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,IGFBP7,Insulin-like growth factor-binding protein 7,26406,282,2.14 [1.66-2.77],5.013546119981955e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,IGFBPL1,Insulin-like growth factor-binding protein-like 1,26090,278,1.93 [1.46-2.54],2.978936497915569e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,IGLC2,Immunoglobulin lambda constant 2,22660,250,1.82 [1.43-2.32],1.313855639526069e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,IGSF3,Immunoglobulin superfamily member 3,25988,274,1.78 [1.45-2.18],2.7359517424330952e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,IL15,Interleukin-15,26073,281,1.89 [1.43-2.50],6.22311725533524e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,IL18BP,Interleukin-18-binding protein,26157,282,2.14 [1.59-2.87],5.453366406151467e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,ITGBL1,Integrin beta-like protein 1,22655,248,2.27 [1.74-2.97],1.7857996607485132e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,KRT18,"Keratin, type I cytoskeletal 18",25988,274,1.33 [1.19-1.49],6.532630700727197e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,LGALS4,Galectin-4,26072,281,1.52 [1.27-1.83],5.132117067639577e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,LGALS9,Galectin-9,26070,281,2.11 [1.58-2.81],3.659023529154765e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,LMNB2,Lamin-B2,22602,250,2.53 [1.79-3.56],1.1010430997871786e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,NECTIN2,Nectin-2,26058,278,2.24 [1.61-3.13],1.892192751022708e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,NHLRC3,NHL repeat-containing protein 3,21624,236,2.41 [1.63-3.55],9.59752308793373e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,NPC2,NPC intracellular cholesterol transporter 2,22271,243,1.93 [1.46-2.53],2.874826049017217e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,NPDC1,Neural proliferation differentiation and control protein 1,26090,278,2.12 [1.59-2.82],2.8391646959897445e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,OCLN,Occludin,22637,251,1.70 [1.35-2.15],9.323044589984291e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,PALM2,Paralemmin-2,22602,250,1.91 [1.51-2.42],8.10876394190764e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,PLA2G15,Phospholipase A2 group XV,26162,279,2.77 [1.94-3.96],2.2221677888558653e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,PLAUR,Urokinase plasminogen activator surface receptor,25891,280,2.55 [1.77-3.67],4.541607157593574e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,PTS,6-pyruvoyl tetrahydrobiopterin synthase,25387,263,1.45 [1.23-1.71],8.995533655692667e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,RBFOX3,RNA binding protein fox-1 homolog 3,22637,251,1.93 [1.58-2.35],7.105674364024592e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,RNASE6,Ribonuclease K6,22520,248,2.15 [1.66-2.79],6.859623705986414e-09
