Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Menorrhagia,ADGRG2,Adhesion G-protein coupled receptor G2,11737,299,0.36 [0.24-0.52],1.0386962038895537e-07
Chapter XIV Diseases of the genitourinary system,Menorrhagia,AHNAK,Neuroblast differentiation-associated protein AHNAK,9903,258,0.38 [0.25-0.57],3.406435585069097e-06
Chapter XIV Diseases of the genitourinary system,Menorrhagia,AREG,Amphiregulin,11692,297,1.48 [1.27-1.72],5.400945736788188e-07
Chapter XIV Diseases of the genitourinary system,Menorrhagia,C1QA,Complement C1q subcomponent subunit A,11809,303,3.67 [2.46-5.49],2.204133526382728e-10
Chapter XIV Diseases of the genitourinary system,Menorrhagia,CDH3,Cadherin-3,11851,303,2.46 [1.95-3.10],4.030213469016431e-14
Chapter XIV Diseases of the genitourinary system,Menorrhagia,CGA,Glycoprotein hormones alpha chain,11736,302,0.72 [0.65-0.80],1.2303645164213722e-09
Chapter XIV Diseases of the genitourinary system,Menorrhagia,CHRDL2,Chordin-like protein 2,11737,299,2.36 [2.03-2.73],1.0084145181678685e-29
Chapter XIV Diseases of the genitourinary system,Menorrhagia,COL9A1,Collagen alpha-1(IX) chain,11734,303,0.50 [0.38-0.66],1.1441085187317837e-06
Chapter XIV Diseases of the genitourinary system,Menorrhagia,CRHBP,Corticotropin-releasing factor-binding protein,11753,304,0.46 [0.33-0.63],3.2366115061777275e-06
Chapter XIV Diseases of the genitourinary system,Menorrhagia,CRLF1,Cytokine receptor-like factor 1,11809,308,2.74 [1.91-3.91],3.324329514058408e-08
Chapter XIV Diseases of the genitourinary system,Menorrhagia,DPP4,Dipeptidyl peptidase 4,11496,303,0.39 [0.27-0.55],1.5523183330858188e-07
Chapter XIV Diseases of the genitourinary system,Menorrhagia,EPO,Erythropoietin,11734,303,1.34 [1.23-1.46],2.2154126107088327e-11
Chapter XIV Diseases of the genitourinary system,Menorrhagia,FGF23,Fibroblast growth factor 23,11835,304,1.57 [1.44-1.71],1.4596864544084228e-24
Chapter XIV Diseases of the genitourinary system,Menorrhagia,FSHB,Follitropin subunit beta,9903,258,0.35 [0.28-0.44],7.93258734326551e-20
Chapter XIV Diseases of the genitourinary system,Menorrhagia,ITGAV,Integrin alpha-V,11850,304,0.24 [0.15-0.38],2.7204913274472027e-09
Chapter XIV Diseases of the genitourinary system,Menorrhagia,KLK4,Kallikrein-4,11850,304,1.51 [1.31-1.75],2.8577849691066882e-08
Chapter XIV Diseases of the genitourinary system,Menorrhagia,LEFTY2,Left-right determination factor 2,11839,304,1.83 [1.58-2.12],6.890036009963887e-16
Chapter XIV Diseases of the genitourinary system,Menorrhagia,MEGF10,Multiple epidermal growth factor-like domains protein 10,11753,304,0.57 [0.45-0.73],9.11369259407349e-06
Chapter XIV Diseases of the genitourinary system,Menorrhagia,MMP10,Stromelysin-2,11748,304,1.46 [1.27-1.67],3.95768440812358e-08
Chapter XIV Diseases of the genitourinary system,Menorrhagia,PAEP,Glycodelin,11670,303,1.38 [1.30-1.46],3.7258806270797983e-25
Chapter XIV Diseases of the genitourinary system,Menorrhagia,PRND,Prion-like protein doppel,10164,265,1.55 [1.27-1.88],9.94034622161063e-06
Chapter XIV Diseases of the genitourinary system,Menorrhagia,PROK1,Prokineticin-1,11734,303,1.31 [1.18-1.45],2.253481619751642e-07
Chapter XIV Diseases of the genitourinary system,Menorrhagia,RSPO1,R-spondin-1,11670,303,2.73 [2.11-3.51],1.0613262353218614e-14
Chapter XIV Diseases of the genitourinary system,Menorrhagia,RSPO3,R-spondin-3,11850,304,2.12 [1.54-2.91],3.583113521605264e-06
Chapter XIV Diseases of the genitourinary system,Menorrhagia,SEZ6L2,Seizure 6-like protein 2,11692,297,3.64 [2.61-5.09],3.375910767158866e-14
Chapter XIV Diseases of the genitourinary system,Menorrhagia,SFRP1,Secreted frizzled-related protein 1,11632,303,1.71 [1.38-2.12],9.939113385285369e-07
Chapter XIV Diseases of the genitourinary system,Menorrhagia,SMOC2,SPARC-related modular calcium-binding protein 2,11809,308,2.03 [1.65-2.51],3.9538819194222224e-11
Chapter XIV Diseases of the genitourinary system,Menorrhagia,STC2,Stanniocalcin-2,11720,301,2.61 [1.83-3.74],1.548570197484557e-07
Chapter XIV Diseases of the genitourinary system,Menorrhagia,TFRC,Transferrin receptor protein 1,11776,307,1.90 [1.56-2.32],2.0348587364269563e-10
Chapter XIV Diseases of the genitourinary system,Menorrhagia,TSPAN1,Tetraspanin-1,11530,304,1.64 [1.43-1.88],2.945777097471444e-12
Chapter XIV Diseases of the genitourinary system,Menorrhagia,VTCN1,V-set domain-containing T-cell activation inhibitor 1,11454,296,1.95 [1.54-2.47],3.5878628968342465e-08
Chapter XIV Diseases of the genitourinary system,Menorrhagia,VWC2,Brorin,11629,303,2.17 [1.67-2.82],7.257518027205357e-09
