Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19822,802,1.34 [1.16-1.54],3.899208955403721e-05
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19198,230,1.49 [1.16-1.92],0.0017369459624164
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21991,137,1.45 [1.05-1.99],0.024331323747104
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,14803,792,1.76 [1.53-2.04],1.2656988997365022e-14
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,19906,89,1.66 [1.12-2.47],0.011452399938517
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19490,52,1.87 [1.15-3.06],0.0122629876242469
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22006,116,1.44 [1.01-2.04],0.0427380459844335
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23093,62,1.84 [1.16-2.90],0.0094097825148221
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23086,55,1.92 [1.18-3.11],0.0084122250260657
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21830,380,1.34 [1.10-1.63],0.0036848359248368
BRK1,Protein BRICK1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21598,148,1.61 [1.19-2.18],0.0022174722804044
BRK1,Protein BRICK1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18200,231,1.31 [1.02-1.69],0.0364316902444805
