Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19916,805,1.23 [1.10-1.37],0.0002460899353444
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19301,236,1.29 [1.06-1.57],0.0121438615750544
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22078,141,1.38 [1.07-1.77],0.0125866969168083
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,14887,802,1.22 [1.09-1.36],0.0007268123394657
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20007,89,1.43 [1.04-1.96],0.0266123407152748
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19588,52,1.92 [1.29-2.86],0.0014016779947445
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22074,83,1.40 [1.01-1.94],0.0460539094460189
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Mycoses,22849,41,1.81 [1.16-2.84],0.0092804315971034
GLO1,Lactoylglutathione lyase,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",18087,48,1.54 [1.00-2.37],0.0496454426885849
GLO1,Lactoylglutathione lyase,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",18092,53,1.63 [1.09-2.44],0.0170550814459215
GLO1,Lactoylglutathione lyase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20588,540,1.26 [1.11-1.44],0.0005695852727263
GLO1,Lactoylglutathione lyase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19564,503,1.15 [1.00-1.32],0.0450838970862517
GLO1,Lactoylglutathione lyase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18237,1421,1.21 [1.11-1.32],2.457119748078881e-05
GLO1,Lactoylglutathione lyase,Chapter IX Diseases of the circulatory system,Peripheral artery disease,21938,162,1.40 [1.11-1.78],0.0049119785609911
GLO1,Lactoylglutathione lyase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21085,682,1.24 [1.09-1.40],0.0008076675072462
GLO1,Lactoylglutathione lyase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21059,656,1.22 [1.07-1.38],0.0024448422245505
GLO1,Lactoylglutathione lyase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18084,1268,1.17 [1.07-1.28],0.0009294943909791
GLO1,Lactoylglutathione lyase,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,17984,1168,1.19 [1.08-1.31],0.0005482310065746
GLO1,Lactoylglutathione lyase,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,16864,48,1.91 [1.26-2.90],0.0021584707409444
GLO1,Lactoylglutathione lyase,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",16915,99,1.43 [1.06-1.93],0.0197193597048878
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,Any mental disorder,19743,669,1.47 [1.30-1.66],6.487958265238316e-10
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",19402,328,1.53 [1.29-1.82],1.8213226942730485e-06
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",22721,256,1.45 [1.19-1.76],0.0001678306987033
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",22812,197,1.54 [1.24-1.91],0.0001124438990381
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,Acute alcohol intoxication,21216,76,1.49 [1.05-2.11],0.0252866044844141
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",19150,76,1.51 [1.06-2.14],0.0211806409463885
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,Alcohol dependence,21253,113,1.87 [1.40-2.49],2.1548395745247537e-05
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,Smoking dependency,21254,79,1.61 [1.14-2.27],0.0067316976812089
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19336,262,1.51 [1.25-1.82],1.4625948865499766e-05
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,Depression,22113,224,1.38 [1.13-1.69],0.0016151918949076
GLO1,Lactoylglutathione lyase,Chapter V Mental and behavioural disorders,Depression or dysthymia,19055,191,1.42 [1.14-1.77],0.0017355607184983
GLO1,Lactoylglutathione lyase,Chapter VI Diseases of the nervous system,Neurological diseases,19702,1293,1.15 [1.05-1.25],0.0028754331169002
GLO1,Lactoylglutathione lyase,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,21962,533,1.17 [1.03-1.34],0.0203737877395561
GLO1,Lactoylglutathione lyase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15714,3695,1.10 [1.03-1.17],0.0067109691406309
GLO1,Lactoylglutathione lyase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",16578,2415,1.15 [1.06-1.24],0.0003221389391122
GLO1,Lactoylglutathione lyase,Chapter IX Diseases of the circulatory system,Hypertension,16624,2461,1.14 [1.06-1.23],0.0004087237438131
