Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17682,720,1.53 [1.05-2.24],0.0287550688343412
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17104,200,2.21 [1.11-4.39],0.0236653988327655
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19417,337,1.90 [1.11-3.25],0.018638767304022
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter II Neoplasms,Other benign neoplasms of skin,20463,114,0.35 [0.14-0.91],0.0311486830115859
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,19070,141,2.42 [1.04-5.64],0.0403480054046696
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",19070,140,2.55 [1.11-5.88],0.0279997725361598
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter VI Diseases of the nervous system,Epilepsy,19117,143,0.40 [0.17-0.94],0.0363924259088074
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter VI Diseases of the nervous system,Other sleep disorders,19173,199,2.03 [1.06-3.90],0.033755879508512
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter VI Diseases of the nervous system,Sleep apnoea,19949,156,2.69 [1.37-5.28],0.0041659586063636
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,18242,330,0.43 [0.24-0.76],0.0041308193180409
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diseases of middle ear and mastoid,20491,119,0.27 [0.11-0.68],0.0055235818159288
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12656,63,3.20 [1.10-9.29],0.0322575111099459
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",18232,1383,1.43 [1.06-1.92],0.0184493840393808
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter IX Diseases of the circulatory system,Angina pectoris,17610,761,1.57 [1.07-2.31],0.0225148488808053
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,18006,1178,1.42 [1.03-1.96],0.0321074506263577
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter X Diseases of the respiratory system,Chronic sinusitis,19317,65,0.19 [0.06-0.65],0.0078039863981489
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter XI Diseases of the digestive system,Hernia,17560,1777,0.73 [0.56-0.95],0.021233466054298
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter XI Diseases of the digestive system,Inguinal hernia,16776,993,0.67 [0.48-0.95],0.0240180587475234
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",19543,303,0.52 [0.29-0.94],0.0317392562968506
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter XI Diseases of the digestive system,Cholelithiasis,19458,218,0.48 [0.24-0.97],0.0416862672838089
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,15591,917,1.44 [1.01-2.06],0.046408715691063
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,14899,225,2.45 [1.27-4.73],0.007612814463313
ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,16625,230,1.91 [1.05-3.49],0.0340766430240076
