Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23564,108,0.80 [0.64-1.00],0.0484853636481228
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter II Neoplasms,Other benign neoplasms of skin,23484,134,0.82 [0.67-1.00],0.0450876719430769
VPS37A,Vacuolar protein sorting-associated protein 37A,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,22884,171,1.19 [1.01-1.41],0.0370615136566261
VPS37A,Vacuolar protein sorting-associated protein 37A,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,21861,174,0.79 [0.65-0.97],0.021303187554633
VPS37A,Vacuolar protein sorting-associated protein 37A,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",21861,173,0.79 [0.65-0.96],0.0174286056233693
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter VI Diseases of the nervous system,Epilepsy,21893,164,0.77 [0.65-0.93],0.0053099831491318
VPS37A,Vacuolar protein sorting-associated protein 37A,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,22951,96,0.78 [0.62-0.99],0.0416956557967453
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15930,3737,0.90 [0.86-0.95],2.418317276013489e-05
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20896,1659,0.90 [0.84-0.95],0.0003621627010594
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,Angina pectoris,20164,927,0.86 [0.80-0.93],0.0002819725979828
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",23397,163,0.83 [0.70-1.00],0.0480759142763928
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20630,1417,0.91 [0.85-0.97],0.0037695552183139
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,Conduction disorders,18550,167,0.83 [0.69-0.99],0.0380215580480473
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12135,601,0.79 [0.71-0.88],8.167769555955733e-06
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18511,128,0.65 [0.53-0.81],7.744007023816838e-05
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter IX Diseases of the circulatory system,Varicose veins,22458,335,0.87 [0.77-0.99],0.0333006103603267
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter X Diseases of the respiratory system,Pleural effusion,21282,132,0.81 [0.66-0.99],0.0356171180083794
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XI Diseases of the digestive system,Chronic gastritis,17870,113,0.79 [0.64-0.99],0.0365821725469239
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XI Diseases of the digestive system,Diseases of liver,22756,143,0.76 [0.63-0.92],0.0058078868696443
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,20471,1471,0.93 [0.88-0.99],0.0205779639803587
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,23323,91,0.77 [0.60-0.98],0.0350391234836779
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,16897,87,1.29 [1.03-1.62],0.0293017236046067
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",23334,84,1.29 [1.02-1.63],0.0322710399482821
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,23338,74,1.45 [1.14-1.84],0.0024812744738609
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,16978,168,0.83 [0.69-0.99],0.036132756228656
VPS37A,Vacuolar protein sorting-associated protein 37A,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,20941,382,0.89 [0.79-1.00],0.0469981169249831
