Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15466,42,0.34 [0.15-0.75],0.00720989390182
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter II Neoplasms,Other benign neoplasms of skin,19743,113,0.62 [0.39-1.00],0.0493191764726142
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",16522,217,1.38 [1.01-1.89],0.040079372009918
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter V Mental and behavioural disorders,Depression,18882,187,1.40 [1.01-1.96],0.0465596081909079
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,19508,40,1.98 [1.02-3.83],0.0423262054513438
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2165,40,2.21 [1.04-4.69],0.0383043644574302
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13379,3052,0.87 [0.78-0.97],0.0135201966952235
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17607,1355,0.80 [0.69-0.93],0.0026260825673216
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter IX Diseases of the circulatory system,Angina pectoris,17004,752,0.68 [0.56-0.83],0.0001001774374686
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,17384,1151,0.82 [0.70-0.96],0.0141645845522755
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,10261,498,0.76 [0.60-0.96],0.019990124276852
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,15680,112,0.52 [0.32-0.84],0.0076773467907295
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,15542,556,0.76 [0.61-0.93],0.0097677202157181
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,15123,137,0.53 [0.34-0.82],0.004196344569523
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",18465,48,0.89 [0.89-0.89],0.0
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,15070,889,1.24 [1.05-1.46],0.0126720088438737
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",17092,889,1.23 [1.04-1.45],0.0137425813562924
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,14312,131,0.45 [0.28-0.71],0.0005469364647926
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,14665,484,1.31 [1.05-1.63],0.0164732088251916
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),14202,21,0.27 [0.09-0.85],0.0257151690881873
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,19014,86,0.47 [0.27-0.83],0.0088086122114203
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,18973,45,1.93 [1.07-3.47],0.0277565745174365
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIV Diseases of the genitourinary system,Hydrocele,16156,87,0.51 [0.29-0.88],0.0162711023297138
ARL2BP,ADP-ribosylation factor-like protein 2-binding protein,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,16240,171,0.65 [0.44-0.96],0.0300952752531637
