Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20226,824,1.33 [1.22-1.45],5.3477891509320826e-11
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19604,243,1.64 [1.41-1.90],5.4614332523302437e-11
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15116,813,1.75 [1.61-1.91],2.114674340881168e-36
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20318,91,1.72 [1.37-2.17],3.844259217415493e-06
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19886,51,1.69 [1.24-2.31],0.0008936925671842
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22433,119,1.59 [1.30-1.95],5.974213038681482e-06
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Other septicaemia,22398,84,1.60 [1.26-2.03],0.0001118891558056
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23522,58,1.56 [1.16-2.09],0.002908738238618
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Mycoses,23201,42,1.71 [1.25-2.33],0.0008682728411049
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22268,390,1.25 [1.10-1.41],0.000380912423747
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22031,153,1.60 [1.34-1.91],2.430260293647698e-07
KRT19,"Keratin, type I cytoskeletal 19",Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",18595,270,1.22 [1.05-1.42],0.0101013676737579
KRT19,"Keratin, type I cytoskeletal 19",Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",18604,279,1.23 [1.06-1.42],0.0072759436579095
KRT19,"Keratin, type I cytoskeletal 19",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20908,564,1.72 [1.56-1.89],1.363082870743505e-28
KRT19,"Keratin, type I cytoskeletal 19",Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23581,133,1.29 [1.05-1.58],0.013404144304154
KRT19,"Keratin, type I cytoskeletal 19",Chapter II Neoplasms,Benign lipomatous neoplasm,23317,311,0.83 [0.71-0.97],0.0215527519220305
KRT19,"Keratin, type I cytoskeletal 19",Chapter II Neoplasms,Other benign neoplasms of skin,23523,136,1.25 [1.02-1.54],0.0334459065486591
