Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17270,700,1.71 [1.50-1.95],1.0512797787385195e-15
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16702,196,3.56 [2.88-4.42],2.737148527088518e-31
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19078,120,1.49 [1.10-2.02],0.0096449396496344
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12857,664,2.93 [2.56-3.35],1.6919381909336274e-54
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19042,84,1.46 [1.02-2.08],0.0385702897246487
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17320,73,4.35 [3.12-6.08],6.023442416229069e-18
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19908,83,1.45 [1.02-2.07],0.0388289069508326
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16974,48,3.44 [2.23-5.30],2.0388247201200116e-08
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19115,101,2.74 [2.06-3.63],3.573886936825465e-12
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19081,67,3.45 [2.51-4.75],2.9634041295803074e-14
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19995,54,1.83 [1.16-2.89],0.0093765382403922
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Mycoses,19733,37,1.74 [1.05-2.89],0.0305088478411282
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18964,326,1.87 [1.57-2.23],4.222736527779753e-12
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18763,125,1.94 [1.46-2.58],4.660051353584495e-06
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18861,223,1.89 [1.53-2.33],3.412465005672012e-09
INHBB,Inhibin beta B chain,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15639,44,1.83 [1.15-2.93],0.0115127239930849
INHBB,Inhibin beta B chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,17833,444,2.74 [2.36-3.19],1.7281787178147698e-39
INHBB,Inhibin beta B chain,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",18723,321,1.33 [1.10-1.60],0.0033053790833741
INHBB,Inhibin beta B chain,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",20038,113,1.53 [1.14-2.07],0.0051158883446934
INHBB,Inhibin beta B chain,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,20044,54,1.68 [1.10-2.58],0.0165586442017944
INHBB,Inhibin beta B chain,Chapter II Neoplasms,Other benign neoplasms of skin,19978,110,1.55 [1.12-2.13],0.0074936697037184
INHBB,Inhibin beta B chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19107,92,2.73 [2.07-3.61],1.6506770242963753e-12
INHBB,Inhibin beta B chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,18813,203,2.75 [2.23-3.40],6.417061890418072e-21
INHBB,Inhibin beta B chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,18813,203,2.75 [2.23-3.40],6.417061890418072e-21
INHBB,Inhibin beta B chain,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),16930,411,2.63 [2.24-3.09],6.8917078335801e-32
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,19880,51,2.07 [1.36-3.16],0.0007149805375201
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,15768,1169,1.60 [1.44-1.78],1.1164531428078852e-17
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,19504,156,1.53 [1.18-1.99],0.0013915611597312
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,17720,112,2.61 [1.98-3.43],9.848116136933196e-12
INHBB,Inhibin beta B chain,Chapter IX Diseases of the circulatory system,Peripheral artery disease,18960,139,2.54 [2.00-3.22],2.0322567798093384e-14
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,17709,101,2.58 [1.94-3.45],1.1732982337402867e-10
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,18171,563,1.90 [1.65-2.18],2.8589452859367016e-19
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,18156,548,1.85 [1.60-2.13],1.8354591182668298e-17
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,18611,137,1.73 [1.28-2.33],0.0003319866798342
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",18612,137,1.73 [1.28-2.33],0.0003327490414694
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,15644,1045,1.50 [1.34-1.69],5.724532683903392e-12
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",14742,143,1.66 [1.26-2.20],0.0003889000216889
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,15563,964,1.50 [1.33-1.69],4.58090518785264e-11
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,14639,40,3.14 [2.08-4.73],4.8087158734852827e-08
INHBB,Inhibin beta B chain,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",14680,81,5.13 [3.85-6.83],4.761334256941938e-29
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,Any mental disorder,17101,582,1.63 [1.41-1.88],1.6724373319467168e-11
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",16814,295,1.72 [1.41-2.09],6.114858284305331e-08
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",19618,223,1.45 [1.16-1.81],0.0009182246089353
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",19686,170,1.56 [1.22-1.99],0.0003930142856509
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,Alcohol dependence,18344,96,1.72 [1.24-2.39],0.0011814907391707
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,Smoking dependency,18330,76,2.06 [1.44-2.94],7.117294074903849e-05
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",16737,218,1.65 [1.32-2.07],1.084521089155539e-05
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,Depression,19108,185,1.49 [1.17-1.90],0.0014278206336619
INHBB,Inhibin beta B chain,Chapter V Mental and behavioural disorders,Depression or dysthymia,16510,163,1.68 [1.30-2.18],7.49843248647443e-05
INHBB,Inhibin beta B chain,Chapter VI Diseases of the nervous system,Neurological diseases,17137,1117,1.22 [1.09-1.36],0.000436707534282
INHBB,Inhibin beta B chain,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,15448,77,1.75 [1.18-2.58],0.0051390690144648
INHBB,Inhibin beta B chain,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,19994,56,1.95 [1.26-3.02],0.0028502150289047
INHBB,Inhibin beta B chain,Chapter VI Diseases of the nervous system,Epilepsy,18666,138,0.54 [0.39-0.75],0.0002672259531134
INHBB,Inhibin beta B chain,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,19814,74,2.10 [1.51-2.92],9.40071159515054e-06
INHBB,Inhibin beta B chain,Chapter VI Diseases of the nervous system,Hemiplegia,19790,50,1.64 [1.07-2.50],0.0227721755986308
INHBB,Inhibin beta B chain,Chapter VI Diseases of the nervous system,Other neurological diseases,19675,100,1.65 [1.20-2.28],0.002094432586798
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,19468,151,1.41 [1.08-1.85],0.0116495243247421
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,17594,120,1.59 [1.20-2.10],0.0012051072387005
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,17801,327,1.49 [1.24-1.78],1.486027139337719e-05
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,19258,190,1.33 [1.04-1.70],0.0212107034557331
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,19741,39,3.32 [2.24-4.92],2.0102424530143155e-09
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2191,39,3.14 [2.06-4.79],1.0176956970842129e-07
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",17589,39,3.53 [2.36-5.29],9.046834761693423e-10
INHBB,Inhibin beta B chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,19666,79,1.49 [1.02-2.17],0.037239971078868
INHBB,Inhibin beta B chain,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13516,3088,1.74 [1.60-1.89],1.0791923759664598e-39
INHBB,Inhibin beta B chain,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,19508,50,2.58 [1.76-3.78],1.2561678213772583e-06
INHBB,Inhibin beta B chain,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14301,2009,1.85 [1.69-2.03],1.4583260363475943e-38
INHBB,Inhibin beta B chain,Chapter IX Diseases of the circulatory system,Hypertension,14328,2036,1.89 [1.72-2.07],7.849240625598921e-42
