Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
BRDT,Bromodomain testis-specific protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21906,516,1.48 [1.19-1.83],0.0003754100800258
BRDT,Bromodomain testis-specific protein,Chapter II Neoplasms,Melanoma in situ,20559,37,2.74 [1.51-4.98],0.000903375930541
BRDT,Bromodomain testis-specific protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22349,2077,1.24 [1.11-1.39],0.0001881731251771
BRDT,Bromodomain testis-specific protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,23760,226,1.73 [1.27-2.37],0.0005513893862219
BRDT,Bromodomain testis-specific protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23238,2966,1.22 [1.11-1.34],3.2566509845216995e-05
BRDT,Bromodomain testis-specific protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic single thyroid nodule,22424,52,2.37 [1.43-3.91],0.0007511373368091
BRDT,Bromodomain testis-specific protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",20381,109,2.13 [1.44-3.15],0.0001646890540595
BRDT,Bromodomain testis-specific protein,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",23752,615,1.41 [1.16-1.73],0.0007806819830492
BRDT,Bromodomain testis-specific protein,Chapter X Diseases of the respiratory system,Emphysema,21205,159,2.17 [1.54-3.05],8.643372738770504e-06
BRDT,Bromodomain testis-specific protein,Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,23726,54,2.65 [1.59-4.42],0.0001904086410433
BRDT,Bromodomain testis-specific protein,Chapter XIV Diseases of the genitourinary system,Irregular menses,12874,106,0.38 [0.22-0.65],0.0004162524056517
