Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25391,901,1.41 [1.30-1.53],8.381763252260213e-17
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25412,144,1.63 [1.45-1.84],6.536072172811104e-16
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,26991,155,1.33 [1.11-1.60],0.0021194614876968
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20195,494,1.72 [1.58-1.88],8.462382349376397e-34
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26212,76,1.60 [1.36-1.88],9.677299958588388e-09
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,25657,45,1.69 [1.41-2.04],2.681974340653048e-08
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27444,107,1.55 [1.34-1.79],3.421820409885011e-09
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27404,67,1.61 [1.36-1.90],1.5488810237839618e-08
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Other viral diseases,27976,98,1.33 [1.05-1.70],0.017983861856559
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Mycoses,27781,43,1.51 [1.18-1.95],0.0013526410215503
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27148,394,1.41 [1.27-1.57],3.563581564688301e-10
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26902,148,1.47 [1.27-1.70],2.420012741032701e-07
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27006,252,1.39 [1.22-1.59],1.1282246365969287e-06
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",13666,284,1.20 [1.02-1.43],0.0321946969723836
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",24348,49,1.42 [1.08-1.86],0.0117813797811088
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,25897,807,1.49 [1.38-1.62],1.6414781000478474e-22
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter II Neoplasms,Benign neoplasm: Rectum,27857,48,1.36 [1.01-1.83],0.0402723126562301
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,28072,96,1.33 [1.06-1.67],0.0154934044894549
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter II Neoplasms,Leiomyoma of uterus,15159,688,0.75 [0.60-0.95],0.0151815777851634
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,27120,200,1.46 [1.28-1.66],1.6161309663664572e-08
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26999,343,1.42 [1.27-1.59],9.944621837621511e-10
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,26999,343,1.42 [1.27-1.59],9.944621837621511e-10
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),25782,355,1.50 [1.36-1.66],1.9452480184941736e-15
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,27662,77,1.41 [1.13-1.74],0.0020636676670066
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,27873,106,1.48 [1.25-1.76],7.456999063024128e-06
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24692,694,1.57 [1.44-1.71],3.0541797282993787e-26
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,26823,435,1.21 [1.05-1.40],0.0105600109705881
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26317,111,1.50 [1.28-1.76],7.281209249827104e-07
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Chapter IX Diseases of the circulatory system,Peripheral artery disease,27380,54,1.66 [1.40-1.98],9.552788025463532e-09
TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26305,99,1.51 [1.28-1.78],8.055939762001318e-07
