Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",9283,18,1.87 [1.08-3.26],0.0266564886826027
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter II Neoplasms,Benign neoplasm: Rectum,23653,39,1.51 [1.05-2.19],0.0276142354507297
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,20942,605,1.11 [1.00-1.23],0.0400832279913823
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter V Mental and behavioural disorders,Acute alcohol intoxication,22182,66,0.70 [0.51-0.95],0.0234003395425542
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter V Mental and behavioural disorders,"Acute alcohol intoxication, ICD10",23794,66,0.69 [0.51-0.94],0.0174864581609333
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",20128,66,0.69 [0.51-0.94],0.01839429116207
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,18653,1697,1.09 [1.02-1.16],0.0085769796200158
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,23619,36,0.66 [0.44-1.00],0.0483968099891019
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter IX Diseases of the circulatory system,"Hypertension, essential",19561,1135,1.10 [1.01-1.18],0.0197650788658189
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter IX Diseases of the circulatory system,Hypertension,19577,1151,1.08 [1.00-1.17],0.0388294825821416
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,16259,82,1.45 [1.12-1.87],0.0049513055457006
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter IX Diseases of the circulatory system,Other arrhythmias,21612,35,1.66 [1.13-2.45],0.0105906964571067
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XI Diseases of the digestive system,Inguinal hernia,20872,342,1.17 [1.03-1.33],0.016995438799277
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23138,646,1.15 [1.05-1.26],0.0036165114583481
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23010,518,1.20 [1.08-1.33],0.0008581019985028
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23006,514,1.20 [1.08-1.33],0.0007343468294217
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XI Diseases of the digestive system,Other diseases of intestine,18363,157,0.80 [0.65-0.97],0.0229846260274057
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XI Diseases of the digestive system,Diseases of liver,23258,107,0.65 [0.51-0.83],0.0004153866054954
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XI Diseases of the digestive system,Other diseases of liver,23211,60,0.67 [0.49-0.93],0.0151374560736793
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,21327,47,0.67 [0.47-0.95],0.0267357224660668
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21017,195,1.22 [1.03-1.44],0.0228871684797681
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIV Diseases of the genitourinary system,Urolithiasis,23572,206,1.18 [1.00-1.40],0.0454935919429099
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIV Diseases of the genitourinary system,Dysplasia of cervi uteri,9756,129,1.25 [1.01-1.54],0.0393684274757443
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIV Diseases of the genitourinary system,"All dysplastic lesions of the cervix uteri, vagina or vulva",13180,179,1.29 [1.08-1.53],0.0052929152944376
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIV Diseases of the genitourinary system,All dysplastic lesions of the cervix uteri,13189,172,1.28 [1.07-1.53],0.007920516122755
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIV Diseases of the genitourinary system,HSIL lesion of the cervix uteri,13204,98,1.30 [1.03-1.65],0.0283162804518549
CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",Chapter XIV Diseases of the genitourinary system,"HSIL lesion of the cervix uteri, vagina or vulva",13196,106,1.33 [1.06-1.66],0.0153261030084649
