Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PRG3,Proteoglycan 3,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",11911,261,0.65 [0.51-0.82],0.0002958974845628
PRG3,Proteoglycan 3,Chapter II Neoplasms,Leiomyoma of uterus,13246,620,0.83 [0.72-0.96],0.0150178600447968
PRG3,Proteoglycan 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,22970,80,1.52 [1.02-2.27],0.0388663917496985
PRG3,Proteoglycan 3,Chapter V Mental and behavioural disorders,Any mental disorder,21339,684,1.17 [1.01-1.35],0.032557318022307
PRG3,Proteoglycan 3,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",20923,268,1.39 [1.10-1.77],0.0056235105359588
PRG3,Proteoglycan 3,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",24228,202,1.44 [1.11-1.88],0.0069423130406718
PRG3,Proteoglycan 3,Chapter VI Diseases of the nervous system,Other sleep disorders,23142,154,0.74 [0.55-0.99],0.0443456454814221
PRG3,Proteoglycan 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,23189,166,0.66 [0.50-0.88],0.0039315206836577
PRG3,Proteoglycan 3,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",23275,502,0.84 [0.71-1.00],0.0471463399205223
PRG3,Proteoglycan 3,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",24510,51,0.56 [0.33-0.94],0.0283466136654746
PRG3,Proteoglycan 3,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",22913,140,0.73 [0.53-0.99],0.0461280501467855
PRG3,Proteoglycan 3,Chapter IX Diseases of the circulatory system,DVT of lower extremities,23520,88,1.60 [1.08-2.35],0.0182515668366532
PRG3,Proteoglycan 3,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",24467,85,1.57 [1.06-2.32],0.0256073563640791
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20816,1737,1.44 [1.31-1.58],1.2191351388098796e-14
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,23814,585,1.51 [1.29-1.75],1.2821075006024705e-07
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Chronic sinusitis,23320,91,1.73 [1.20-2.50],0.0035119873861984
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Nasal polyp,23326,97,4.22 [3.13-5.70],4.261093240444581e-21
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",23604,375,1.26 [1.04-1.53],0.0175830458024593
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Deviated nasal septum,23426,197,1.34 [1.03-1.74],0.0313194840361545
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,22510,789,1.86 [1.63-2.12],1.3713092752474398e-20
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",23040,714,1.88 [1.64-2.15],1.2316609763730573e-19
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Asthma,18791,714,1.89 [1.65-2.17],8.558670671995008e-20
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",18656,714,1.89 [1.65-2.17],1.0606070053383626e-19
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",18777,700,1.87 [1.63-2.14],8.903224549041574e-19
PRG3,Proteoglycan 3,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,23398,35,1.88 [1.04-3.37],0.0352314528167634
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,20113,500,1.23 [1.04-1.45],0.0160790537398194
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23829,663,1.20 [1.04-1.39],0.0132463648221579
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Crohn's disease NAS,23236,70,1.71 [1.10-2.64],0.0162964427228103
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,"Ulcerative colitis (strict definition, require KELA, min 2 HDR)",24483,113,2.12 [1.53-2.93],7.174966914124327e-06
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Ulcerative colitis,23279,113,2.12 [1.53-2.95],6.6929679847036735e-06
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",23263,97,2.32 [1.64-3.28],2.21210095128818e-06
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,18859,85,1.63 [1.10-2.41],0.0144025609013274
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Diseases of liver,23955,108,1.69 [1.20-2.38],0.0025789867444305
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Other diseases of liver,23907,60,1.77 [1.12-2.81],0.0154582774923647
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Diseases of the digestive system,23491,253,1.35 [1.07-1.70],0.0119053707143939
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,23395,157,1.37 [1.03-1.84],0.0324103035309305
PRG3,Proteoglycan 3,Chapter XI Diseases of the digestive system,GI-bleeding,23391,153,1.39 [1.03-1.86],0.0292513889470247
PRG3,Proteoglycan 3,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,24351,46,1.91 [1.14-3.20],0.0136763262635136
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,20447,1655,1.15 [1.05-1.27],0.0035740497543263
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,18905,113,1.63 [1.17-2.28],0.0043258564445819
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",24309,108,1.65 [1.17-2.32],0.0043150804744318
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,24322,96,1.98 [1.39-2.81],0.0001435541659255
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,19381,589,1.37 [1.17-1.60],8.86224403878976e-05
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",21665,589,1.35 [1.16-1.58],0.000157660433263
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,18906,114,1.46 [1.03-2.06],0.0331955953149918
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,18989,197,1.59 [1.22-2.06],0.0005641165322211
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,19427,249,1.28 [1.01-1.61],0.0380712129637576
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,24245,146,0.73 [0.55-0.97],0.0290500313395137
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,21969,46,1.89 [1.13-3.15],0.0148437163680357
PRG3,Proteoglycan 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,21516,65,0.57 [0.37-0.90],0.0151467875167473
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23273,162,1.53 [1.15-2.02],0.0030905383332499
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23417,27,3.04 [1.68-5.50],0.0002354306227537
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,Other disorders of breast,13253,49,1.89 [1.15-3.12],0.0126286492573604
PRG3,Proteoglycan 3,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,12355,2446,0.90 [0.83-0.98],0.0195360370780791
