Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TIMP3,Metalloproteinase inhibitor 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26165,824,1.06 [1.01-1.11],0.0236603918919619
TIMP3,Metalloproteinase inhibitor 3,Chapter II Neoplasms,Leiomyoma of uterus,15337,697,0.95 [0.90-1.00],0.0334054013978658
TIMP3,Metalloproteinase inhibitor 3,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26071,365,1.08 [1.01-1.16],0.0288030564815914
TIMP3,Metalloproteinase inhibitor 3,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",27909,116,0.88 [0.77-1.00],0.0435298472732037
TIMP3,Metalloproteinase inhibitor 3,Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),27197,120,1.17 [1.04-1.31],0.0086443126109425
TIMP3,Metalloproteinase inhibitor 3,Chapter IX Diseases of the circulatory system,DVT of lower extremities,27176,99,1.21 [1.07-1.37],0.0022833082735544
TIMP3,Metalloproteinase inhibitor 3,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",28285,94,1.19 [1.05-1.35],0.0083300344544857
TIMP3,Metalloproteinase inhibitor 3,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,24087,1979,1.05 [1.02-1.08],0.0014590681635032
TIMP3,Metalloproteinase inhibitor 3,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,28227,142,1.18 [1.07-1.31],0.0016155020891253
TIMP3,Metalloproteinase inhibitor 3,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,27834,216,1.11 [1.02-1.21],0.0196520070960241
TIMP3,Metalloproteinase inhibitor 3,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,27832,214,1.11 [1.02-1.21],0.0198006316720199
TIMP3,Metalloproteinase inhibitor 3,Chapter X Diseases of the respiratory system,Other diseases of pleura,27191,185,1.13 [1.03-1.24],0.0107986654006378
TIMP3,Metalloproteinase inhibitor 3,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,27599,87,1.24 [1.09-1.41],0.0014304087992064
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,20111,5222,1.03 [1.01-1.05],0.0072223314959379
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,27416,96,1.15 [1.01-1.30],0.0357087913939806
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",24422,1755,1.04 [1.01-1.08],0.0096703988819536
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),23313,646,1.07 [1.01-1.12],0.0142543509502243
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Acute appendicitis,28225,129,0.88 [0.78-1.00],0.0414270447683991
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Inguinal hernia,24858,403,0.90 [0.84-0.97],0.0043308274929992
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,25062,607,1.08 [1.02-1.14],0.0042613359362897
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,27545,761,1.06 [1.01-1.12],0.0109846334498905
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Crohn's disease NAS,26862,78,1.18 [1.03-1.36],0.0197716248801113
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,27391,607,1.06 [1.01-1.12],0.0233287176943915
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,27386,602,1.06 [1.01-1.12],0.0239957367151542
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,21771,73,1.17 [1.01-1.36],0.0339606323910313
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Intestinal stricture,28109,73,1.17 [1.01-1.36],0.034784397007464
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Diseases of peritoneum,28019,83,1.19 [1.04-1.36],0.0126734953489462
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Other diseases of peritoneum,28006,70,1.23 [1.06-1.43],0.0061473393885773
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Cholecystitis,26730,80,1.16 [1.01-1.34],0.0380571567491041
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Diseases of the digestive system,27153,287,1.13 [1.05-1.22],0.0015994658414083
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,27051,185,1.15 [1.05-1.26],0.0026053206111323
TIMP3,Metalloproteinase inhibitor 3,Chapter XI Diseases of the digestive system,GI-bleeding,27046,180,1.14 [1.04-1.25],0.0061226032023983
TIMP3,Metalloproteinase inhibitor 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,21897,118,1.22 [1.09-1.36],0.0007071762461924
TIMP3,Metalloproteinase inhibitor 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",28110,112,1.19 [1.06-1.34],0.003854828650083
TIMP3,Metalloproteinase inhibitor 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,28127,100,1.19 [1.05-1.34],0.0074463800293362
TIMP3,Metalloproteinase inhibitor 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,24923,66,1.19 [1.02-1.39],0.0283275683207396
TIMP3,Metalloproteinase inhibitor 3,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,11219,105,0.87 [0.75-1.00],0.0423657220743936
TIMP3,Metalloproteinase inhibitor 3,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vagina,11562,61,0.79 [0.66-0.95],0.0123491615229374
TIMP3,Metalloproteinase inhibitor 3,Chapter XIV Diseases of the genitourinary system,Irregular menses,15633,383,1.07 [1.00-1.14],0.039667730431494
TIMP3,Metalloproteinase inhibitor 3,Chapter XIV Diseases of the genitourinary system,Menorrhagia,12291,790,0.95 [0.90-0.99],0.029846623595799
TIMP3,Metalloproteinase inhibitor 3,"Chapter XV Pregnancy, childbirth and the puerperium",Prolonged pregnancy,15003,150,0.87 [0.78-0.97],0.0160829352221171
TIMP3,Metalloproteinase inhibitor 3,"Chapter XV Pregnancy, childbirth and the puerperium","Other complications of labour and delivery, not elsewhere classified",14637,102,0.86 [0.75-0.99],0.0380566803200229
TIMP3,Metalloproteinase inhibitor 3,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,15682,264,0.90 [0.83-0.99],0.0230023884927282
TIMP3,Metalloproteinase inhibitor 3,Chapter VI Diseases of the nervous system,Falls/tendency to fall,26776,532,0.93 [0.88-0.99],0.0264937826973471
