Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23897,69,1.55 [1.06-2.26],0.0232706480480994
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22972,305,1.34 [1.07-1.69],0.0123813691236906
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22972,305,1.34 [1.07-1.69],0.0123813691236906
SCN3A,Sodium channel protein type 3 subunit alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,20411,40,1.71 [1.14-2.58],0.009667495625868
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter V Mental and behavioural disorders,Alcohol dependence,22219,85,1.60 [1.13-2.28],0.0087631994596779
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,23660,37,1.61 [1.00-2.60],0.0489188013228563
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18487,31,1.79 [1.12-2.88],0.0153363288399229
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",23414,426,1.26 [1.02-1.55],0.0317182463047474
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,23087,99,1.52 [1.09-2.11],0.0128060342889183
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,Hernia,21587,1029,0.83 [0.69-0.99],0.0413206439975705
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,Ventral hernia,20637,79,0.45 [0.22-0.95],0.0369199619824361
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",23865,89,1.57 [1.11-2.20],0.0101754181265706
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,Crohn disease,22625,89,1.56 [1.11-2.19],0.0107474100408848
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,Crohn's disease NAS,22606,70,1.74 [1.25-2.42],0.000939340670614
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,Acute pancreatitis,22435,49,1.60 [1.03-2.47],0.0357579664706303
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),23774,49,1.59 [1.03-2.47],0.0380513965096512
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,18383,110,1.47 [1.04-2.09],0.0289764041859165
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,18581,308,1.59 [1.30-1.95],7.744857928236586e-06
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,23649,96,1.46 [1.03-2.06],0.0331761721479785
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,18314,41,2.01 [1.31-3.07],0.001357295030605
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",23605,40,1.89 [1.28-2.79],0.0014654953879213
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,18407,134,1.65 [1.22-2.22],0.0010473743222234
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,18385,112,1.52 [1.07-2.16],0.0201398402274377
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,20899,46,1.66 [1.09-2.54],0.0185664861472927
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,22788,30,1.81 [1.14-2.89],0.0121107665094889
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIV Diseases of the genitourinary system,Cystitis,21923,69,0.41 [0.19-0.93],0.0321970675700495
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIV Diseases of the genitourinary system,Urethral stricture,21933,79,0.36 [0.17-0.77],0.0087313177822274
SCN3A,Sodium channel protein type 3 subunit alpha,Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,9703,70,1.57 [1.09-2.25],0.0144418823367675
SCN3A,Sodium channel protein type 3 subunit alpha,"Chapter XV Pregnancy, childbirth and the puerperium",Delivery,13229,288,0.70 [0.50-0.99],0.0446107435832288
