Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25864,146,1.43 [1.16-1.77],0.0008987422818402
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20532,505,1.31 [1.17-1.48],8.358805062324094e-06
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26679,80,1.41 [1.06-1.87],0.0170689206720295
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,28467,64,0.68 [0.47-0.99],0.0429205719968634
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27926,109,1.34 [1.05-1.71],0.0202895052912534
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27886,69,1.53 [1.14-2.05],0.0051158467534753
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27375,147,1.45 [1.17-1.78],0.0005941614769158
CA3,Carbonic anhydrase 3,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",24835,129,0.72 [0.55-0.94],0.0148367151458926
CA3,Carbonic anhydrase 3,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",24839,133,0.76 [0.59-0.98],0.0363636551237147
CA3,Carbonic anhydrase 3,Chapter II Neoplasms,Melanocytic naevi,28427,254,0.78 [0.65-0.94],0.0090668002015713
CA3,Carbonic anhydrase 3,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,28593,113,0.74 [0.56-0.97],0.0322327354844347
CA3,Carbonic anhydrase 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,27475,363,0.86 [0.74-1.00],0.049837211252178
CA3,Carbonic anhydrase 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,27475,363,0.86 [0.74-1.00],0.049837211252178
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26240,364,1.36 [1.18-1.56],1.200851229575514e-05
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,28361,108,1.32 [1.03-1.70],0.0278864096693767
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,25116,718,1.26 [1.13-1.39],1.2647394196420592e-05
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26772,117,1.58 [1.26-1.99],8.162801999783729e-05
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26757,102,1.61 [1.27-2.06],0.0001138219259972
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26994,339,1.32 [1.14-1.53],0.0002150141232982
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26984,329,1.29 [1.11-1.51],0.0008115415417138
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24948,550,1.18 [1.05-1.33],0.0055915955150261
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,24902,504,1.18 [1.04-1.33],0.0101516667704393
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,24441,43,1.80 [1.25-2.60],0.0015222469623881
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",24478,80,1.81 [1.38-2.36],1.6282350057278636e-05
CA3,Carbonic anhydrase 3,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",24361,298,1.21 [1.03-1.42],0.0202442084906173
CA3,Carbonic anhydrase 3,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",28262,164,1.25 [1.01-1.54],0.0369179702330657
CA3,Carbonic anhydrase 3,Chapter VI Diseases of the nervous system,Neurological diseases,25452,1474,1.17 [1.09-1.26],2.074624097448752e-05
CA3,Carbonic anhydrase 3,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,27255,503,1.24 [1.10-1.40],0.0005108124135884
