Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
EP300,Histone acetyltransferase p300,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23774,91,1.92 [1.20-3.04],0.0059891494211132
EP300,Histone acetyltransferase p300,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23766,83,2.00 [1.25-3.19],0.00366660802763
EP300,Histone acetyltransferase p300,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",20632,26,2.16 [1.02-4.60],0.0453716036426711
EP300,Histone acetyltransferase p300,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22965,296,1.59 [1.18-2.15],0.0025172523676435
EP300,Histone acetyltransferase p300,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22965,296,1.59 [1.18-2.15],0.0025172523676435
EP300,Histone acetyltransferase p300,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,23697,89,1.84 [1.15-2.96],0.0113113548436013
EP300,Histone acetyltransferase p300,Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",23595,76,1.83 [1.07-3.13],0.0276937287787974
EP300,Histone acetyltransferase p300,Chapter IX Diseases of the circulatory system,Transient ischemic attack,23492,35,2.11 [1.09-4.06],0.0257270510902723
EP300,Histone acetyltransferase p300,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,23589,43,2.25 [1.35-3.75],0.0018068306075841
EP300,Histone acetyltransferase p300,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,23569,23,2.14 [1.07-4.27],0.0316384143606047
EP300,Histone acetyltransferase p300,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18492,32,2.04 [1.08-3.87],0.0287495517343153
EP300,Histone acetyltransferase p300,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,23717,115,1.68 [1.06-2.68],0.0275085230443828
EP300,Histone acetyltransferase p300,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",23395,424,1.32 [1.00-1.74],0.0478614785189832
EP300,Histone acetyltransferase p300,Chapter XI Diseases of the digestive system,Embedded and impacted teeth,23853,119,1.63 [1.01-2.62],0.0435413239532885
EP300,Histone acetyltransferase p300,Chapter XI Diseases of the digestive system,Impacted teeth,23858,110,1.75 [1.09-2.80],0.0200971870041689
EP300,Histone acetyltransferase p300,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,19164,100,0.47 [0.24-0.92],0.0289911416849288
EP300,Histone acetyltransferase p300,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,22953,448,1.32 [1.01-1.72],0.045533772846518
EP300,Histone acetyltransferase p300,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",21040,572,1.29 [1.01-1.64],0.03924276745594
EP300,Histone acetyltransferase p300,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,18275,23,2.14 [1.10-4.15],0.0242354236567755
EP300,Histone acetyltransferase p300,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,18276,24,0.19 [0.05-0.74],0.0168598452660836
EP300,Histone acetyltransferase p300,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,9693,342,0.68 [0.47-0.98],0.0362593280663551
EP300,Histone acetyltransferase p300,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,22774,29,2.23 [1.20-4.13],0.0111255389819613
EP300,Histone acetyltransferase p300,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,22782,37,2.03 [1.10-3.76],0.0237797255537063
EP300,Histone acetyltransferase p300,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,9433,82,0.44 [0.20-0.94],0.0349966906109967
EP300,Histone acetyltransferase p300,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,10051,413,1.45 [1.08-1.95],0.0133036530623937
EP300,Histone acetyltransferase p300,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,9697,59,2.12 [1.12-4.01],0.0208034253620335
EP300,Histone acetyltransferase p300,"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,12431,185,0.43 [0.25-0.73],0.0018152276321972
EP300,Histone acetyltransferase p300,"Chapter XV Pregnancy, childbirth and the puerperium",Postpartum haemorrhage due to anatomy,12044,107,0.51 [0.26-0.99],0.0480673549574486
