Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23591,57,1.52 [1.03-2.26],0.0356259292768581
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ACTA2,"Actin, aortic smooth muscle",23159,59,1.67 [1.16-2.42],0.0063761299391956
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ACVRL1,Serine/threonine-protein kinase receptor R3,23342,57,2.60 [1.19-5.68],0.016151805173181
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ACY1,Aminoacylase-1,23591,57,1.42 [1.00-2.02],0.0483535565316681
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19742,50,1.64 [1.08-2.49],0.0204116691192998
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20374,52,2.15 [1.02-4.51],0.043931007245552
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ADAMTSL4,ADAMTS-like protein 4,19879,50,2.74 [1.14-6.62],0.0249520648434292
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ADM,Pro-adrenomedullin,23795,59,3.49 [1.46-8.33],0.0048051475390512
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",23522,58,1.49 [1.18-1.89],0.0008885895865891
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,AMBP,Protein AMBP,23760,59,3.81 [1.31-11.10],0.0142065278914848
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,AMOT,Angiomotin,19980,50,2.15 [1.16-3.97],0.0148518311280709
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,AMY2B,Alpha-amylase 2B,22010,52,1.64 [1.03-2.61],0.0371864007023161
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ANG,Angiogenin,23552,58,2.00 [1.09-3.68],0.0260083619776072
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ANGPT2,Angiopoietin-2,23795,59,2.15 [1.27-3.64],0.0041953769380037
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ANGPTL4,Angiopoietin-related protein 4,23640,59,2.09 [1.27-3.44],0.0038588948977567
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,APOH,Beta-2-glycoprotein 1,23597,58,2.03 [1.20-3.45],0.0082251817706759
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,AREG,Amphiregulin,23476,58,2.28 [1.50-3.49],0.0001312980725833
