Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",AAMDC,Mth938 domain-containing protein,18516,136,0.61 [0.43-0.87],0.0063628493759915
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19045,140,0.80 [0.65-0.99],0.0391739512469525
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ACE,Angiotensin-converting enzyme,19066,144,1.98 [1.06-3.69],0.0318826702118478
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ACP5,Tartrate-resistant acid phosphatase type 5,22044,173,0.62 [0.40-0.97],0.0347248665350805
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ACVRL1,Serine/threonine-protein kinase receptor R3,21734,168,1.76 [1.08-2.87],0.0225304420986208
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18415,137,1.55 [1.15-2.08],0.0040393107136332
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18487,139,3.07 [2.08-4.54],1.971670833711904e-08
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18986,143,2.96 [1.86-4.71],4.7523815072759874e-06
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,21450,170,0.54 [0.32-0.91],0.0200688616866432
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADD1,Alpha-adducin,18612,137,0.70 [0.54-0.89],0.0043256927845821
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADGRG1,Adhesion G-protein coupled receptor G1,21861,173,1.24 [1.10-1.41],0.0004943624757262
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADGRG2,Adhesion G-protein coupled receptor G2,21953,172,0.41 [0.26-0.64],9.506951359334492e-05
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADH1B,All-trans-retinol dehydrogenase,18612,137,0.79 [0.63-0.98],0.036482504818066
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADM,Pro-adrenomedullin,22155,174,2.86 [1.63-5.03],0.0002671534865142
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",AGR2,Anterior gradient protein 2 homolog,21325,160,1.23 [1.06-1.44],0.0081984985838263
