Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,A1BG,Alpha-1B-glycoprotein,17730,48,0.21 [0.05-0.95],0.0430296695789162
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ACSL1,Long-chain-fatty-acid--CoA ligase 1,17093,43,1.84 [1.13-3.01],0.0144545705213375
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ACTN2,Alpha-actinin-2,17093,43,1.54 [1.08-2.19],0.0161268632864543
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ADGRE2,Adhesion G protein-coupled receptor E2,20531,51,3.02 [1.41-6.50],0.0045757512274033
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ADGRG1,Adhesion G-protein coupled receptor G1,20345,50,1.46 [1.15-1.86],0.0019368207354587
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,AHSG,Alpha-2-HS-glycoprotein,17731,47,0.37 [0.15-0.90],0.0289448690011323
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,16619,44,0.53 [0.28-0.99],0.0459769801590515
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ANGPTL2,Angiopoietin-related protein 2,20465,51,1.94 [1.07-3.52],0.0302172214661681
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ANXA10,Annexin A10,19995,48,1.32 [1.01-1.73],0.0433440350226562
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ANXA5,Annexin A5,19925,48,2.89 [1.66-5.04],0.0001670180459489
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,APOM,Apolipoprotein M,20530,50,0.41 [0.18-0.94],0.0355349863654088
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ARID4B,AT-rich interactive domain-containing protein 4B,19995,48,1.56 [1.08-2.24],0.0164070650981695
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ARMCX2,Armadillo repeat-containing X-linked protein 2,17165,45,1.47 [1.08-2.00],0.0133301691942746
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ATF4,Cyclic AMP-dependent transcription factor ATF-4,17097,47,1.95 [1.04-3.64],0.0361826211238411
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,ATRN,"Attractin, Isoform 2",17730,48,0.18 [0.04-0.86],0.0323934130172442
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,BCAM,Basal cell adhesion molecule,20462,52,3.01 [1.34-6.77],0.007650131670251
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",17165,45,1.51 [1.08-2.13],0.0167858724957798
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,BCHE,Cholinesterase,17397,46,0.36 [0.16-0.81],0.0142744966096139
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,BMPER,BMP-binding endothelial regulator protein,17313,47,3.25 [1.08-9.83],0.0364681370960247
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,BST2,Bone marrow stromal antigen 2,20630,52,1.55 [1.11-2.16],0.0094446912636784
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,BTD,Biotinidase,17730,48,0.23 [0.07-0.77],0.0167432082781842
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,17313,47,2.18 [1.04-4.55],0.0382724570457177
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,17287,47,2.25 [1.18-4.27],0.0135353591316915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CA12,Carbonic anhydrase 12,20345,50,1.89 [1.02-3.53],0.0438759383189495
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CA7,Carbonic anhydrase 7,17413,49,1.91 [1.23-2.98],0.0042822356386224
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CBLN4,Cerebellin-4,20628,50,2.08 [1.35-3.20],0.0008475440228918
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD109,CD109 antigen,20462,52,2.78 [1.36-5.68],0.0051129513787592
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD22,B-cell receptor CD22,20687,49,2.04 [1.25-3.32],0.0041440137671698
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD276,CD276 antigen,20426,50,3.23 [1.65-6.30],0.0006013990913289
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD28,T-cell-specific surface glycoprotein CD28,19947,48,2.05 [1.33-3.16],0.0010858884669241
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD300A,CMRF35-like molecule 8,17313,47,2.35 [1.03-5.39],0.043298073687798
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD300C,CMRF35-like molecule 6,20630,52,2.02 [1.07-3.80],0.0293251429038285
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD36,Platelet glycoprotein 4,17186,44,0.34 [0.17-0.68],0.0023324460159647
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD3E,T-cell surface glycoprotein CD3 epsilon chain,17413,49,1.65 [1.11-2.45],0.0131584459117803
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD48,CD48 antigen,20502,51,3.55 [1.83-6.86],0.0001705362942614
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD72,B-cell differentiation antigen CD72,17313,47,2.14 [1.29-3.55],0.0033499316084706
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD80,T-lymphocyte activation antigen CD80,17727,45,2.43 [1.22-4.81],0.0113217240553238
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD84,SLAM family member 5,20430,51,0.46 [0.22-0.98],0.0443075309158945
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CD8A,T-cell surface glycoprotein CD8 alpha chain,20630,52,2.05 [1.35-3.11],0.0007711107926878
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CDCP1,CUB domain-containing protein 1,20263,50,1.79 [1.24-2.59],0.0019157648151905
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CDH4,Cadherin-4,17165,45,1.58 [1.05-2.38],0.028826903827275
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CEACAM3,Carcinoembryonic antigen-related cell adhesion molecule 3,19947,48,1.52 [1.03-2.24],0.0353530283155588
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CELA2A,Chymotrypsin-like elastase family member 2A,17724,47,0.53 [0.36-0.76],0.0006039731901814
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CFB,Complement factor B,17423,47,0.33 [0.15-0.73],0.0063236092598379
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CHIT1,Chitotriosidase-1,20544,51,1.36 [1.06-1.75],0.01588960098262
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CHRDL1,Chordin-like protein 1,20502,51,2.08 [1.02-4.24],0.0430278682645128
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CINP,Cyclin-dependent kinase 2-interacting protein,17413,49,1.57 [1.02-2.42],0.0402026712412533
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CNDP1,Beta-Ala-His dipeptidase,20556,50,0.60 [0.38-0.94],0.0243739753557101
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CNTF,Ciliary neurotrophic factor,17165,45,2.37 [1.36-4.12],0.0023495059999708
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CNTN2,Contactin-2,20628,50,1.91 [1.12-3.26],0.0178361546206205
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,CNTNAP2,Contactin-associated protein-like 2,20430,51,2.20 [1.42-3.41],0.0004131923890556
