Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ACE2,Angiotensin-converting enzyme 2,20112,87,1.53 [1.14-2.04],0.0040357203426188
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,20532,84,0.52 [0.35-0.79],0.0018826865496707
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AGR3,Anterior gradient protein 3,19950,85,1.44 [1.07-1.94],0.017560733599755
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AMBP,Protein AMBP,20631,85,3.11 [1.31-7.38],0.0098828625723385
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,17749,72,0.42 [0.18-0.95],0.0366875567040068
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,16641,66,0.51 [0.31-0.85],0.0103816951092099
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AMY2A,Pancreatic alpha-amylase,19730,86,0.61 [0.41-0.90],0.012588922125763
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AMY2B,Alpha-amylase 2B,19118,83,0.58 [0.39-0.86],0.0075116149661503
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,17252,71,0.35 [0.14-0.86],0.0216891692121999
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ANXA10,Annexin A10,20031,84,1.31 [1.07-1.61],0.0081825122966428
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,APOE,Apolipoprotein E,17755,73,0.59 [0.37-0.93],0.0236128835715214
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ASGR1,Asialoglycoprotein receptor 1,20299,86,1.90 [1.11-3.25],0.0190879464463922
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,19985,86,1.36 [1.05-1.77],0.0217693493338072
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BRK1,Protein BRICK1,20031,84,1.54 [1.03-2.31],0.036402495466257
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BST2,Bone marrow stromal antigen 2,20665,87,1.38 [1.02-1.87],0.0345935144057782
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BTD,Biotinidase,17755,73,0.35 [0.13-0.95],0.0399672621604048
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,C1RL,Complement C1r subcomponent-like protein,17722,73,0.34 [0.12-0.97],0.043440350227165
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CCL27,C-C motif chemokine 27,20476,84,1.45 [1.06-1.98],0.0188588790492167
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CCN1,CCN family member 1,20345,82,1.39 [1.04-1.84],0.0235764949119674
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CD200R1,Cell surface glycoprotein CD200 receptor 1,20395,86,0.52 [0.30-0.91],0.0217999281702363
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CD244,Natural killer cell receptor 2B4,20725,87,0.49 [0.25-0.97],0.0416551020438033
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CD83,CD83 antigen,20465,86,1.75 [1.06-2.88],0.0289603706860803
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CDCP1,CUB domain-containing protein 1,20299,86,1.71 [1.28-2.28],0.0002642034867699
